Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Rail Fares Overseas,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278415,16.66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Air Fares Overseas,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278415,12.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Hotels Overseas,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278415,449.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278415,149.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278415,51.61
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278416,87.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278417,271.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278417,34.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2011,Professional Subscriptions,Business & Skills Group - USG Admin,"Personal Expenses, Name Witheld",10278418,130
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Staff Transfer/Detached Duty Costs,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278419,1957.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278420,230.82
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278421,183.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278422,9.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278422,569.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278422,56.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278422,44.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278423,6.62
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Hotels Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278423,79.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278423,18.47
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278424,9.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other UK Travel & Subsistence,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278424,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278424,9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278424,88.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278425,9.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278425,103.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278425,20.02
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Air Fares Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278426,281.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278426,76.43
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278426,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278427,5.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278427,40.69
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278427,20.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278428,3.17
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278428,12.32
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278429,77.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2011,Other External Recruitment Costs (Staff),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate","Personal Expenses, Name Witheld",10278438,16
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278440,7.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278440,23
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Taxis,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278441,14.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Rail Fares,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278448,179
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278448,518.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278448,239.77
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278448,40.07
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Long Term Detached Duty,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278450,111.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278451,1745.86
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278452,7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278452,3.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278452,6.86
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278453,8.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278453,3.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278453,2.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278454,10.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278454,11.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278454,64.48
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278455,3.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Mileage Allowances,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278455,16.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278455,15.29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278455,143.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278455,50.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278460,93
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278461,102
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278462,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278463,140
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278464,22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278465,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expenses, Name Witheld",10278466,65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278467,3.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278467,24.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Hotels,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278467,156.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278467,58.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278468,20.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Mileage Allowances,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278468,19.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278469,41.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278470,-28.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278470,143.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278471,-19.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278471,95.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278472,202.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278473,-33.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278473,167.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278474,-31
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278474,154.58
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278475,99.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278475,12.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278475,58.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278476,-39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278476,194.61
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278477,-34.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278477,172.45
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278478,-54.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278478,270.56
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278479,-37.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278479,186.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278480,-31
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278480,155
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278481,-13.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278481,67.27
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278482,-34.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278482,171.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278483,-37.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278483,187.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278484,-46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278484,229.97
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278485,-37.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278485,188.58
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278486,-48.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278486,240.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278487,-7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278487,35.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,BIS Tax Deductions,Corporate Payments,"Personal Expenses, Name Witheld",10278488,-10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2011,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278488,50.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278489,145.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278489,10.01
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278490,22.45
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Rail Fares,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278491,85.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2011,Other UK Travel & Subsistence,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278491,1.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Other Training Costs,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278493,225
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278494,43.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278495,3.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278495,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278496,37.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278496,5.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278497,7.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278502,416.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278502,19.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278502,38.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278503,5.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278503,155.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Export Control Organisation,"Personal Expenses, Name Witheld",10278503,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278504,9.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Other UK Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278504,2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278504,9.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278504,31.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278504,30
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278505,11.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278505,9.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278505,36.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Hospitality - UK,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278505,30
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278506,233.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278506,12.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278507,21.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278508,14.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278508,23.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278508,26.93
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2011,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278508,20.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278510,36
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Hotels Overseas,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278510,234.51
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278510,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Hotels Overseas,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278511,173.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278511,18.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Government Office For Science,"Personal Expenses, Name Witheld",10278511,10.01
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2011,Telecommunications,Business & Skills Group - USG Admin,"Personal Expenses, Name Witheld",10278515,80.53
