Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,865908,Cost of other material consumed,"2,747.26"
Ministry of Defence,Ministry of Defence,10/11/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,866504,Estate + facilities management services - accommodation inventory + service,"2,699.84"
Ministry of Defence,Ministry of Defence,22/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,871662,Civilian short term detached duty,"2,697.95"
Ministry of Defence,Ministry of Defence,07/11/2011,Purchase of inventory and services ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,864824,Cost of other material consumed,"2,685.06"
Ministry of Defence,Ministry of Defence,15/11/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,868258,Equipment support non-project costs,"2,676.99"
Ministry of Defence,Ministry of Defence,22/11/2011,Spend on Inventory - General,Defence Equipment & Support,NP AEROSPACE LTD,CV6 5AQ,871634,Spend on Inventory - General,"2,673.60"
Ministry of Defence,Ministry of Defence,14/11/2011,Spend on Inventory - General,Navy Command,FORBO FLOORING UK LIMITED,DE5 3NT,867852,Spend on Inventory - General,"2,660.77"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,866535,Cost of other material consumed,"2,660.47"
Ministry of Defence,Ministry of Defence,15/11/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,868258,Equipment support non-project costs,"2,652.96"
Ministry of Defence,Ministry of Defence,08/11/2011,Spend on Inventory - General,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,865397,Spend on Inventory - General,"2,649.23"
Ministry of Defence,Ministry of Defence,10/11/2011,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,866576,Equipment support non-project costs,"2,639.23"
Ministry of Defence,Ministry of Defence,17/11/2011,Estate management,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,869540,Estate + facilities management services - accommodation inventory + service,"2,633.62"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,GL51 0EX,2.00E+11,Equipment support non-project costs,"2,621.50"
Ministry of Defence,Ministry of Defence,02/11/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,BS34 7QW,164511,Fiscal asset under construction - capital in year addition,"2,613.06"
Ministry of Defence,Ministry of Defence,15/11/2011,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,868364,Utilities consumed - heating oil,"2,608.56"
Ministry of Defence,Ministry of Defence,23/11/2011,Medical treatment & stores and welfare services,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000066700,Recreational facilities costs in support of social work,"2,606.10"
Ministry of Defence,Ministry of Defence,10/11/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,866504,Estate + facilities management services - accommodation inventory + service,"2,596.10"
Ministry of Defence,Ministry of Defence,02/11/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,863031,Consumption of medical dental and veterinary inventory,"2,591.98"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,868208,Cost of other material consumed,"2,589.41"
Ministry of Defence,Ministry of Defence,22/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,871363,Equipment support non-project costs,"2,587.43"
Ministry of Defence,Ministry of Defence,09/11/2011,IT and communication services,Defence Infrastructure Organisation ,CABLE AND WIRELESS  COMMUNICATIONS PLC,MK3 5JP,865904,Line + telephone rental including commercial charge for use of radio frequencies,"2,576.36"
Ministry of Defence,Ministry of Defence,25/11/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,574.42"
Ministry of Defence,Ministry of Defence,23/11/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,871974,Line + telephone rental including commercial charge for use of radio frequencies,"2,574.05"
Ministry of Defence,Ministry of Defence,17/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,869354,Equipment support non-project costs,"2,573.80"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,864676,Cost of other material consumed,"2,570.39"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,864247,Cost of other material consumed,"2,554.22"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,868208,Cost of other material consumed,"2,551.23"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,870772,Cost of other material consumed,"2,550.43"
Ministry of Defence,Ministry of Defence,08/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,ROYAL BRUNEI AIRLINES SDN BHD,,865672,Civilian air travel costs for short term detached duty,"2,544.10"
Ministry of Defence,Ministry of Defence,10/11/2011,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,866496,Cost of clothing and textile services received,"2,538.91"
Ministry of Defence,Ministry of Defence,17/11/2011,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,869593,Fees for professional services excluding legal fees,"2,537.87"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,870095,Cost of other material consumed,"2,534.65"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Air Command,UNIPART GROUP LIMITED,B37 7YE,870659,Cost of other material consumed,"2,521.56"
Ministry of Defence,Ministry of Defence,16/11/2011,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,868883,Spend on Inventory - General,"2,520.87"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,865869,Cost of other material consumed,"2,519.55"
Ministry of Defence,Ministry of Defence,04/11/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,864586,Estate + facilities management services - accommodation inventory + service,"2,519.40"
Ministry of Defence,Ministry of Defence,03/11/2011,Property leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,863743,Property dwellings private finance initiative - service concession arrangement service charge,"2,517.00"
Ministry of Defence,Ministry of Defence,17/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,869861,Equipment support project costs,"2,516.00"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,870701,Cost of other material consumed,"2,509.72"
Ministry of Defence,Ministry of Defence,08/11/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,865307,Estate + facilities management services - accommodation inventory + service,"2,508.25"
Ministry of Defence,Ministry of Defence,17/11/2011,Design services and minor equipment purchases,Command Joint Operations,CANON (UK) LIMITED,RH2 8BF,5000066205,Equipment support non-project costs,"2,507.87"
Ministry of Defence,Ministry of Defence,04/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,864617,Freight movement costs,"2,503.50"
Ministry of Defence,Ministry of Defence,23/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,MITCHELL DIESEL LIMITED,NG17 2JZ,872114,Equipment support non-project costs,"2,493.14"
Ministry of Defence,Ministry of Defence,04/11/2011,Estate management,Land Forces,SODEXO LTD,M50 0AL,864586,Estate + facilities management services - accommodation inventory + service,"2,476.40"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,870772,Cost of other material consumed,"2,468.80"
Ministry of Defence,Ministry of Defence,10/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,PENTALVER TRANSPORT LTD,SO15 1AW,866875,Freight movement costs,"2,464.20"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,865798,Consumption of medical dental and veterinary inventory,"2,460.26"
Ministry of Defence,Ministry of Defence,28/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,874127,Cost of other material consumed,"2,456.39"
Ministry of Defence,Ministry of Defence,08/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,865789,Cost of other material consumed,"2,442.00"
Ministry of Defence,Ministry of Defence,28/11/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,874035,Cost of clothing and textile services received,"2,439.46"
Ministry of Defence,Ministry of Defence,09/11/2011,"Administration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"2,434.43"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,869438,Movement of service personnel,"2,432.24"
Ministry of Defence,Ministry of Defence,23/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,PENTALVER TRANSPORT LTD,SO15 1AW,872192,Freight movement costs,"2,425.44"
Ministry of Defence,Ministry of Defence,15/11/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,868672,Cost of other material consumed,"2,411.74"
Ministry of Defence,Ministry of Defence,08/11/2011,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,865363,Estate + facilities management services - accommodation inventory + service,"2,394.90"
Ministry of Defence,Ministry of Defence,03/11/2011,Fuel for military use,Central TLB,EUROSHELL DEUTSCHLAND GMBH,,5000064778,Oil and lubricants consumed excluding those from the inventory system,"2,386.76"
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,873114,Consumption of general inventory,"2,384.25"
Ministry of Defence,Ministry of Defence,17/11/2011,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,5000066205,General administration,"2,373.91"
Ministry of Defence,Ministry of Defence,15/11/2011,Estate management,Command Joint Operations,SODEXO LTD,BFPO 57,5000066049,Works - estate management,"2,373.48"
Ministry of Defence,Ministry of Defence,17/11/2011,General services and support,Command Joint Operations,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,869540,Purchase of defence support equipment below capitalisation threshold of £25k.,"2,364.02"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,872384,Consumption of medical dental and veterinary inventory,"2,347.86"
Ministry of Defence,Ministry of Defence,21/11/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,870740,Estate + facilities management services - accommodation inventory + service,"2,342.75"
Ministry of Defence,Ministry of Defence,29/11/2011,Payment of utilities,Defence Infrastructure Organisation ,DEUTSCHE ANNINGTON,,5000067135,Utilities consumed - water + sewage,"2,338.02"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,866576,Cost of other material consumed,"2,336.83"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,874630,Cost of other material consumed,"2,330.94"
Ministry of Defence,Ministry of Defence,28/11/2011,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,873784,Fees for professional services excluding legal fees,"2,317.50"
Ministry of Defence,Ministry of Defence,23/11/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,871836,Consumption of engineering and technical inventory,"2,316.67"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,867593,Cost of other material consumed,"2,315.81"
Ministry of Defence,Ministry of Defence,03/11/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,864123,Utilities consumed - gas,"2,311.84"
Ministry of Defence,Ministry of Defence,09/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,866297,Civilian short term detached duty,"2,309.80"
Ministry of Defence,Ministry of Defence,07/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,864732,Equipment support non-project costs,"2,309.41"
Ministry of Defence,Ministry of Defence,08/11/2011,Estate management,Air Command,SODEXO LTD,M50 0AL,865698,Estate + facilities management services - accommodation inventory + service,"2,309.10"
Ministry of Defence,Ministry of Defence,08/11/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,865363,Computer equipment costing below the capitalisation threshold,"2,302.86"
Ministry of Defence,Ministry of Defence,24/11/2011,Administration,Central TLB,ROYAL MAIL GROUP LIMITED,S49 1HQ,872863,General administration,"2,300.88"
Ministry of Defence,Ministry of Defence,15/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,868273,Cost of other material consumed,"2,298.08"
Ministry of Defence,Ministry of Defence,10/11/2011,Administration,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,866576,General administration,"2,295.52"
Ministry of Defence,Ministry of Defence,11/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,867452,Equipment support project costs,"2,294.20"
Ministry of Defence,Ministry of Defence,04/11/2011,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Works - estate management,"2,293.98"
Ministry of Defence,Ministry of Defence,18/11/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,870083,Transport other operating lease,"2,292.15"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Other Services & Office costs,Corporate,BARCLAYCARD,,G - 9000137959 - 00123339,,"2,289.89"
Ministry of Defence,Ministry of Defence,21/11/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,870815,Computer equipment costing below the capitalisation threshold,"2,283.73"
Ministry of Defence,Ministry of Defence,28/11/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,874050,Utilities consumed - electricity,"2,277.52"
Ministry of Defence,Ministry of Defence,15/11/2011,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,"2,266.70"
Ministry of Defence,Ministry of Defence,28/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,873573,Consumption of medical dental and veterinary inventory,"2,245.38"
Ministry of Defence,Ministry of Defence,25/11/2011,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,873131,Fees for professional services excluding legal fees,"2,232.78"
Ministry of Defence,Ministry of Defence,16/11/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,868680,Consumption of medical dental and veterinary inventory,"2,232.77"
Ministry of Defence,Ministry of Defence,03/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,864177,Cost of other material consumed,"2,231.76"
Ministry of Defence,Ministry of Defence,14/11/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,867768,Research and development incurred on projects with defence science and technology laboratory,"2,230.48"
Ministry of Defence,Ministry of Defence,07/11/2011,Purchase of inventory and services ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,864824,Raw material and consumable or capital spare purchased,"2,228.86"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Central TLB,SERCO LIMITED,RG27 9UY,872883,Cost of other material consumed,"2,222.36"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,869870,Civilian short term detached duty,"2,220.30"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,864185,Consumption of medical dental and veterinary inventory,"2,208.27"
Ministry of Defence,Ministry of Defence,03/11/2011,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,863658,Medical health services,"2,188.42"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,866535,Cost of other material consumed,"2,188.10"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Air Command,MOBILE MINI UK LTD,TS18 3TX,869699,Freight movement costs,"2,182.28"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,873004,Cost of other material consumed,"2,175.07"
Ministry of Defence,British Defence Staff -United States,10/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,INTERSTATE,,289746,RAF permanent posting long term detached duty,"2,167.96"
Ministry of Defence,Ministry of Defence,28/11/2011,Food and clothing,Central TLB,ISS MEDICLEAN LIMITED,GU21 5RW,873804,Cost of clothing and textile services received,"2,143.73"
Ministry of Defence,Ministry of Defence,29/11/2011,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,874282,Utilities consumed - heating oil,"2,138.22"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,870141,Equipment support project costs,"2,130.61"
Ministry of Defence,Ministry of Defence,16/11/2011,Payment of utilities,Land Forces,CALOR GAS LIMITED,CV34 6RL,868781,Utilities consumed - gas,"2,117.30"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,865908,Cost of other material consumed,"2,115.72"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,866576,Cost of other material consumed,"2,110.81"
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,873016,Consumption of medical dental and veterinary inventory,"2,101.17"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,870141,Equipment support project costs,"2,099.02"
Ministry of Defence,Ministry of Defence,02/11/2011,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,RH1 1SH,863143,Freight movement costs,"2,097.60"
Ministry of Defence,Ministry of Defence,21/11/2011,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,870740,Equipment support non-project costs,"2,085.60"
Ministry of Defence,Ministry of Defence,04/11/2011,IT and communication services,Air Command,XMA LTD,NG11 7EP,864676,Computer equipment costing below the capitalisation threshold,"2,083.65"
Ministry of Defence,Ministry of Defence,04/11/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,076.49"
Ministry of Defence,Ministry of Defence,24/11/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,"2,054.61"
Ministry of Defence,Ministry of Defence,07/11/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,864714,Estate + facilities management services - accommodation inventory + service,"2,054.14"
Ministry of Defence,Ministry of Defence,03/11/2011,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,863764,Utilities consumed - heating oil,"2,053.80"
Ministry of Defence,Ministry of Defence,14/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,868097,Movement of service personnel,"2,046.06"
Ministry of Defence,Ministry of Defence,04/11/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,042.05"
Ministry of Defence,Ministry of Defence,07/11/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,864759,Consumption of engineering and technical inventory,"2,038.90"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,870701,Cost of other material consumed,"2,033.72"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,CARTUS LTD,SN5 8RS,869438,Movement of service personnel,"2,031.56"
Ministry of Defence,Ministry of Defence,07/11/2011,Food and clothing,Central TLB,COTSWOLD OUTDOOR LTD,SN16 9SH,864816,Cost of purchasing and repairing clothing,"2,022.73"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,872466,Consumption of engineering and technical inventory,"2,022.67"
Ministry of Defence,Ministry of Defence,10/11/2011,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,866576,Estate + facilities management services - accommodation inventory + service,"2,019.82"
Ministry of Defence,Ministry of Defence,25/11/2011,Payment of utilities,Land Forces,PACE FUELCARE LIMITED,TW20 9AB,873395,Utilities consumed - heating oil,"2,014.50"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,874202,Cost of other material consumed,"2,011.61"
Ministry of Defence,Ministry of Defence,23/11/2011,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,872308,"Advice and guidance on how to produce the product, but not production of the product itself.","2,000.00"
Ministry of Defence,Ministry of Defence,03/11/2011,IT and communication services,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,863688,Line + telephone rental including commercial charge for use of radio frequencies,"1,989.60"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,867593,Cost of other material consumed,"1,974.59"
Ministry of Defence,Ministry of Defence,02/11/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,863083,Cost of other material consumed,"1,972.77"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,867109,Cost of other material consumed,"1,970.03"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,M.P.I. AVIATION LTD,SG13 7DQ,869675,Fiscal asset under construction - capital in year addition,"1,968.75"
Ministry of Defence,Ministry of Defence,10/11/2011,Externally delivered education and training,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External training - civilian,"1,948.31"
Ministry of Defence,Ministry of Defence,22/11/2011,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,871405,Cost of other material consumed,"1,944.75"
Ministry of Defence,Ministry of Defence,10/11/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,"1,933.77"
Ministry of Defence,Ministry of Defence,03/11/2011,Estate management,Defence Infrastructure Organisation ,GRAHAM ASSET MANAGEMENT LIMITED,BT3 9ED,33769,Works - estate management,"1,932.28"
Ministry of Defence,Ministry of Defence,23/11/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,871861,Computer equipment costing below the capitalisation threshold,"1,929.45"
Ministry of Defence,British Defence Staff -United States,10/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,INTERSTATE,,289746,RAF permanent posting long term detached duty,"1,914.72"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,867673,Cost of other material consumed,"1,909.46"
Ministry of Defence,Ministry of Defence,16/11/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,869173,Cost of food services,"1,902.81"
Ministry of Defence,Ministry of Defence,28/11/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,874083,Utilities consumed - gas,"1,897.00"
Ministry of Defence,Ministry of Defence,01/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,862886,Equipment support non-project costs,"1,892.53"
Ministry of Defence,Ministry of Defence,24/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,872503,Movement of service personnel,"1,889.29"
Ministry of Defence,Ministry of Defence,04/11/2011,General services and support,Defence Equipment & Support,RICOH UK.LIMITED,NN4 7YL,864547,Purchase of defence support equipment below capitalisation threshold of £25k.,"1,887.24"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,865908,Cost of other material consumed,"1,886.48"
Ministry of Defence,Ministry of Defence,10/11/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,866516,Equipment support non-project costs,"1,876.62"
Ministry of Defence,Ministry of Defence,14/11/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,868123,Cost of food purchases,"1,875.55"
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,873098,Consumption of engineering and technical inventory,"1,863.59"
Ministry of Defence,Ministry of Defence,08/11/2011,Estate management,Central TLB,SODEXO LTD,M50 0AL,865698,Estate + facilities management services - accommodation inventory + service,"1,856.16"
Ministry of Defence,Ministry of Defence,02/11/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,863131,Cost of other material consumed,"1,836.15"
Ministry of Defence,Ministry of Defence,09/11/2011,Medical treatment & stores and welfare services,Navy Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,866059,Medical health services,"1,822.85"
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,873098,Consumption of engineering and technical inventory,"1,817.12"
Ministry of Defence,Ministry of Defence,28/11/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,873573,Consumption of medical dental and veterinary inventory,"1,810.84"
