Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Other UK Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282659,110.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Rail Fares,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282660,180.90,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Taxis,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282660,11.00,  - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Mileage Allowances,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282660,63.00,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Other UK Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282660,333.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282661,5.20,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282662,96.70,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Other UK Travel & Subsistence,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282662,5.60,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282663,7.00,  - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Subsistence Payments,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282663,15.70,  - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2012,Other UK Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282664,101.75,  - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282667,1089.59,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282668,2282.43,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282669,225.66,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282670,1305.45,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282671,314.85,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282672,906.17,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282673,170.41,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282674,217.80,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282675,850.00,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282676,850.00,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Overseas Advances,Corporate Payments - ,"Personal Expense, Name Witheld",10282678,600.00,  - Overseas Advances,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282679,266.00,  - Rail Fares (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Taxis (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282679,12.10,  - Taxis (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Mileage Allowances (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282679,353.70,  - Mileage Allowances (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Hotels (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282679,192.00,  - Hotels (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282679,3.50,  - Others UK Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,Business & Skills Group - RDA Transition and Closures,"Personal Expense, Name Witheld",10282680,49.30,  - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other UK Travel & Subsistence,Business & Skills Group - RDA Transition and Closures,"Personal Expense, Name Witheld",10282680,11.50,  - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10282681,27.20,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other UK Travel & Subsistence,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10282681,2.70,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,"Legal, People & Communications Group - Communications Directorate","Personal Expense, Name Witheld",10282682,4.00,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Taxis,"Legal, People & Communications Group - Communications Directorate","Personal Expense, Name Witheld",10282682,30.00,  - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments,"Legal, People & Communications Group - Communications Directorate","Personal Expense, Name Witheld",10282682,2.00,  - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Communications Directorate","Personal Expense, Name Witheld",10282682,5.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282683,78.70,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282683,20.70,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282683,4.25,  - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282684,187.00,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282685,140.20,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282686,65.05,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other UK Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282687,5.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282687,16.05,  - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282687,23.32,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282687,20.02,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282688,49.65,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282688,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282689,144.00,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282689,95.58,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282689,50.31,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282689,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282690,48.70,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Air Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282690,141.98,  - Air Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282690,191.17,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282690,14.77,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282690,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282691,212.03,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282691,46.87,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282691,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Taxis,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282692,36.50,  - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Taxis Overseas,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282692,86.20,  - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282692,42.77,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",10282692,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282693,10.42,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282693,10.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Long Term Detached Duty,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10282694,225.00,  - Long Term Detached Duty,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Contributions (Programme),Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10282699,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Contributions (Programme),Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10282700,1000.00,  - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Contributions (Programme),Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10282701,1000.00,  - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2012,Contributions (Programme),Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10282702,1000.00,  - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Taxis,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10282704,15.00,  - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Mileage Allowances,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10282704,332.00,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Hotels,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10282704,150.00,  - Hotels,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10282704,10.00,  - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Other UK Travel & Subsistence,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10282704,26.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282705,73.80,  - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282706,12.30,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282706,15.20,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282706,56.85,  - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282707,39.50,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282707,25.60,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282707,54.20,  - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282711,33.20,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282711,27.77,  - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282711,338.88,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282711,68.49,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282711,20.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282712,43.90,  - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282713,4.00,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282713,2.20,  - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282713,148.44,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282713,11.40,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282713,15.78,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,5.30,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Air Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,615.30,  - Air Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,78.48,  - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,159.25,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,35.51,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10282714,30.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282720,2.84,  - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282720,124.75,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282720,10.00,  - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10282720,9.25,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282721,67.77,  - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10282721,10.00,  - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10282723,32.15,  - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10282723,16.20,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10282723,16.55,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Taxis,"Legal, People & Communications Group - Human Resources","Personal Expense, Name Witheld",10282724,23.60,  - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282725,27.00,  - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Air Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282725,174.78,  - Air Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Hotels,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282725,99.00,  - Hotels,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282725,32.99,  - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/04/2012,Other UK Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10282725,52.17,  - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2012,Mileage Allowances,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282726,244.82,  - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/04/2012,Other UK Travel & Subsistence,Business & Skills Group - BIS Local,"Personal Expense, Name Witheld",10282726,30.00,  - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
