Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285911,1000.00, - Contributions (Programme),DN34 55J,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285912,1000.00, - Contributions (Programme),AB21 7BH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285913,1000.00, - Contributions (Programme),HU7 5BS,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285914,1000.00, - Contributions (Programme),FY5 4BF,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285915,1000.00, - Contributions (Programme),AB16 7XD,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285916,1000.00, - Contributions (Programme),DN33 3BZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285917,1000.00, - Contributions (Programme),HU3 3JB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285918,1000.00, - Contributions (Programme),DN32 7HG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285919,1000.00, - Contributions (Programme),HU6 8SY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285920,1000.00, - Contributions (Programme),DN34 5EE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285921,1000.00, - Contributions (Programme),FY7 6DY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285922,1000.00, - Contributions (Programme),DN32 0LP,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Taxis,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285933,21.20, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares,Market Frameworks - Market Frameworks DG,"Personal Expense, Name Witheld",10285934,73.90, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10285935,29.60, - Rail Fares,.,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10285935,159.75, - Mileage Allowances,.,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Excess Fares,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,32.20, - Excess Fares,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,32.50, - Rail Fares,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Taxis,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,25.00, - Taxis,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,64.80, - Mileage Allowances,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Subsistence Payments,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,7.15, - Subsistence Payments,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Other UK Travel & Subsistence,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285936,8.00, - Other UK Travel & Subsistence,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10285943,4.30, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10285943,4.89, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10285943,19.98, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10285943,20.00, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10285944,2.00, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Taxis,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10285944,40.00, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Hotels Overseas,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10285944,209.66, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10285944,29.38, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Rail Fares Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285945,3.26, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Taxis Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285945,24.58, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Hotels Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285945,153.27, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Other Overseas Travel & Subsistence,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285945,10.06, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Entertaining Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10285945,36.86, - Entertaining Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285946,66.00, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Entertaining UK,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285946,8.95, - Entertaining UK,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10285947,1000.00, - Contributions (Programme),HU6 9NP,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285948,97.20, - Mileage Allowances,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285948,72.14, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285948,21.50, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285949,97.20, - Mileage Allowances,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285949,120.20, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285949,125.25, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285950,19.90, - Mileage Allowances,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285950,4.44, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285950,37.59, - Subsistence Payments,B1 1TG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Rail Fares,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10285951,37.70, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Taxis Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10285951,49.49, - Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hotels Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10285951,285.34, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10285951,45.76, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Other Overseas Travel & Subsistence,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10285951,91.61, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Taxis,Legal Services - Legal Services,"Personal Expense, Name Witheld",10285952,28.50, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Taxis,Legal Services - Legal Services,"Personal Expense, Name Witheld",10285953,27.00, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hospitality - UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",10285953,13.00, - Hospitality - UK,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285954,14.70, - Technical Programme Support Services,B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10285955,133.25, - Mileage Allowances,LS16 6QY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10285956,101.05, - Mileage Allowances,GU1 4GA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285957,24.93, - Rail Fares (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285958,107.10, - Rail Fares (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285959,28.94, - Rail Fares (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285960,422.40, - Mileage Allowances (Programme),S75 5BU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285961,80.00, - Rail Fares (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Taxis (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285961,19.00, - Taxis (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mileage Allowances (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285961,316.80, - Mileage Allowances (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hotels (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285961,187.50, - Hotels (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285961,101.46, - Subsistence Payments (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Rail Fares,"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285966,48.50, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10285967,213.40, - Rail Fares (Programme),B1 1TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Staff Transfer/Detached Duty Costs,Market Frameworks - MF Group Staff Out of Department,"Personal Expense, Name Witheld",10285971,2182.66, - Staff Transfer/Detached Duty Costs,SW8 2LP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other UK Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285973,5.34, - Other UK Travel & Subsistence,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285973,259.84, - Hotels Overseas,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285973,58.51, - Other Overseas Travel & Subsistence,SW1H OET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10285974,49.35, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Staff Transfer/Detached Duty Costs,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285975,318.86, - Staff Transfer/Detached Duty Costs,S1 2FJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285976,21.80, - Rail Fares,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285976,6.80, - Taxis,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels Overseas,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285976,157.90, - Hotels Overseas,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments Overseas,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285976,39.95, - Subsistence Payments Overseas,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10285977,301.80, - Taxis,EC1N 8NX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10285977,31.05, - Subsistence Payments,EC1N 8NX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,26.40, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,19.20, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,33.22, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,26.81, - Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,394.44, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,16.98, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other Overseas Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10285978,30.03, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285979,4.00, - Rail Fares,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285979,192.00, - Hotels,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285979,71.70, - Subsistence Payments,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285980,196.65, - Mileage Allowances,ST19 9ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285980,10.44, - Subsistence Payments,ST19 9ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285980,29.50, - Other UK Travel & Subsistence,ST19 9ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10285981,234.05, - Mileage Allowances,NE11 0HF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285982,40.10, - Rail Fares,CM7 5EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285982,4.00, - Taxis,CM7 5EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285982,12.60, - Mileage Allowances,CM7 5EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285982,46.50, - Other UK Travel & Subsistence,CM7 5EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285983,25.60, - Rail Fares,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285983,144.95, - Hotels,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285983,44.12, - Subsistence Payments,EC1V 7HU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10285984,55.00, - Hotels,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10285984,5.00, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10285985,7.80, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10285986,42.80, - Rail Fares,NN12 6YP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Other UK Travel & Subsistence,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)","Personal Expense, Name Witheld",10285986,9.00, - Other UK Travel & Subsistence,NN12 6YP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10285987,37.00, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat","Personal Expense, Name Witheld",10285988,49.00, - Rail Fares,B4 7ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat","Personal Expense, Name Witheld",10285988,20.00, - Taxis,B4 7ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285989,9.00, - Taxis,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285989,8.10, - Mileage Allowances,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hotels,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285989,78.00, - Hotels,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285989,97.82, - Subsistence Payments,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285990,119.90, - Rail Fares,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10285990,9.00, - Taxis,PL7 1NJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Taxis,"People, Comminications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10285992,23.00, - Taxis,SW1H 0ET,,,,Administration
