Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE POLICE AUTHORITY,5000139274,"2,208,895.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000139282,"5,279,738.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK COUNTY CNCL,5000139287,"7,006,676.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK POLICE AUTHORITY,5000139290,"1,242,264.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000139292,"6,531,065.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY COUNTY CNCL,5000139293,"5,287,798.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY POLICE AUTHORITY,5000139296,"1,509,371.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUSSEX POLICE AUTHORITY,5000139297,"2,985,604.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000139306,"4,375,811.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",THAMES VALLEY POLICE AUTHORITY,5000139323,"3,986,270.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000139332,"2,446,805.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TYNE & WEAR FIRE AUTHORITY,5000139342,"1,475,326.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000139347,"5,857,934.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000139350,"5,692,461.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000139352,"5,100,091.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000139354,"6,230,036.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE COUNTY CNCL,5000139359,"3,819,698.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE POLICE AUTHORITY,5000139360,"910,503.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MERCIA POLICE AUTH,5000139383,"2,283,640.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS FIRE & CIVIL DEFENCE,5000139384,"3,351,884.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS POLICE AUTH,5000139385,"9,783,415.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX CC,5000139390,"4,093,493.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",W YORKSHIRE FIRE & RESCUE AUTH,5000139391,"2,384,518.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST YORKSHIRE POLICE AUTHORITY,5000139392,"6,714,111.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000139399,"5,519,812.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE & SWINDON FIRE AUTHORITY,5000139400,"397,631.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE POLICE,5000139401,"1,121,656.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000139408,"6,547,599.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000139414,"5,976,574.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,5000139417,"3,739,530.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY-FIRE,5000139428,"10,766,401.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000139435,"8,861,604.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000139438,"9,595,358.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000139440,"5,401,941.00"
Communities & Local Government,DCLG,22/09/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE COUNCIL,5000139442,"3,877,595.00"
Communities & Local Government,DCLG,22/09/2010,Stationery,Communities Group,BANNER BUSINESS SUPPLIES LTD,5106146269,60.50
Communities & Local Government,DCLG,22/09/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100195128,"80,159,625.00"
Communities & Local Government,DCLG,22/09/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,TENANT SERVICES AUTHORIT Y,2100195118,"500,000.00"
Communities & Local Government,DCLG,22/09/2010,IT Consultancy,Communities Group,VERIZON UK LTD,5106145992,"4,190.56"
Communities & Local Government,DCLG,22/09/2010,IT Consultancy,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORD CONSULT SOCIAL INCLUSION LTD,5106146203,"2,937.50"
Communities & Local Government,DCLG,22/09/2010,Management Consultancy,Housing and Planning,CAPITA RESOURCING LTD,5106146601,"4,089.00"
Communities & Local Government,DCLG,22/09/2010,HR Consultancy,Human Resources,BUSINESS INNOVATION & SKILLS,5106146612,"1,040.00"
Communities & Local Government,DCLG,23/09/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106146700,914.73
Communities & Local Government,DCLG,23/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146734,"1,699.58"
Communities & Local Government,DCLG,23/09/2010,Legal Fees,Finance and Corporate Services,TREASURY SOLICITORS DEPT,5106146741,"50,000.00"
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,2100195257,-525.00
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,2100195258,-450.00
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,2100195260,-545.00
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106143858,525.00
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106143860,450.00
Communities & Local Government,DCLG,23/09/2010,Fixed Maintenance,Communities Group,ESSEX COUNTY FIRE & RESCUE SERVICE,5106143864,545.00
Communities & Local Government,DCLG,23/09/2010,Travel and Subsistence Account,Housing and Planning,ANTHONY SHEMILT,2100195221,106.40
Communities & Local Government,DCLG,23/09/2010,Travel and Subsistence Account,Communities Group,FIRE SERVICE COLLEGE,5106146668,180.70
Communities & Local Government,DCLG,23/09/2010,Travel and Subsistence Account,Communities Group,FIRE SERVICE COLLEGE,5106146670,84.70
Communities & Local Government,DCLG,23/09/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100195237,"160,894.41"
Communities & Local Government,DCLG,23/09/2010,EC Current Grants to Local Authorities,Regions and Communities,RDA - LONDON DEVELOPMENT AGENCY,2100195150,"1,437,453.67"
Communities & Local Government,DCLG,23/09/2010,Professional services,Housing and Planning,ANTHONY SHEMILT,2100195221,584.00
Communities & Local Government,DCLG,23/09/2010,Research,Finance and Corporate Services,NEWCASTLE UPON TYNE UNIVERSITY,2100195254,"-17,320.00"
Communities & Local Government,DCLG,23/09/2010,Research,Finance and Corporate Services,NEWCASTLE UPON TYNE UNIVERSITY,5106143456,"17,320.00"
Communities & Local Government,DCLG,23/09/2010,Research,Communities Group,BIRMINGHAM UNIVERSITY,2100195310,"-40,777.52"
Communities & Local Government,DCLG,23/09/2010,Research,Communities Group,BIRMINGHAM UNIVERSITY,5106146140,"40,777.52"
Communities & Local Government,DCLG,23/09/2010,Research,Communities Group,FIRE SERVICE COLLEGE,5106146668,"1,960.00"
Communities & Local Government,DCLG,23/09/2010,Research,Communities Group,FIRE SERVICE COLLEGE,5106146670,"2,800.00"
Communities & Local Government,DCLG,23/09/2010,Security,Finance and Corporate Services,FIRE ALARM SOLUTIONS LTD,2100195299,"-1,821.25"
Communities & Local Government,DCLG,23/09/2010,Security,Finance and Corporate Services,FIRE ALARM SOLUTIONS LTD,5106143079,"1,821.25"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Housing and Planning,MATRIX RESEARCH & CONSULTANCY LTD,5106146729,"4,700.00"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Housing and Planning,SIFT LTD,2100195309,"-1,762.50"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Housing and Planning,SIFT LTD,5106145247,"1,762.50"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Finance and Corporate Services,STERIA LIMITED,2100195305,"-177,174.73"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Finance and Corporate Services,STERIA LIMITED,5106144472,"177,174.73"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Finance and Corporate Services,STERIA LIMITED,5106146791,"62,476.27"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Communities Group,VERIZON UK LTD,5106146793,"6,996.54"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Communities Group,STERIA LIMITED,2100195307,"-7,430.55"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Communities Group,STERIA LIMITED,5106144470,"7,430.55"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Communities Group,BYTES SOFTWARE SERVICES,2100195300,"-1,307.83"
Communities & Local Government,DCLG,23/09/2010,Software Licences,Communities Group,BYTES SOFTWARE SERVICES,5106145892,"1,307.83"
Communities & Local Government,DCLG,23/09/2010,Training,Housing and Planning,REMA,5106146736,527.10
Communities & Local Government,DCLG,23/09/2010,Training,Housing and Planning,CENTRE FOR PARLIAMENTARY STUDIES,2100195298,-480.00
Communities & Local Government,DCLG,23/09/2010,Training,Housing and Planning,CENTRE FOR PARLIAMENTARY STUDIES,5106137417,480.00
Communities & Local Government,DCLG,23/09/2010,Training,Communities Group,MEDIA TRAINING LTD,5106146796,675.00
Communities & Local Government,DCLG,23/09/2010,Training,Communities Group,HEREFORD & WORCESTER FRA,5106146753,800.00
Communities & Local Government,DCLG,23/09/2010,Training,Communities Group,WEST MIDS FIRE & RESCUE SERVICE,2100195306,"-9,433.88"
Communities & Local Government,DCLG,23/09/2010,Training,Communities Group,WEST MIDS FIRE & RESCUE SERVICE,5106144480,"9,433.88"
Communities & Local Government,DCLG,23/09/2010,Capital Grant from EC to Local Authority DEL,Regions and Communities,RDA - LONDON DEVELOPMENT AGENCY,2100195150,"482,264.80"
Communities & Local Government,DCLG,23/09/2010,Services provided by other Govt Orgs,Communities Group,CENTRAL OFFICE OF INFORMATION,5106146651,"2,166.98"
Communities & Local Government,DCLG,23/09/2010,Services provided by other Govt Orgs,Communities Group,FIREBUY LTD,5106146547,"26,700.69"
Communities & Local Government,DCLG,23/09/2010,Miscellaneous Legal Costs,Finance and Corporate Services,STATIONERY OFFICE LTD,5106146725,990.00
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,WEST NORTHAMPTONSHIRE UDC,2100194977,"1,443,002.12"
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - ONE NORTHEAST,2100195146,"3,843,719.66"
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - SOUTHWEST DEVELOP AGENCY(SWRD,2100195152,"1,319,921.11"
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - ADVANTAGE WEST MIDLANDS,2100195148,"1,247,542.92"
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - SOUTHEAST DEVELOP AGENCY (SEE,2100195151,"285,364.77"
Communities & Local Government,DCLG,23/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - EAST MIDLANDS DEVELOPMENT AGE,2100195149,"5,412,043.19"
Communities & Local Government,DCLG,23/09/2010,Steady State Service Provision,Finance and Corporate Services,VERIZON UK LTD,5106146798,"9,413.16"
Communities & Local Government,DCLG,23/09/2010,Management Consultancy,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106146730,"203,574.67"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106146856,983.48
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146812,"1,417.05"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146813,"1,351.37"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146814,"1,426.45"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146862,"1,699.58"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,2100195357,"-2,731.29"
Communities & Local Government,DCLG,24/09/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106146058,"2,731.29"
Communities & Local Government,DCLG,24/09/2010,Conferences,Housing and Planning,CHARTERED INST OF HOUSING,2100195346,-773.95
Communities & Local Government,DCLG,24/09/2010,Conferences,Housing and Planning,CHARTERED INST OF HOUSING,2100195347,-773.95
Communities & Local Government,DCLG,24/09/2010,Conferences,Housing and Planning,CHARTERED INST OF HOUSING,5106146465,773.95
Communities & Local Government,DCLG,24/09/2010,Conferences,Housing and Planning,CHARTERED INST OF HOUSING,5106146477,773.95
Communities & Local Government,DCLG,24/09/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES (SOUTHERN) L,5106146854,687.40
Communities & Local Government,DCLG,24/09/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES (SOUTHERN) L,5106146873,"20,393.19"
Communities & Local Government,DCLG,24/09/2010,Fixed Maintenance,Communities Group,INTERSERVE PROJECT SERVICES LTD,5106146864,"118,039.35"
Communities & Local Government,DCLG,24/09/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195304,56.59
Communities & Local Government,DCLG,24/09/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100195304,748.49
Communities & Local Government,DCLG,24/09/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100195304,997.79
Communities & Local Government,DCLG,24/09/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100195304,"2,026.94"
Communities & Local Government,DCLG,24/09/2010,Current Grants to Non Profit Bodies,Communities Group,GROUNDWORK UK,2100194275,"1,872,658.00"
Communities & Local Government,DCLG,24/09/2010,Current Grants to Non Profit Bodies,Communities Group,CIVIC VOICE,2100195273,"40,000.00"
Communities & Local Government,DCLG,24/09/2010,Post,Housing and Planning,PITNEY BOWES PURCHASE POWER,5106146831,"4,040.00"
Communities & Local Government,DCLG,24/09/2010,Post,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002448,515.00
Communities & Local Government,DCLG,24/09/2010,Post,Finance and Corporate Services,NEOPOST LTD,5106146890,604.00
Communities & Local Government,DCLG,24/09/2010,Rent,Finance and Corporate Services,CEDAR HARP,5106146673,"67,562.50"
Communities & Local Government,DCLG,24/09/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106145540,"3,627,812.50"
Communities & Local Government,DCLG,24/09/2010,Research,Finance and Corporate Services,BUILDING RESEARCH ESTABLISHMENT,5106146886,"69,346.15"
Communities & Local Government,DCLG,24/09/2010,Research,Communities Group,FIRE SERVICE COLLEGE,5106146763,"16,538.00"
Communities & Local Government,DCLG,24/09/2010,Training,Communities Group,WEST SUSSEX CC,5106146827,860.60
Communities & Local Government,DCLG,24/09/2010,Training,Human Resources,PEARN KANDOLA LLP,5106146851,"1,968.49"
Communities & Local Government,DCLG,24/09/2010,Vehicle hire,Housing and Planning,CYCLONE COURIER CO LTD,5106146819,"1,179.37"
Communities & Local Government,DCLG,24/09/2010,Accommodation Service Charges,Finance and Corporate Services,CEDAR HARP,5106146673,"19,307.31"
Communities & Local Government,DCLG,24/09/2010,Accommodation Service Charges,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106145544,"140,640.47"
Communities & Local Government,DCLG,24/09/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD,5106146823,726.17
Communities & Local Government,DCLG,24/09/2010,Electricity,Communities Group,NPOWER YORKSHIRE LTD,5106146858,450.00
Communities & Local Government,DCLG,24/09/2010,Web Services,Housing and Planning,WTG TECHNOLOGIES LTD,5106146860,"1,747.81"
Communities & Local Government,DCLG,24/09/2010,Capital Grants to People Non Profit,Communities Group,GROUNDWORK UK,2100194275,"1,627,342.00"
Communities & Local Government,DCLG,24/09/2010,Services provided by other Govt Orgs,Housing and Planning,SANCTUARY HOUSING ASSOCIATION,2100195358,"-9,370.74"
Communities & Local Government,DCLG,24/09/2010,Services provided by other Govt Orgs,Housing and Planning,SANCTUARY HOUSING ASSOCIATION,5106146474,"9,370.74"
Communities & Local Government,DCLG,24/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA -  YORKSHIRE FORWARD,2100195147,"4,251,205.57"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Regions and Communities,AMOR BUSINESS TECHNOLOGY SOLUTIONS,5106146907,"7,181.89"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Finance and Corporate Services,VERIZON UK LTD,5106146829,"3,901.14"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106146882,"9,743.10"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146657,"4,955.04"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146659,"3,214.08"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146661,"4,151.52"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146676,"9,907.20"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146677,"1,108.10"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146684,"1,108.10"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146688,645.37
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146691,"4,151.52"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146693,"2,812.32"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146695,"8,881.92"
Communities & Local Government,DCLG,24/09/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106146705,"3,142.73"
Communities & Local Government,DCLG,24/09/2010,Management Consultancy,Communities Group,REED TECHNOLOGY,5106146648,"1,442.43"
Communities & Local Government,DCLG,24/09/2010,HR Consultancy,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106146866,"1,095.00"
Communities & Local Government,DCLG,24/09/2010,LA General GLA  Grant Payable,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,2100195114,"2,005,000.00"
Communities & Local Government,DCLG,27/09/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106146931,568.08
Communities & Local Government,DCLG,27/09/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,2100195391,"-3,249.76"
Communities & Local Government,DCLG,27/09/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106143629,"3,249.76"
Communities & Local Government,DCLG,27/09/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106146892,"3,172.50"
Communities & Local Government,DCLG,27/09/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,2100195382,"-3,684.14"
Communities & Local Government,DCLG,27/09/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106144840,"3,684.14"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Finance and Corporate Services,DEPT FOR TRANSPORT,2100195376,"-101,669.20"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Finance and Corporate Services,DEPT FOR TRANSPORT,5106143961,"101,669.20"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Communities Group,ROYAL BERKSHIRE FIRE AUTHORITY,2100195379,"-3,990.00"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Communities Group,ROYAL BERKSHIRE FIRE AUTHORITY,5106136242,"3,990.00"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Communities Group,DEVON FIRE AUTHORITY,2100195407,"-7,364.15"
Communities & Local Government,DCLG,27/09/2010,Fixed Maintenance,Communities Group,DEVON FIRE AUTHORITY,5106138462,"7,364.15"
Communities & Local Government,DCLG,27/09/2010,Travel and Subsistence Account,Communities Group,BEDS & LUTON FIRE & RESCUE SERVICE,5106146924,524.58
Communities & Local Government,DCLG,27/09/2010,Office Machinery (<£5000),"Local Gov & Reg(LG DEL,AME, RfR2)",NEW RICOH UK,2100195397,-814.66
Communities & Local Government,DCLG,27/09/2010,Office Machinery (<£5000),"Local Gov & Reg(LG DEL,AME, RfR2)",NEW RICOH UK,5106146744,814.66
Communities & Local Government,DCLG,27/09/2010,Post,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002461,"1,030.00"
Communities & Local Government,DCLG,27/09/2010,Printing,Finance and Corporate Services,SECURITY PRINTING & SYSTEMS LTD,5106146933,450.00
Communities & Local Government,DCLG,27/09/2010,Professional services,Housing and Planning,VALUATION OFFICE AGENCY,2100195390,"-25,413.00"
Communities & Local Government,DCLG,27/09/2010,Professional services,Housing and Planning,VALUATION OFFICE AGENCY,5106146214,"25,413.00"
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,AECOM LTD,2100195377,-553.04
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,AECOM LTD,5106146938,553.04
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,ADDISON & ASSOCIATES LTD,2100195380,"-27,988.50"
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,ADDISON & ASSOCIATES LTD,2100195381,"-15,474.75"
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,ADDISON & ASSOCIATES LTD,5106140223,"27,988.50"
Communities & Local Government,DCLG,27/09/2010,Research,Housing and Planning,ADDISON & ASSOCIATES LTD,5106143697,"15,474.75"
Communities & Local Government,DCLG,27/09/2010,Research,Communities Group,EMPLOYMENT RESEARCH & CONSULTING,2100195401,"-7,315.55"
Communities & Local Government,DCLG,27/09/2010,Research,Communities Group,EMPLOYMENT RESEARCH & CONSULTING,5106146952,"7,315.55"
Communities & Local Government,DCLG,27/09/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",VISITBRITAIN,5106146649,"20,562.50"
Communities & Local Government,DCLG,27/09/2010,Software Licences,Regions and Communities,VERIZON UK LTD,5106146921,"13,211.76"
Communities & Local Government,DCLG,27/09/2010,Software Licences,Communities Group,COMPUTACENTER (UK) LTD,5106141520,"1,687.70"
Communities & Local Government,DCLG,27/09/2010,Software Licences,Communities Group,VERIZON UK LTD,5106146782,"7,148.64"
Communities & Local Government,DCLG,27/09/2010,Subscriptions,Finance and Corporate Services,CHARTERED INST OF LIBRARY & INFO,5106146934,"2,580.00"
Communities & Local Government,DCLG,27/09/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,2100195402,"-1,650.00"
Communities & Local Government,DCLG,27/09/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,5106146936,"1,650.00"
Communities & Local Government,DCLG,27/09/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,5106146945,"1,580.00"
Communities & Local Government,DCLG,27/09/2010,Training,Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000002452,629.80
Communities & Local Government,DCLG,27/09/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,2100195403,"-1,998.00"
Communities & Local Government,DCLG,27/09/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,2100195405,"-2,280.00"
