Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,British Defence Staff - United States,25/10/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,INTERSTATE,,322307,Army permanent posting long term detached duty,"5,288.99"
Ministry of Defence,Ministry of Defence,30/10/2012,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,119567,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"5,281.63"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,107543,Consumption of medical dental and veterinary inventory,"5,275.63"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Defence Equipment & Support,NP AEROSPACE LTD,CV6 5AQ,113602,Spend on Inventory - General,"5,272.94"
Ministry of Defence,Ministry of Defence,10/10/2012,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,108908,Estate + facilities management services - accommodation inventory + service,"5,201.37"
Ministry of Defence,Ministry of Defence,16/10/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,112456,Cost of other material consumed,"5,193.81"
Ministry of Defence,Ministry of Defence,05/10/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,106927,Cost of other material consumed,"5,190.20"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,119419,Cost of other material consumed,"5,162.66"
Ministry of Defence,Ministry of Defence,17/10/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,113013,General administration,"5,155.36"
Ministry of Defence,Ministry of Defence,10/10/2012,Fees for professional services,Air Command,LGC LTD,TW11 0LY,109181,Fees for professional services excluding legal fees,"5,147.53"
Ministry of Defence,Ministry of Defence,10/10/2012,Fees for professional services,Navy Command,LGC LTD,TW11 0LY,109181,Fees for professional services excluding legal fees,"5,147.53"
Ministry of Defence,Ministry of Defence,05/10/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,107188,Medical health services,"5,101.53"
Ministry of Defence,Ministry of Defence,08/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,107683,Feasibility studies covering concept/assessment phase costs,"5,090.98"
Ministry of Defence,Ministry of Defence,03/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,105371,Consumption of medical dental and veterinary inventory,"5,073.35"
Ministry of Defence,Ministry of Defence,23/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,115454,Consumption of medical dental and veterinary inventory,"5,065.90"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Navy Command,SANOFI PASTEUR MSD LTD,SL6 1QP,120669,Consumption of medical dental and veterinary inventory,"5,065.20"
Ministry of Defence,Ministry of Defence,08/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,DN4 5PN,107681,Freight movement costs,"5,039.40"
Ministry of Defence,Ministry of Defence,30/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,120190,Cost of other material consumed,"5,032.30"
Ministry of Defence,Ministry of Defence,22/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,114722,Equipment support non-project costs,"5,028.29"
Ministry of Defence,Ministry of Defence,24/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,MOBILE MINI UK LTD,TS18 3TX,116460,Freight movement costs,"5,023.25"
Ministry of Defence,Ministry of Defence,10/10/2012,Research and development,Defence Equipment & Support,CESG,GL51 0EX,2E+11,Research and development at the post main gate stage of a project,"5,009.35"
Ministry of Defence,Ministry of Defence,30/10/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,119524,Medical health services,"4,999.74"
Ministry of Defence,Ministry of Defence,25/10/2012,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000017314,Bulk aviation fuel consumed,"4,992.35"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,107671,Cost of other material consumed,"4,960.71"
Ministry of Defence,Ministry of Defence,05/10/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,106879,Consumption of medical dental and veterinary inventory,"4,955.17"
Ministry of Defence,Ministry of Defence,31/10/2012,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,120509,Spend on Inventory - General,"4,949.36"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,104831,Consumption of medical dental and veterinary inventory,"4,942.48"
Ministry of Defence,Ministry of Defence,10/10/2012,Purchase of inventory and services ,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,KA9 2RW,108861,Raw material and consumable or capital spare purchased,"4,934.72"
Ministry of Defence,Ministry of Defence,17/10/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,112499,Cost of food services,"4,930.29"
Ministry of Defence,Ministry of Defence,24/10/2012,Rent and rates,Central TLB,GUY'S & ST THOMAS NHS FOUNDATION TRUST,SE1 9RT,2E+11,Rent buildings - civil estate property,"4,900.50"
Ministry of Defence,Ministry of Defence,10/10/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000085500,Utilities consumed - heating oil,"4,892.80"
Ministry of Defence,Ministry of Defence,25/10/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,117096,Utilities consumed - heating oil,"4,886.33"
Ministry of Defence,Ministry of Defence,16/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"4,885.13"
Ministry of Defence,Ministry of Defence,08/10/2012,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,107666,Cost of clothing and textile services received,"4,856.74"
Ministry of Defence,Ministry of Defence,11/10/2012,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,109707,Cost of purchasing and repairing clothing,"4,855.61"
Ministry of Defence,Ministry of Defence,16/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,112342,Military short term detached duty,"4,845.20"
Ministry of Defence,Ministry of Defence,24/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,116054,Consumption of medical dental and veterinary inventory,"4,844.95"
Ministry of Defence,Ministry of Defence,09/10/2012,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,108259,Spend on Inventory - General,"4,838.45"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,120278,Consumption of engineering and technical inventory,"4,838.00"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,119419,Cost of other material consumed,"4,834.36"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,109637,Other materal consumed on exercises,"4,832.51"
Ministry of Defence,Ministry of Defence,16/10/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Schools + community relations initiatives,"4,829.16"
Ministry of Defence,Ministry of Defence,29/10/2012,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,118576,Computer equipment costing below the capitalisation threshold,"4,811.12"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER SERVICES LIMITED,BB1 2QE,110685,Spend on Inventory - General,"4,800.47"
Ministry of Defence,Ministry of Defence,05/10/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,107014,Medical health services,"4,798.23"
Ministry of Defence,Ministry of Defence,04/10/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,106162,Plant + machinery operating lease,"4,791.44"
Ministry of Defence,Ministry of Defence,17/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,113027,Equipment support non-project costs,"4,784.90"
Ministry of Defence,Ministry of Defence,09/10/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"4,772.31"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Land Forces,REXEL UK LTD,EN6 9EB,110928,Spend on Inventory - General,"4,764.28"
Ministry of Defence,Ministry of Defence,19/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,113833,Consumption of medical dental and veterinary inventory,"4,742.50"
Ministry of Defence,Ministry of Defence,12/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,110394,Freight movement costs,"4,730.38"
Ministry of Defence,Ministry of Defence,22/10/2012,Spend on Inventory - General,Defence Equipment & Support,ANIXTER LIMITED,S2 4EB,114714,Spend on Inventory - General,"4,724.93"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,109637,Cost of other material consumed,"4,704.47"
Ministry of Defence,Ministry of Defence,17/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,112462,Consumption of medical dental and veterinary inventory,"4,692.06"
Ministry of Defence,Ministry of Defence,18/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,113159,Consumption of medical dental and veterinary inventory,"4,675.25"
Ministry of Defence,Ministry of Defence,24/10/2012,Spend on Inventory - General,Joint Forces Command,REXEL UK LTD,EN6 9EB,116540,Spend on Inventory - General,"4,666.27"
Ministry of Defence,Ministry of Defence,10/10/2012,IT and communication services,Central TLB,CANON (UK) LIMITED,RH2 8BF,108908,Hire charges IT and communications,"4,657.26"
Ministry of Defence,Ministry of Defence,18/10/2012,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,CF31 9AP,113502,Information technology services,"4,650.35"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,110287,Consumption of general inventory,"4,645.35"
Ministry of Defence,Ministry of Defence,16/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,111887,Equipment support non-project costs,"4,635.15"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,107597,Cost of other material consumed,"4,628.59"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Air Command,NHS BUSINESS SERVICES AUTHORITY,ME16 0LW,2E+11,Consumption of medical dental and veterinary inventory,"4,623.94"
Ministry of Defence,British Defence Staff - United States,25/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,INTERSTATE,,322307,RAF permanent posting long term detached duty,"4,609.55"
Ministry of Defence,Ministry of Defence,24/10/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,116177,Medical health services,"4,598.82"
Ministry of Defence,Ministry of Defence,24/10/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,116390,Fees for professional services excluding legal fees,"4,583.56"
Ministry of Defence,Ministry of Defence,23/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,115512,Cost of other material consumed,"4,578.95"
Ministry of Defence,Ministry of Defence,26/10/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,117593,Consumption of medical dental and veterinary inventory,"4,566.38"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,110685,Spend on Inventory - General,"4,560.76"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,106102,Cost of other material consumed,"4,552.66"
Ministry of Defence,Ministry of Defence,29/10/2012,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,118851,Estate + facilities management services - accommodation inventory + service,"4,549.86"
Ministry of Defence,Ministry of Defence,16/10/2012,Fees for professional services,Navy Command,CRIMINAL RECORDS BUREAU,L69 3JA,111994,Fees for professional services excluding legal fees,"4,532.00"
Ministry of Defence,Ministry of Defence,29/10/2012,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,118912,Medical health services,"4,492.12"
Ministry of Defence,Ministry of Defence,19/10/2012,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,114495,Transport other hire charge,"4,482.04"
Ministry of Defence,Ministry of Defence,04/10/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,106437,Fees for professional services excluding legal fees,"4,467.02"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,105367,Cost of other material consumed,"4,462.70"
Ministry of Defence,Ministry of Defence,17/10/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,"4,387.91"
Ministry of Defence,Ministry of Defence,26/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,118414,Cost of other material consumed,"4,364.46"
Ministry of Defence,Ministry of Defence,17/10/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,113150,Cost of other material consumed,"4,350.88"
Ministry of Defence,Ministry of Defence,24/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,116681,Cost of other material consumed,"4,343.92"
Ministry of Defence,Ministry of Defence,22/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,115269,Civilian short term detached duty,"4,319.90"
Ministry of Defence,Ministry of Defence,09/10/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,108705,Equipment support project costs,"4,307.54"
