UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC18078,29-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,695.45",18078
MODGPC18079,22-Nov-11,Auto Rental                        ,Auto Rental                        ,624.01,18079
MODGPC18080,28-Nov-11,Auto Rental                        ,Auto Rental                        ,"4,431.37",18080
MODGPC18081,28-Nov-11,Auto Rental                        ,Auto Rental                        ,638.4,18081
MODGPC18082,29-Nov-11,Auto Rental                        ,Auto Rental                        ,"4,620.00",18082
MODGPC18083,29-Nov-11,Auto Rental                        ,Auto Rental                        ,"3,192.00",18083
MODGPC18084,17-Nov-11,Auto Rental                        ,Auto Rental                        ,"3,880.80",18084
MODGPC18085,17-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,293.60",18085
MODGPC18086,17-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"1,670.40",18086
MODGPC18087,17-Nov-11,General Retail and Wholesale       , SHOE STORES,730.89,18087
MODGPC18088,21-Nov-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,"3,156.82",18088
MODGPC18089,23-Nov-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,631.15,18089
MODGPC18090,23-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"1,259.01",18090
MODGPC18091,28-Nov-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,622.2,18091
MODGPC18092,28-Nov-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"1,048.16",18092
MODGPC18093,28-Nov-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,"4,585.44",18093
MODGPC18094,29-Nov-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,532.04,18094
MODGPC18095,15-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,575.47,18095
MODGPC18096,28-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,815.12,18096
MODGPC18097,18-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",580.8,18097
MODGPC18098,17-Nov-11,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"1,789.20",18098
MODGPC18099,16-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,160.00",18099
MODGPC18100,29-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,720.2,18100
MODGPC18101,25-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,609.92,18101
MODGPC18102,29-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"6,615.15",18102
MODGPC18103,14-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,666.75,18103
MODGPC18104,25-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,876.00",18104
MODGPC18105,14-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"4,020.00",18105
MODGPC18106,23-Nov-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"2,589.28",18106
MODGPC18107,16-Nov-11,Medical Supplies and Services      , OPTICIANS,582,18107
MODGPC18108,17-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","1,363.58",18108
MODGPC18109,18-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,329.47",18109
MODGPC18110,28-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,830.92",18110
MODGPC18111,29-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"6,643.50",18111
MODGPC18112,30-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,224.62",18112
MODGPC18113,23-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,600,18113
MODGPC18114,23-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,600,18114
MODGPC18115,18-Nov-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,740,18115
MODGPC18116,21-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","2,295.00",18116
MODGPC18117,28-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,798,18117
MODGPC18118,28-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,632.4,18118
MODGPC18119,22-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,910.8,18119
MODGPC18120,23-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,574.84,18120
MODGPC18121,25-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,973.8,18121
MODGPC18122,28-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,973.8,18122
MODGPC18123,29-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,953.28,18123
MODGPC18124,16-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"3,970.00",18124
MODGPC18125,22-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,750,18125
MODGPC18126,22-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,500,18126
MODGPC18127,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18127
MODGPC18128,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18128
MODGPC18129,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18129
MODGPC18130,23-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,628.62,18130
MODGPC18131,29-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18131
MODGPC18132,29-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18132
MODGPC18133,29-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,735.00",18133
MODGPC18134,23-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,809.7,18134
MODGPC18135,25-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,543.77,18135
MODGPC18136,18-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"7,242.00",18136
MODGPC18137,14-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,625.5,18137
MODGPC18138,23-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,927,18138
MODGPC18139,14-Nov-11,Professional Services              , MISC PERSONAL SERV - DEF,684.82,18139
MODGPC18140,31-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,801.94,18140
MODGPC18141,25-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,600,18141
MODGPC18142,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,010.00",18142
MODGPC18143,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,690.00",18143
MODGPC18144,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,350.00",18144
MODGPC18145,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,350.00",18145
MODGPC18146,28-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,960.00",18146
MODGPC18147,28-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,350.00",18147
MODGPC18148,28-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,350.00",18148
MODGPC18149,28-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,673,18149
MODGPC18150,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,575.00",18150
MODGPC18151,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,139.40",18151
MODGPC18152,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,360.00",18152
MODGPC18153,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,995.00",18153
MODGPC18154,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,296.00",18154
MODGPC18155,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,296.00",18155
MODGPC18156,25-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,950,18156
MODGPC18157,28-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"2,016.00",18157
MODGPC18158,28-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,764.00",18158
MODGPC18159,30-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,330.56",18159
MODGPC18160,30-Nov-11,Auto Rental                        ,Auto Rental                        ,"4,466.25",18160
MODGPC18161,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,693.3,18161
MODGPC18162,29-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,753.95,18162
MODGPC18163,30-Nov-11,General Retail and Wholesale       , DISCOUNT STORES,"1,502.75",18163
MODGPC18164,30-Nov-11,General Retail and Wholesale       , DISCOUNT STORES,"1,461.13",18164
MODGPC18165,22-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,539.55,18165
MODGPC18166,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,244.40",18166
MODGPC18167,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,560.00",18167
MODGPC18168,16-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,722.88,18168
MODGPC18169,28-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,690.6,18169
MODGPC18170,30-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,689.38,18170
MODGPC18171,25-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,342.93",18171
MODGPC18172,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,786,18172
MODGPC18173,24-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"2,426.21",18173
MODGPC18174,25-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,561.6,18174
MODGPC18175,28-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,072.80",18175
MODGPC18176,28-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,460.40",18176
MODGPC18177,30-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,618.20",18177
MODGPC18178,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,694.8,18178
MODGPC18179,28-Nov-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,578.44,18179
MODGPC18180,30-Nov-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,767.52,18180
MODGPC18181,30-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,850.8,18181
MODGPC18182,24-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,565.92,18182
MODGPC18183,30-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,572.4,18183
MODGPC18184,18-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,801.5,18184
MODGPC18185,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,555.04,18185
MODGPC18186,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,526.69",18186
MODGPC18187,28-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,590.02,18187
MODGPC18188,28-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,364.35",18188
MODGPC18189,24-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,500,18189
MODGPC18190,24-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,740.75,18190
MODGPC18191,15-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,500,18191
MODGPC18192,14-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,156.06",18192
MODGPC18193,17-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,115.95",18193
MODGPC18194,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,826.11",18194
MODGPC18195,28-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,557.47,18195
MODGPC18196,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,423.20",18196
MODGPC18197,29-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,582.46,18197
MODGPC18198,24-Nov-11,General Retail and Wholesale       , HARDWARE STORES,700,18198
MODGPC18199,25-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,710.63,18199
MODGPC18200,16-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,821.60",18200
MODGPC18201,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,689.89,18201
MODGPC18202,22-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"21,095.16",18202
MODGPC18203,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"34,998.00",18203
MODGPC18204,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"28,880.28",18204
MODGPC18205,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"30,392.15",18205
MODGPC18206,30-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"34,998.48",18206
MODGPC18207,30-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"34,998.48",18207
MODGPC18208,22-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"34,831.17",18208
MODGPC18209,22-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"28,436.72",18209
MODGPC18210,15-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"14,458.39",18210
MODGPC18211,22-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"12,898.71",18211
MODGPC18212,30-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"28,726.86",18212
MODGPC18213,16-Nov-11,Books and Periodicals              , BOOK STORES,510.39,18213
MODGPC18214,23-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",980,18214
MODGPC18215,22-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,270.20",18215
MODGPC18216,25-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"3,129.49",18216
MODGPC18217,17-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,724.04,18217
MODGPC18218,19-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,571.46,18218
MODGPC18219,24-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"1,783.68",18219
MODGPC18220,26-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,524.35,18220
MODGPC18221,29-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,678.28",18221
MODGPC18222,29-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,890.00",18222
MODGPC18223,15-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,511.40",18223
MODGPC18224,17-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,781.5,18224
MODGPC18225,16-Nov-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,660,18225
MODGPC18226,18-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,250.00",18226
MODGPC18227,20-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,840,18227
MODGPC18228,14-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,895.84,18228
MODGPC18229,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"2,675.52",18229
MODGPC18230,16-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"2,595.84",18230
MODGPC18231,28-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,528.34,18231
MODGPC18232,21-Nov-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,957.6,18232
MODGPC18233,14-Nov-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,737.98,18233
MODGPC18234,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,291.88",18234
MODGPC18235,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,809.1,18235
MODGPC18236,17-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"34,184.52",18236
MODGPC18237,15-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,500.00",18237
MODGPC18238,16-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,226.66",18238
MODGPC18239,17-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,693.42,18239
MODGPC18240,17-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,571.22,18240
MODGPC18241,24-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"5,451.03",18241
MODGPC18242,25-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"5,700.00",18242
MODGPC18243,25-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"27,698.40",18243
MODGPC18244,29-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"4,382.40",18244
MODGPC18245,22-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,619.2,18245
MODGPC18246,22-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"7,560.00",18246
MODGPC18247,09-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,416.00",18247
MODGPC18248,23-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,584.00",18248
MODGPC18249,25-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,060.00",18249
MODGPC18250,01-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,768,18250
MODGPC18251,02-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,079.40",18251
MODGPC18252,02-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,622.54",18252
MODGPC18253,07-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,736.80",18253
MODGPC18254,07-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"2,880.00",18254
MODGPC18255,07-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,257.60",18255
MODGPC18256,23-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,594.3,18256
MODGPC18257,23-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,625.03,18257
MODGPC18258,28-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,642,18258
MODGPC18259,28-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,517.2,18259
MODGPC18260,28-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,972,18260
MODGPC18261,29-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"5,426.40",18261
MODGPC18262,18-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",500,18262
MODGPC18263,17-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,772.8,18263
MODGPC18264,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"4,860.00",18264
MODGPC18265,14-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"5,824.90",18265
MODGPC18266,17-Nov-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"1,025.29",18266
MODGPC18267,23-Nov-11,General Retail and Wholesale       , HARDWARE STORES,766.99,18267
MODGPC18268,24-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,987.43,18268
MODGPC18269,25-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"1,609.34",18269
MODGPC18270,25-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,541.84,18270
MODGPC18271,22-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,275.14",18271
MODGPC18272,24-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,673,18272
MODGPC18273,25-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,803.82,18273
MODGPC18274,25-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,803.82,18274
MODGPC18275,25-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,803.82,18275
MODGPC18276,28-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,560.00",18276
MODGPC18277,15-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"16,875.00",18277
MODGPC18278,14-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,258.80",18278
MODGPC18279,09-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,702,18279
MODGPC18280,21-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,912,18280
MODGPC18281,14-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,627.3,18281
MODGPC18282,22-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,832.8,18282
MODGPC18283,16-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,150.38",18283
MODGPC18284,15-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,562.8,18284
MODGPC18285,24-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"1,156.56",18285
MODGPC18286,22-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"9,057.02",18286
MODGPC18287,23-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"2,116.42",18287
MODGPC18288,24-Nov-11,Miscellaneous Industrial/Commercial, WRECKING SALVAGE YARDS,"8,400.00",18288
MODGPC18289,16-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,859.92,18289
MODGPC18290,14-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,550.15,18290
MODGPC18291,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,664.13,18291
MODGPC18292,29-Nov-11,Leisure Activities                 , BOAT DEALERS,802.8,18292
MODGPC18293,29-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,450.00",18293
MODGPC18294,30-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,236.46",18294
MODGPC18295,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,510.91,18295
MODGPC18296,18-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,560.56,18296
MODGPC18297,22-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,090.03",18297
MODGPC18298,22-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,072.03",18298
MODGPC18299,23-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,660.07,18299
MODGPC18300,30-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,883.13,18300
MODGPC18301,30-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,814.8,18301
MODGPC18302,21-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,798,18302
MODGPC18303,19-Nov-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,784.32,18303
MODGPC18304,24-Nov-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,694.75,18304
MODGPC18305,22-Nov-11,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,587.2,18305
MODGPC18306,28-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,530.27,18306
MODGPC18307,24-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,130.74",18307
MODGPC18308,21-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,688.48,18308
MODGPC18309,24-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,984,18309
MODGPC18310,23-Nov-11,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",689.66,18310
MODGPC18311,14-Nov-11,Books and Periodicals              , BOOK STORES,503.98,18311
MODGPC18312,14-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,958,18312
MODGPC18313,22-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,683.94",18313
MODGPC18314,18-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,862.35,18314
MODGPC18315,18-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,850,18315
MODGPC18316,18-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,517.5,18316
MODGPC18317,30-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,000.00",18317
MODGPC18318,23-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,728.86,18318
MODGPC18319,15-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,739.90",18319
MODGPC18320,15-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,964.99,18320
MODGPC18321,16-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,499.75",18321
MODGPC18322,16-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,039.35",18322
MODGPC18323,18-Nov-11,Books and Periodicals              , BOOK STORES,618,18323
MODGPC18324,16-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"3,295.80",18324
MODGPC18325,17-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,627.84",18325
MODGPC18326,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,140.07",18326
MODGPC18327,14-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"2,831.40",18327
MODGPC18328,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,758.16,18328
MODGPC18329,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,622.85,18329
MODGPC18330,29-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"1,201.65",18330
MODGPC18331,15-Nov-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,"3,242.40",18331
