Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,CMC PARTNERSHIP (UK) LTD,1048202,9768.00, -Hire of Agency Staff (Professional/Management),SW1V 2AJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1048204,7272.00, -Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Economic Consultancy & Research,Market Frameworks - Consumer and Competition Policy,CTRL-SHIFT LTD,1048205,10000.00, -Economic Consultancy & Research,BN21 4RL,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Coaching,Business & Skills Group - Skills,LANCE EDYNBRY,1048206,1080.00, -Coaching,PO19 6PL,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Maintenance of Office Machinery,"Legal, People & Communications Group - Legal Services",DAVID HORN COMMUNICATIONS LTD,1048207,106.80, -Maintenance of Office Machinery,LU3 4BU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Telephone Helpline Services,Market Frameworks - Consumer and Competition Policy,OFFICE OF FAIR TRADING,1048208,180760.16, -Telephone Helpline Services,EC4Y 8JX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,CREDIT SUISSE SECURITIES (EUROPE) LTD,1048209,819.00, -Secondees (not paid directly),E14 4QJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,CREDIT SUISSE SECURITIES (EUROPE) LTD,1048209,8064.00, -Secondees (not paid directly),E14 4QJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",IAN PUDDEPHATT,1048210,34.75, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Media and Design Services,"Legal, People & Communications Group - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),1048215,83407.84, -Media and Design Services,WC1X 8RX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Media and Design Services,"Legal, People & Communications Group - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),1048215,81.28, -Media and Design Services,WC1X 8RX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,KAWASAKI PRECISION MACHINERY (UK) LTD,1048216,439000.00, -Capital Grants - Other,PL5 2SA,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",STEPHEN THOMPSON,1048217,137.50, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",GRAHAM WILLIAMS,1048218,106.75, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",LAURA HOBSON,1048219,2121.00, -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1048223,2676.12, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1048224,5784.18, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Grants - Current - Abroad,Knowledge and Innovation Group - Higher Education - Student Funding,RANA SAJEDI,1048228,194.74, -Grants - Current - Abroad,GU4 7YE,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,POWYS COUNTY COUNCIL,1048229,479.37, -Grants - Current - Other,LD1 6AA,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Grants - Current - Other,Market Frameworks - Business Environment,EXCELL BUSINESS SYSTEMS LTD,1048230,85000.00, -Grants - Current - Other,CB22 3FX,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1048236,-2149.28, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1048236,55000000.00, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048239,22726.44, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,COI COMMUNICATIONS,1048240,904.00, -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,COI COMMUNICATIONS,1048240,8717.00, -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,COI COMMUNICATIONS,1048240,3776.00, -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048245,8.86, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048247,731.10, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048249,10174.89, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048249,1072.74, -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048250,2082.14, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048253,4.18, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048253,4.02, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1048254,8.20, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Additions - British Shipbuilders PDC,Business & Skills Group - Advanced Manufacturing Services,BRITISH SHIPBUILDERS,1048269,1700000.00, -Additions - British Shipbuilders PDC,SR3 1JG,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Grants - Current - Other,Business & Skills Group - Further Education & Skills Investment,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1048273,30000.00, -Grants - Current - Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Employment Relations Paternity & Adoption Pay : Reimbursement to Inland Revenue,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1048321,52734809.00, -Employment Relations Paternity & Adoption Pay : Reimbursement to Inland Revenue,NE98 1ZZ,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Other Staff Costs (Programme),Finance & Commercial Group - Finance Group,CHRIS STEBBING CONSULTING LTD,4032057,3643.33, -Other Staff Costs (Programme),NR4 6PE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/02/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10281028,17.50, -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281213,65.00, -Eye Tests,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281264,784.30, -Grants - Current - Other,CB2 1EW,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281265,159.55, -Grants - Current - Other,NE8 2ER,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281266,905.44, -Grants - Current - Other,LS19 7QF,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Taxis Overseas,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10281267,42.81, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281268,117.65, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Mileage Allowances,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281270,96.00, -Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281270,4.36, -Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281270,1307.93, -Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281270,261.14, -Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281270,93.38, -Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281271,3.30, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281271,63.05, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281271,28.61, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281272,10.40, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281272,29.59, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281272,18.05, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Static Line Rental,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10281275,17.82, -Static Line Rental,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Professional Subscriptions,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281276,194.00, -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Taxis,Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10281277,14.00, -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Mileage Allowances (Programme),Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281278,62.10, -Mileage Allowances (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Taxis,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10281279,9.60, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Rail Fares (Programme),Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281280,104.20, -Rail Fares (Programme),BH15 2RU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10281281,32.40, -Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10281281,5.00, -Subsistence Payments,ST19 9ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10281281,13.00, -Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Professional Subscriptions,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281284,221.50, -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Professional Subscriptions,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10281285,191.50, -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281286,57.30, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10281287,145.50, -Research & Development Expenditure (Programme),B4 7ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Long Term Detached Duty,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10281288,416.67, -Long Term Detached Duty,CF14 3UZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,8.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Mileage Allowances,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,2.40, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,6.44, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,51.59, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,40.27, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281291,30.04, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281296,192.18, -Grants - Current - Other,CF10 4RE,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281297,959.07, -Grants - Current - Other,G11 5HD,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281298,737.33, -Grants - Current - Other,BA2 4SH,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Rail Fares,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10281299,21.60, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Hotels Overseas,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10281299,84.93, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments Overseas,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10281299,55.53, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10281299,35.02, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office for Science,"Personal Expense, Name Witheld",10281300,4069.22, -Research & Development Expenditure (Programme),20431,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Professional Training,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281301,500.00, -Professional Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10281302,17.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10281303,44.55, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10281303,2.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Hospitality - UK,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10281303,16.09, -Hospitality - UK,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Mileage Allowances,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281304,136.80, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281304,6.25, -Subsistence Payments,SW18 4UT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other UK Travel & Subsistence,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10281304,5.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281306,1465.46, -Grants - Current - Other,WC1H 0AH,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281307,1.40, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Taxis,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281307,7.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281307,106.61, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281307,10.00, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281307,4.70, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281308,8.10, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281308,5.59, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281308,39.96, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281309,240.00, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281309,33.00, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281309,52.49, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Taxis,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281310,18.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281310,2.75, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281310,30.44, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/02/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281310,10.01, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2012,Rail Fares,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10281311,16.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2012,Mileage Allowances,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10281311,63.00, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2012,Other UK Travel & Subsistence,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10281311,3.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10281318,4256.35, -Grants - Current - Other,WC1H 0AJ,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2012,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10281319,127.50, -Mileage Allowances,SW1H 0ET,,,,Administration
