"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","D","23427","29092","Project Support Officer","43.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","E1","18370","22124","Project Support Officer","11.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","5.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OF2","37916","45090","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OF3","47760","57200","Project Support Officer","13.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OF4","67032","77617","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OR7-8","33223","43252","Project Support Officer","18.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","OR9","38600","46753","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","B1","56436","72185","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","B2","47942","59535","Project Support Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","C1","35648","44268","Project Support Officer","21.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","C2","29258","36333","Project Support Officer","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","D","23427","29092","Project Support Officer","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","E1","18370","22124","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110867","Retired Offr 1","37819","44268","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","B2","47942","59535","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","C1","35648","44268","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","C2","29258","36333","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","D","23427","29092","Project Support Officer","5.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","E1","18370","22124","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","B2","47942","59535","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","C1","35648","44268","Project Support Officer","25.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","C2","29258","36333","Project Support Officer","31.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","D","23427","29092","Project Support Officer","18.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","E1","18370","22124","Project Support Officer","4.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OF2","37916","45090","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OF3","47760","57200","Project Support Officer","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OR7-8","33223","43252","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00139595","OR9","38600","46753","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","B1","56436","72185","Finance Support Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","C1","35648","44268","Finance Support Officer","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","C2","29258","36333","Finance Support Officer","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","OF3","47760","57200","Finance Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","OF4","67032","77617","Finance Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","OF5","81310","89408","Finance Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153366","OF2","37916","45090","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153366","OF4","67032","77617","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153366","OR5-6","30013","36929","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","B1","56436","72185","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","B2","47942","59535","Project Support Officer","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","C1","35648","44268","Project Support Officer","18.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","C2","29258","36333","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","D","23427","29092","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","E1","18370","22124","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","OF2","37916","45090","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","OF3","47760","57200","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","OF4","67032","77617","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","B1","56436","72185","Logistics","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","B2","47942","59535","Logistics","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","C1","35648","44268","Logistics","34.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","C2","29258","36333","Logistics","81.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Logistics","158.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","E1","18370","22124","Logistics","203.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","E2","15623","18815","Logistics","129.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","NHS Band 2","13653","16753","Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Retired Offr 1","37819","44268","Logistics","27.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","110.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","656.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","258.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Skill Zone 4","22150","24930","Storekeeping/WarehouseOps","9.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OF2","37916","45090","Logistics","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OF3","47760","57200","Logistics","16.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OF4","67032","77617","Logistics","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OF5","81310","89408","Logistics","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OR1-3","17515","28940","Logistics","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OR4","26405","33182","Logistics","9.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OR5-6","30013","36929","Logistics","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OR7-8","33223","43252","Logistics","12.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","OR9","38600","46753","Logistics","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","Locally Employed Civilian (LEC)","0","0","Logistics","225.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","Retired Offr 1","37819","44268","Logistics","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","B1","56436","72185","Project Support Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","B2","47942","59535","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","C1","35648","44268","Project Support Officer","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","C2","29258","36333","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00168617","D","23427","29092","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","B2","47942","59535","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","C1","35648","44268","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","C2","29258","36333","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","D","23427","29092","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","Skill Zone 2","16482","18010","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OF2","37916","45090","Private Secretary","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OF3","47760","57200","Private Secretary","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OF4","67032","77617","Private Secretary","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OF5","81310","89408","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OR7-8","33223","43252","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170310","OR9","38600","46753","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170311","OF2","37916","45090","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170311","OF3","47760","57200","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170311","OF4","67032","77617","Private Secretary","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","B1","56436","72185","Commercial","59.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","B2","47942","59535","Commercial","100.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","C1","35648","44268","Commercial","260.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","C2","29258","36333","Commercial","380.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","D","23427","29092","Commercial","253.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170772","E1","18370","22124","Commercial","58.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","B1","56436","72185","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","B2","47942","59535","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","C1","35648","44268","Project Support Officer","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","C2","29258","36333","Project Support Officer","44.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","D","23427","29092","Project Support Officer","16.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","E1","18370","22124","Project Support Officer","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","SALMO","42596","60144","Project Support Officer","27.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OF2","37916","45090","Project Support Officer","12.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OF3","47760","57200","Project Support Officer","15.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OR4","26405","33182","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OR5-6","30013","36929","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OR7-8","33223","43252","Project Support Officer","45.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171090","OR9","38600","46753","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","B1","56436","72185","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","B2","47942","59535","Project Support Officer","9.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","C1","35648","44268","Project Support Officer","24.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","C2","29258","36333","Project Support Officer","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","D","23427","29092","Project Support Officer","2.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","E1","18370","22124","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","OF2","37916","45090","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","OF3","47760","57200","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","OF4","67032","77617","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172010","B2","47942","59535","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172010","C1","35648","44268","Project Support Officer","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172010","C2","29258","36333","Project Support Officer","7.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172010","D","23427","29092","Project Support Officer","2.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172010","E1","18370","22124","Project Support Officer","2.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","B1","56436","72185","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","B2","47942","59535","Project Support Officer","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","C1","35648","44268","Project Support Officer","74.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","C2","29258","36333","Project Support Officer","64.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","D","23427","29092","Project Support Officer","24.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","E1","18370","22124","Project Support Officer","9.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","OF3","47760","57200","Project Support Officer","23.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","OF4","67032","77617","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","OR7-8","33223","43252","Project Support Officer","24.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172024","OR9","38600","46753","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","B2","47942","59535","Project Support Officer","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","C1","35648","44268","Project Support Officer","24.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","C2","29258","36333","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","D","23427","29092","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","E1","18370","22124","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OF2","37916","45090","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OF3","47760","57200","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OF4","67032","77617","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OR7-8","33223","43252","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00174134","OR9","38600","46753","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","Retired Offr 1","37819","44268","Project Support Officer","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","B1","56436","72185","Commercial","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","B2","47942","59535","Commercial","11.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","C1","35648","44268","Commercial","9.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","C2","29258","36333","Commercial","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","D","23427","29092","Commercial","2.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00176079","E1","18370","22124","Commercial","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","B1","56436","72185","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","B2","47942","59535","Project Support Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","C1","35648","44268","Project Support Officer","63.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","C2","29258","36333","Project Support Officer","97.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","D","23427","29092","Project Support Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","E1","18370","22124","Project Support Officer","11.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OF2","37916","45090","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OF3","47760","57200","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OF4","67032","77617","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OR4","26405","33182","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OR5-6","30013","36929","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OR7-8","33223","43252","Project Support Officer","9.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179064","OR9","38600","46753","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","B1","56436","72185","Project Support Officer","2.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","B2","47942","59535","Project Support Officer","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","C1","35648","44268","Project Support Officer","44.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","C2","29258","36333","Project Support Officer","97.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","D","23427","29092","Project Support Officer","55.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","E1","18370","22124","Project Support Officer","26.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OF1","24615","32703","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OF2","37916","45090","Logistics","17.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OF3","47760","57200","Logistics","49.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OF4","67032","77617","Logistics","19.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OF5","81310","89408","Logistics","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OR1-3","17515","28940","Logistics","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OR4","26405","33182","Logistics","26.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OR5-6","30013","36929","Logistics","64.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OR7-8","33223","43252","Logistics","89.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","OR9","38600","46753","Logistics","25.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","B1","56436","72185","Project Support Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","B2","47942","59535","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","C1","35648","44268","Project Support Officer","42.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","C2","29258","36333","Project Support Officer","53.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","D","23427","29092","Project Support Officer","18.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","E1","18370","22124","Project Support Officer","16.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","E2","15623","18815","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","OF2","37916","45090","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","OF3","47760","57200","Project Support Officer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","OR1-3","17515","28940","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","OR7-8","33223","43252","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","OR9","38600","46753","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","B1","56436","72185","Project Support Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","B2","47942","59535","Project Support Officer","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","C1","35648","44268","Project Support Officer","21.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","C2","29258","36333","Project Support Officer","16.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","D","23427","29092","Project Support Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","E1","18370","22124","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00182124","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","2.00","Other"
