Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286855,262.7, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286855,35.8, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286855,10, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286856,4.7, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286856,63, - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286856,7.63, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,8.15, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Air Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,143.98, - Air Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,9.6, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Taxis Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,8.4, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,22.76, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286857,10, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Professional Subscriptions,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286861,237, - Professional Subscriptions,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Air Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286862,112.98, - Air Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286862,36, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286862,7.95, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286862,20.39, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Rail Fares,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286863,36.9, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Taxis,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286863,8.6, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Taxis,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286863,8.6, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286863,2.4, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Subsistence Payments,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286863,3, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286865,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286866,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286867,1000, - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286868,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286869,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286870,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286871,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Contributions (Programme),Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10286872,1000, - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286873,257.4, - Rail Fares (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286873,8.95, - Subsistence Payments (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286873,2.2, - Others UK Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hotels,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286874,117, - Hotels,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286874,10, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286874,40, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286875,123.75, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286875,125.35, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286876,88.2, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286876,49, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286877,82.5, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286877,171.9, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286877,44.5, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Entertaining UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286877,38.85, - Entertaining UK,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286878,5.4, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286879,29.25, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other UK Travel & Subsistence,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286879,33.6, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,8.6, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,2.4, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,4.21, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,63.8, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,32.53, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286884,10, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286885,8.6, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286885,1.2, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286885,3.75, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286885,18.75, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286885,20, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10286886,2.9, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10286886,17.89, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10286886,10, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Rail Fares Overseas,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286888,10.48, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286888,32.55, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Overseas Travel & Subsistence,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286888,20.01, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Subsistence Payments Overseas,Legal Services - Legal Services,"Personal Expense, Name Witheld",10286889,49.96, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Overseas Travel & Subsistence,Legal Services - Legal Services,"Personal Expense, Name Witheld",10286889,15.08, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286891,283.05, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286900,169.16, - Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286901,31.5, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286901,77, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10286901,36.5, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Mileage Allowances,"Strategy, Analysis and Better Regulation - Strategy and Growth","Personal Expense, Name Witheld",10286902,201.8, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Rail Fares,Perm Sec Delivery Team - Perm Sec Delivery Team,"Personal Expense, Name Witheld",10286903,162.85, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hotels Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10286904,152, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Rail Fares,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286905,2, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hotels Overseas,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286905,132.74, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Subsistence Payments Overseas,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286905,27.57, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Other Overseas Travel & Subsistence,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286905,10, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286906,29.9, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis Overseas,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286907,25.95, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hospitality - UK (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286908,271.04, - Hospitality - UK (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286909,15, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286910,294, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10286911,48.4, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Overseas Advances,Corporate Payments,"Personal Expense, Name Witheld",10286912,550, - Overseas Advances,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Staff Transfer/Detached Duty Costs,Market Frameworks - MF Group Staff Out of Department,"Personal Expense, Name Witheld",10286914,2144.79, - Staff Transfer/Detached Duty Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286915,148.79, - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286915,28.27, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286915,12.82, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10286916,28.14, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286922,45, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286922,47.06, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Hotels Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286922,303.1, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286922,37.84, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286923,6.05, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286923,335.48, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286923,23.47, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286923,20, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286924,4, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286924,17, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10286925,37.8, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10286925,23, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286926,53.1, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Taxis,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286927,20.4, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other UK Travel & Subsistence,Legal Services - Legal Services,"Personal Expense, Name Witheld",10286928,16, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Rail Fares (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286929,59.9, - Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Mileage Allowances (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286929,48, - Mileage Allowances (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286930,292.95, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286930,8.5, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other UK Travel & Subsistence,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286930,22, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286933,155.6, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286933,28.73, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286933,10, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286934,10, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286934,12, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/27/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286934,10, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
