Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Telecommunications,Finance & Commercial Group - Information and Workplace Strategies,QUESTMARK,1011518,"11,537.33"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Payment for Shared Services,Finance & Commercial Group - Information and Workplace Strategies,RCUK SHARED SERVICES CENTRE LTD,1010978,"23,528.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",REBECCA HIRST,1011750,"1,009.62"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",REBECCA HIRST,1012321,"1,687.26"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,REDCAR & CLEVELAND BOROUGH COUNCIL,1011164,"15,813.41"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,REDCAR & CLEVELAND BOROUGH COUNCIL,1011164,"18,780.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,REDCAR & CLEVELAND BOROUGH COUNCIL,1011164,"18,780.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,REDCAR & CLEVELAND BOROUGH COUNCIL,1012479,"104,401.93"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1010878,"2,108.49"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1010814,"12,251.10"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1010821,"61,732.86"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Purchase of Completed Research,Business Group - Information Economy,RESEARCH INSTITUTE FOR CONSUMER AFFAIRS,1010325,"17,197.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Purchase of Completed Research,Business Group - Information Economy,RESEARCH INSTITUTE FOR CONSUMER AFFAIRS,1010325,"118,994.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,RESOURCE FUTURES LTD,1012843,"3,236.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal",RICOH UK LTD,1011385,508.56
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal",RICOH UK LTD,1011382,528.72
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Hire of Office Equipment,Fair Markets Group Summary - Employment Relations,RICOH UK LTD,1010462,831.29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Other HR Consultancy,Strategic Policy Analysis - Strategic Policy Analysis,ROSEMARY HEYHOE,1010985,900
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Economic Consultancy & Research,Fair Markets Group Summary - Consumer and Competition Policy,ROSPA ENTERPRISES LTD,1011983,"10,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Economic Consultancy & Research,GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,"ROYAL ACADEMY OF ENGINEERING, RAE",1011792,"5,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,"ROYAL ACADEMY OF ENGINEERING, RAE",1010512,"1,028,571.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Sponsorship Support,Strategic Policy Analysis - Strategic Policy Analysis,ROYAL INSTITUTE OF CHARTERED SURVEYORS,1011483,"33,839.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Postage,Finance & Commercial Group - Information and Workplace Strategies,ROYAL MAIL,1011166,"3,091.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Storage and Distribution,"Legal, People & Communications Group - Communications Directorate",ROYAL MAIL GROUP plc,1011037,820
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1010730,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1011193,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1011946,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1012548,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1012767,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,RUSSAM GMS LTD,1013115,"2,756.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",SAND RESOURCES LTD,1011875,"3,832.85"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Finance & Accounting Advice,Finance & Commercial Group - Finance Group,SAND RESOURCES LTD,1011870,"6,524.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Audit Fees (Programme),Fair Markets Group Summary - Consumer and Competition Policy,SANDRA VERKUYTEN,1011093,"1,500.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",SARAH LE FEVRE,1010799,"10,938.71"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Recruitment Consultancy Costs,Fair Markets Group Summary - Consumer and Competition Policy,SAXTON BAMPFYLDE HEVER plc,1012423,"8,400.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Hire of Conference Facilities,SCIENCE & RESEARCH GROUP - UK Space Agency,SCIENCE AND TECHNOLOGY FACILITIES  COUNCIL,1011850,"1,950.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,SCIENCE AND TECHNOLOGY FACILITIES  COUNCIL,1012791,"2,740.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,SCIENCE AND TECHNOLOGY FACILITIES  COUNCIL,1010976,"21,692,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Grant in Aid - Current -Other,Fair Markets Group Summary - Consumer and Competition Policy,SCOTTISH ASSOCIATION CITIZENS ADVICE BUREAUX,1011958,"90,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Capital Grants - Other,Business Group - Business Environment and Growth Directorate,SCOTTISH ENTERPRISE,1011714,"80,182.88"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Capital Grants - Other,Business Group - Business Environment and Growth Directorate,SCOTTISH ENTERPRISE,1011714,"322,415.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,SCOTTISH POWER UK plc,1012252,"1,351.57"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,SCOTTISH POWER UK plc,1010989,"1,640.95"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Furniture F & F - Clearing,Finance & Commercial Group - Information and Workplace Strategies,SENATOR INTERNATIONAL LTD,1012189,"3,939.19"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Furniture F & F - Clearing,Finance & Commercial Group - Information and Workplace Strategies,SENATOR INTERNATIONAL LTD,1010672,"12,925.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Furniture F & F - Clearing,Finance & Commercial Group - Information and Workplace Strategies,SENATOR INTERNATIONAL LTD,1010673,"29,081.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011032,631.58
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011023,847.77
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011034,"3,590.17"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011023,"6,988.65"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011024,"12,208.39"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011028,"23,431.05"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011039,"30,511.96"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011029,"36,184.49"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SERCO LTD,1011026,"86,558.88"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,SERGE MICHEL GARCIA,1008653,"2,587.80"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Gas (Programme),Finance & Commercial Group - Information and Workplace Strategies,SHELL GAS DIRECT LTD,1013021,778.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,SIEMENS ENTERPRISE COMMUNICATIONS LIMITED,1010494,"1,988.82"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Telecommunications,Finance & Commercial Group - Information and Workplace Strategies,SIEMENS ENTERPRISE COMMUNICATIONS LIMITED,1010400,"6,110.52"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Corporate Management Consultancy,"Innovation, Enterprise & Better Regulation Executive - Better Regulation Executive (BRE)",SIR DONALD CURRY,1011867,"5,634.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Purchase of Completed Research,Universities and Skills Group - Skills Directorate,SKILLS FUNDING AGENCY,1012371,"6,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Purchase of Completed Research,Universities and Skills Group - Skills Directorate,SKILLS FUNDING AGENCY,1012370,"63,377.29"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Purchase of Completed Research,Universities and Skills Group - Skills Directorate,SKILLS FUNDING AGENCY,1012373,"79,606.25"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Purchase of Completed Research,Universities and Skills Group - Skills Directorate,SKILLS FUNDING AGENCY,1012372,"92,887.98"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Recoverable VAT Input,Corporate Payments,SKILLS FUNDING AGENCY,1011077,"828,925.26"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),Universities and Skills Group - Further Education & Skills Investment,SKILLS FUNDING AGENCY,1010101,"430,163,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,SMARTSOURCING PLC,1010803,"19,888.05"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SOCITM CONSULTING LTD,1012212,"1,170.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,SOCITM CONSULTING LTD,1012211,"5,400.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Business Group - Advanced Manufacturing Industries,SOUTH EAST ENGLAND DEVELOPMENT AGENCY,1011021,"10,611.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Business Group - Advanced Manufacturing Industries,SOUTH EAST ENGLAND DEVELOPMENT AGENCY,1011021,"10,611.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Grant in Aid - Current -Other,Business Group - Economic Development Directorate,SOUTH EAST ENGLAND DEVELOPMENT AGENCY,1011364,"5,000,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Grant in Aid - Current -Other,Business Group - Economic Development Directorate,SOUTH WEST OF ENGLAND REGIONAL DEVELOPMENT AGENCY,1011326,"10,300,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Catering Services,Office of Manpower Economics - Office of Manpower Economics,SPOILT FOR CHOICE LTD,1010735,510
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Catering Services (Programme),Fair Markets Group Summary - ECO,SPOILT FOR CHOICE LTD,1011564,845.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Economic Consultancy and Research,"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",SQW LTD T/A SQW CONSULTING,1012193,"11,627.07"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Economic Consultancy and Research,"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",SQW LTD T/A SQW CONSULTING,1012192,"29,752.18"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Further Education,STANDARDS VERIFICATION UK LTD,1011794,"43,701.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1011693,"56,412.69"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1011693,"74,592.05"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,STERIA LTD,1011811,"4,893.88"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,STOCKLEY ASSOCIATES LTD T/A LYNN STOCKLEY & ASSOCIATES,1011701,"2,800.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,Gas,Finance & Commercial Group - Information and Workplace Strategies,STOCKTON BOROUGH COUNCIL,1009127,-966.21
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Leased Buildings - Clearing,Finance & Commercial Group - Information and Workplace Strategies,STORACALL VOICE SYSTEMS LTD,1010640,587.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"42,091.54"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"94,331.78"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"146,646.23"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"157,660.14"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"247,688.90"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"556,041.54"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"857,776.35"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Grant in Aid - Current -Other,Universities and Skills Group - Learners,STUDENT LOANS  CO LTD (INVEST TO SAVE),1010468,"6,352,960.42"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Learners,STUDENT LOANS COMPANY LIMITED,1011696,"8,835,658.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Learners,STUDENT LOANS COMPANY LIMITED,1011696,"30,000,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Student Loans Cash,Universities and Skills Group - Learners,STUDENT LOANS COMPANY LIMITED,1011696,"30,000,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,SUE HILL RECRUITMENT & SERVICES LTD,1011167,"4,403.11"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Air Fares  - Overseas (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,SUSAN MARTIN,1012775,"1,031.22"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,TARA GARNETT,1012454,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1010892,964.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1010890,"1,021.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1010891,"1,021.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1012716,"1,021.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1012718,"1,021.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,TFPL LTD,1012720,"1,021.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Water,Finance & Commercial Group - Information and Workplace Strategies,THAMES WATER UTILITIES LTD,1012093,"6,348.40"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Capital Grants - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,THE BRITISH ACADEMY,1011632,"309,862.26"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,THE BRITISH ACADEMY,1010511,"3,215,326.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Other IT Costs (Programme),Fair Markets Group Summary - Europe Directorate,THE BRITISH CHAMBERS OF COMMERCE,1012222,"2,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Other Training Costs,"Innovation, Enterprise & Better Regulation Executive - Better Regulation Executive (BRE)",THE CHANGE FARM LTD,1011068,629.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",THE DEVELOPMENT PARTNERSHIP,1012248,"1,475.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",THE DEVELOPMENT PARTNERSHIP,1012895,"2,300.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Recruitment Consultancy Costs,Fair Markets Group Summary - Corporate Law and Governance,THE FINANCIAL REPORTING COUNCIL,1010794,"6,170.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Recruitment Consultancy Costs,Fair Markets Group Summary - Corporate Law and Governance,THE FINANCIAL REPORTING COUNCIL,1010794,"10,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Grant in Aid - Current -Other,Fair Markets Group Summary - Corporate Law and Governance,THE FINANCIAL REPORTING COUNCIL,1012919,"300,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Insolvency Service Policy Work,Fair Markets Group Summary - Insolvency Service,THE INSOLVENCY SERVICE,1010870,"58,800.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Insolvency Service Policy Work,Fair Markets Group Summary - Insolvency Service,THE INSOLVENCY SERVICE,1010870,"73,200.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),Fair Markets Group Summary - Insolvency Service,THE INSOLVENCY SERVICE,1010871,"1,200,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Recoverable VAT Input,Corporate Payments,THE INSOLVENCY SERVICE,1011073,"1,242,920.47"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),Fair Markets Group Summary - Insolvency Service,THE INSOLVENCY SERVICE,1010871,"1,400,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE INSTITUTE OF DEVELOPMENT STUDIES,1010568,"1,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE INSTITUTE OF DEVELOPMENT STUDIES,1011495,"33,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE LONDON APPRENTICESHIP COMPANY,1012837,620.17
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE LONDON APPRENTICESHIP COMPANY,1012991,620.17
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,London Development Agency - Current Statutory Grant,Business Group - Economic Development Directorate,THE LONDON DEVELOPMENT AGENCY LTD,1011363,"8,340,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Professional Training,Strategic Policy Analysis - Strategic Policy Analysis,THE MANCHESTER COLLEGE,1011119,"2,795.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Further Education,THE OPEN UNIVERSITY,1011241,"106,960.14"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Hire of Conference Facilities,GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE ROYAL HORSEGUARDS HOTEL LTD,1012218,"7,822.60"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE ROYAL SOCIETY,1012802,"1,687.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE ROYAL SOCIETY,1012802,"5,437.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,THE ROYAL SOCIETY,1010514,"400,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1011658,590
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Publications,Shareholder Executive - Shareholder Executive,THE STATIONERY OFFICE LTD,1010492,"2,386.00"
