Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,23/06/2010,Current Grants to Non Profit Bodies,"Local Gov & Reg(LG DEL,AME, RfR2)",GROUNDWORK UK,2100191915,"1,872,658.00"
Communities & Local Government,DCLG,23/06/2010,Post,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002115,"1,030.01"
Communities & Local Government,DCLG,23/06/2010,Professional services,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106138303,"2,099.26"
Communities & Local Government,DCLG,23/06/2010,Publishing,Communities Group,G W S LTD,2100192148,"-3,870.00"
Communities & Local Government,DCLG,23/06/2010,Publishing,Communities Group,G W S LTD,5106128225,"3,870.00"
Communities & Local Government,DCLG,23/06/2010,Rent,Finance and Corporate Services,DEPT FOR TRANSPORT,5106138472,"28,227.02"
Communities & Local Government,DCLG,23/06/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106137893,"3,627,812.50"
Communities & Local Government,DCLG,23/06/2010,Rent,Finance and Corporate Services,EASTLAKE STEVENAGE LTD,5106138351,"16,450.00"
Communities & Local Government,DCLG,23/06/2010,Software Licences,Finance and Corporate Services,COMPUTACENTER (UK) LTD,5106138543,"1,441.35"
Communities & Local Government,DCLG,23/06/2010,Software Licences,Finance and Corporate Services,COMPUTACENTER (UK) LTD,5106138545,"1,286.23"
Communities & Local Government,DCLG,23/06/2010,Software Licences,Finance and Corporate Services,COMPUTACENTER (UK) LTD,5106138556,"1,286.22"
Communities & Local Government,DCLG,23/06/2010,Software Licences,Communities Group,COMPUTACENTER (UK) LTD,5106138543,360.34
Communities & Local Government,DCLG,23/06/2010,Software Licences,Communities Group,COMPUTACENTER (UK) LTD,5106138545,321.56
Communities & Local Government,DCLG,23/06/2010,Software Licences,Communities Group,COMPUTACENTER (UK) LTD,5106138556,321.56
Communities & Local Government,DCLG,23/06/2010,Software Licences,Human Resources,COMPUTACENTER (UK) LTD,5106138543,360.33
Communities & Local Government,DCLG,23/06/2010,Software Licences,Human Resources,COMPUTACENTER (UK) LTD,5106138545,321.57
Communities & Local Government,DCLG,23/06/2010,Software Licences,Human Resources,COMPUTACENTER (UK) LTD,5106138556,321.57
Communities & Local Government,DCLG,23/06/2010,Subscriptions,Communities Group,CENTRAL OFFICE OF INFORMATION,5106138650,"4,704.23"
Communities & Local Government,DCLG,23/06/2010,Training,Finance and Corporate Services,LEARNING TREE INTERNATIONAL LTD,5106136588,"4,995.00"
Communities & Local Government,DCLG,23/06/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL SCHOOL OF GOVERNMENT,5106138656,"1,550.00"
Communities & Local Government,DCLG,23/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138451,"5,903.54"
Communities & Local Government,DCLG,23/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138457,"5,853.09"
Communities & Local Government,DCLG,23/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138560,487.50
Communities & Local Government,DCLG,23/06/2010,Accommodation,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002117,948.00
Communities & Local Government,DCLG,23/06/2010,Accommodation,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002113,750.00
Communities & Local Government,DCLG,23/06/2010,Mobile phone costs,Communities Group,7E COMMUNICATIONS LTD,5106138549,517.85
Communities & Local Government,DCLG,23/06/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,EAST MALLING RESEARCH,2500121583,"73,407.40"
Communities & Local Government,DCLG,23/06/2010,Capital Grants to People Non Profit,"Local Gov & Reg(LG DEL,AME, RfR2)",GROUNDWORK UK,2100191915,"1,627,342.00"
Communities & Local Government,DCLG,23/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,WEST NORTHAMPTONSHIRE UDC,2100191909,"611,126.37"
Communities & Local Government,DCLG,23/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100192001,"76,384,741.00"
Communities & Local Government,DCLG,23/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,TENANT SERVICES AUTHORIT Y,2100192018,"1,000,000.00"
Communities & Local Government,DCLG,23/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106138562,"5,352.13"
Communities & Local Government,DCLG,23/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106138653,"386,445.75"
Communities & Local Government,DCLG,23/06/2010,Management Consultancy,Communities Group,DBI CONSULTING LTD,5106138637,"11,445.00"
Communities & Local Government,DCLG,23/06/2010,Management Consultancy,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCKPOOLS PEOPLE & PERFORMANCE,5106138670,"28,905.00"
Communities & Local Government,DCLG,23/06/2010,HR Consultancy,Communities Group,FIRE SERVICE COLLEGE,5106138644,"2,643.75"
Communities & Local Government,DCLG,23/06/2010,Property/Estates Consultancy,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106138613,"4,700.00"
Communities & Local Government,DCLG,24/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106138760,"1,679.40"
Communities & Local Government,DCLG,24/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106138762,"2,099.26"
Communities & Local Government,DCLG,24/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138713,"13,511.03"
Communities & Local Government,DCLG,24/06/2010,Agency Staff,Communities Group,PARITY RESOURCES,5106138721,"11,385.00"
Communities & Local Government,DCLG,24/06/2010,Conferences,Communities Group,CRYSTAL INTERACTIVE LIMITED,5106138758,"5,998.38"
Communities & Local Government,DCLG,24/06/2010,Conferences,Human Resources,QE II CONFERENCE CENTRE,5106138775,"2,017.10"
Communities & Local Government,DCLG,24/06/2010,"IT - PC, Network & Hardware",Human Resources,STERIA LIMITED,5106137728,"2,052.92"
Communities & Local Government,DCLG,24/06/2010,Travel and Subsistence Account,Housing and Planning,TAROE,2100192136,"1,942.73"
Communities & Local Government,DCLG,24/06/2010,Travel and Subsistence Account,Communities Group,HUMBERSIDE FIRE BRIGADE,5106138683,771.42
Communities & Local Government,DCLG,24/06/2010,Travel and Subsistence Account,Communities Group,WILTSHIRE & SWINDON FIRE AUTHORITY,5106138686,589.79
Communities & Local Government,DCLG,24/06/2010,Office Machinery Rental,Communities Group,DANWOOD CONTRACT RENTALS,5106138629,514.84
Communities & Local Government,DCLG,24/06/2010,Technical Aids for the disabled,Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000002118,661.43
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH REDBRIDGE,2100192171,"100,000.00"
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH REDBRIDGE,2300001639,"-100,000.00"
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LANCASHIRE COUNTY COUNCIL,2100191812,"67,705.00"
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LANCASHIRE COUNTY COUNCIL,2100192166,"-67,705.00"
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CUMBRIA COUNTY COUNCIL,2100191817,"118,500.00"
Communities & Local Government,DCLG,24/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CUMBRIA COUNTY COUNCIL,2100192167,"-118,500.00"
Communities & Local Government,DCLG,24/06/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106138723,"1,071.14"
Communities & Local Government,DCLG,24/06/2010,Publishing,Housing and Planning,GWS LIMITED,5106138740,840.00
Communities & Local Government,DCLG,24/06/2010,Publishing,Communities Group,GWS LIMITED,5106138738,915.00
Communities & Local Government,DCLG,24/06/2010,Research,Finance and Corporate Services,NETFUNDI LTD,5106138798,637.44
Communities & Local Government,DCLG,24/06/2010,Research,Finance and Corporate Services,BUILDING RESEARCH ESTABLISHMENT,5106138725,"93,058.83"
Communities & Local Government,DCLG,24/06/2010,Subscriptions,Communities Group,JONES YARRELL LEADENHALL LTD,5106138715,"1,052.10"
Communities & Local Government,DCLG,24/06/2010,Training,Housing and Planning,REMA,5106138703,619.34
Communities & Local Government,DCLG,24/06/2010,Training,Finance and Corporate Services,KAPLAN FINANCIAL LTD,5106138774,"1,916.54"
Communities & Local Government,DCLG,24/06/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106138689,654.80
Communities & Local Government,DCLG,24/06/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106138766,"3,182.19"
Communities & Local Government,DCLG,24/06/2010,Waste Disposal and pest control,Finance and Corporate Services,EAST LONDON COM RECYCLING PSHIP,5106138604,"1,116.25"
Communities & Local Government,DCLG,24/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138711,"2,780.77"
Communities & Local Government,DCLG,24/06/2010,Accommodation Service Charges,Housing and Planning,TOD MILLER THOMAS,5106138756,"2,844.44"
Communities & Local Government,DCLG,24/06/2010,Accommodation Service Charges,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106136732,"140,640.47"
Communities & Local Government,DCLG,24/06/2010,Gas,Finance and Corporate Services,CORONA ENERGY LTD,5106138272,"2,571.99"
Communities & Local Government,DCLG,24/06/2010,Electricity,Housing and Planning,EDF ENERGY 1 LIMITED,5106138751,615.70
Communities & Local Government,DCLG,24/06/2010,Management Consultancy,Communities Group,DBI CONSULTING LTD,5106138691,"12,255.00"
Communities & Local Government,DCLG,24/06/2010,Management Consultancy,Communities Group,DBI CONSULTING LTD,5106138692,"14,835.00"
Communities & Local Government,DCLG,25/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,2100192214,"-27,699.31"
Communities & Local Government,DCLG,25/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138889,"27,699.31"
Communities & Local Government,DCLG,25/06/2010,Office Machinery Rental,Finance and Corporate Services,CANON (UK) LTD,5106138951,"1,004.84"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BLACKBURN WITH DARWEN BC,2100191810,"77,409.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CORNWALL COUNTY COUNCIL,2100191871,"185,450.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF CROYDON,2100191850,"75,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CUMBRIA COUNTY COUNCIL,2100192101,"118,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DERBY CITY COUNCIL,2100191832,"225,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DUDLEY MBC,2100191897,"62,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,EAST STAFFORDSHIRE BC,2100191898,"37,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB HILLINGDON,2100191866,"136,748.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB HOUNSLOW,2100191865,"107,650.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LUTON BOROUGH COUNCIL,2100191827,"158,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,MEDWAY COUNCIL,2100191831,"150,037.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF MERTON,2100191846,"79,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,METROPOLITAN POLICE SERVICE,2100191869,"170,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTH TYNESIDE COUNCIL,2100191872,"55,700.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTH YORKSHIRE CC,2100191902,"59,326.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,RUSHMOOR BC,2100191830,"37,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STAFFORD BC,2100191899,"25,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,THANET DC,2100191829,"45,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH BARKING & DAGENHAM,2100191854,"53,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF BARNET,2100191841,"52,172.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BIRMINGHAM CITY COUNCIL,2100191889,"173,525.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRACKNELL FOREST BC,2100191821,"7,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRADFORD MBC,2100191912,"162,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF BRENT,2100191863,"77,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRIGHTON & HOVE COUNCIL,2100191820,"37,975.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BURY MBC,2100191892,"43,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CALDERDALE MBC,2100191907,"102,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CAMBRIDGESHIRE COUNTY COUNCIL,2100191815,"182,263.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF CAMDEN,2100191842,"130,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CHESHIRE FIRE AUTHORITY,2100191962,"235,213.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF EALING,2100191864,"175,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,EAST SUSSEX CC,2100191819,"166,012.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF ENFIELD,2100191840,"129,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DEVON COUNTY COUNCIL,2100191878,"165,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DONCASTER MBC,2100191913,"75,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROCHDALE MBC,2100191895,"80,624.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH GREENWICH,2100191867,"72,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH HACKNEY,2100191843,"71,880.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB HAMMERSMITH & FULHAM,2100191862,"99,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH HARINGEY,2100191839,"162,175.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF HARROW,2100191861,"61,580.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HARTLEPOOL BOROUGH COUNCIL,2100191875,"27,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH HAVERING,2100191870,"25,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HERTFORDSHIRE CC,2100191824,"138,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROTHERHAM MBC,2100191906,"84,729.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROYAL BOROUGH  KENSINGTON & CHELSEA,2100191860,"19,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SEFTON MBC,2100191807,"154,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SHEFFIELD CITY COUNCIL,2100191908,"200,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,KENT COUNTY COUNCIL,2100191828,"105,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,KIRKLEES MBC,2100191911,"112,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SOMERSET COUNTY COUNCIL,2100191882,"275,523.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH OF LAMBETH,2100191851,"61,950.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LANCASTER CITY  COUNCIL,2100191814,"29,232.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LANCASHIRE COUNTY COUNCIL,2100192103,"67,705.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STAFFORDSHIRE COUNTY COUNCIL,2100191890,"137,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STOKE ON TRENT CITY COUNCIL,2100191886,"39,366.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SUFFOLK COUNTY COUNCIL,2100191805,"212,902.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB SUTTON,2100191849,"11,818.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SWINDON BC,2100191874,"145,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB TOWER HAMLETS,2100191858,"30,300.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LEEDS CITY COUNCIL,2100191910,"187,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LEICESTER CITY COUNCIL,2100191833,"42,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LINCOLNSHIRE CC,2100191834,"437,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LIVERPOOL CITY COUNCIL,2100191804,"160,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WAKEFIELD MDC,2100191903,"91,683.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB WALTHAM FOREST,2100191859,"21,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WARWICKSHIRE CC,2100191887,"87,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,MIDDLESBROUGH BC,2100191881,"61,338.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WESTMINSTER CITY COUNCIL,2100191845,"182,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WIRRAL MBC,2100191917,"69,954.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB  NEWHAM (USE 409143),2100191855,"49,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORFOLK COUNTY COUNCIL,2100191813,"93,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTH LINCOLNSHIRE DC,2100191916,"41,072.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTHUMBERLAND CC,2100191883,"145,620.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NOTTINGHAM CITY COUNCIL,2100191838,"183,437.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,PETERBOROUGH CITY COUNCIL,2100191808,"168,515.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,PLYMOUTH CITY COUNCIL,2100191868,"234,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,PORTSMOUTH CITY COUNCIL,2100191825,"124,113.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH SOUTHWARK,2100191852,"150,043.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SLOUGH BC,2100191823,"395,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SANDWELL MBC,2100191894,"125,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,TAMESIDE MBC,2100191802,"2,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NEWCASTLE CITY COUNCIL,2100191880,"54,324.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STOCKTON ON TEES BC,2100191891,"47,411.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB WANDSWORTH,2100191853,"47,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,RB KINGSTON UPON THAMES,2100191847,"51,221.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GATESHEAD MBC,2100191876,"60,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BLACKPOOL BC,2100191811,"32,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CITY OF LONDON,2100191857,"108,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WYCHAVON  DISTRICT COUNCIL,2100191888,"172,300.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRECKLAND DC,2100191816,"15,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,KINGS LYNN & W NORFOLK BC,2100191818,"42,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BRISTOL CITY COUNCIL,2100191885,"381,983.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CAMBRIDGESHIRE POLICE AUTHORITY,2100191809,"89,514.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DERBYSHIRE POLICE AUTHORITY,2100191837,"53,700.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DURHAM POLICE AUTHORITY,2100191873,"97,338.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH LEWISHAM,2100191848,"25,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,MANCHESTER CITY COUNCIL,2100191893,"275,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WOLVERHAMPTON CITY COUNCIL,2100191900,"25,023.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB ISLINGTON,2100191844,"45,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,SOUTHAMPTON CITY COUNCIL,2100191822,"240,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,EAST RIDING OF YORKSHIRE COUNCIL,2100191901,"44,742.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,TELFORD & WREKIN DC,2100191884,"30,750.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HARLOW DISTRICT COUNCIL,2100191826,"95,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BOURNEMOUTH BC,2100191879,"95,000.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON BOROUGH REDBRIDGE,2100191856,"53,725.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BARNSLEY MBC,2100191904,"106,500.00"
Communities & Local Government,DCLG,25/06/2010,Current (non AEF) Grants to Local Authorities,Communities Group,HULL CITY COUNCIL,2100191914,"75,000.00"
Communities & Local Government,DCLG,25/06/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106138876,"3,061.79"
Communities & Local Government,DCLG,25/06/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106138910,"36,327.53"
Communities & Local Government,DCLG,25/06/2010,Publicity,Communities Group,PRESS ASSOCIATION,2100192215,"-1,071.14"
Communities & Local Government,DCLG,25/06/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106138727,"1,071.14"
Communities & Local Government,DCLG,25/06/2010,Publishing,Communities Group,GRAY PUBLISHING,5106138818,467.00
Communities & Local Government,DCLG,25/06/2010,Publishing,Communities Group,GRAY PUBLISHING,5106138819,701.00
Communities & Local Government,DCLG,25/06/2010,Rent,Housing and Planning,DENTONS PENSION MANAGEMENT,5106138957,"10,047.25"
Communities & Local Government,DCLG,25/06/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CARDIFF UNIVERSITY,5106138828,"9,625.00"
Communities & Local Government,DCLG,25/06/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CARDIFF UNIVERSITY,5106138902,"2,158.68"
Communities & Local Government,DCLG,25/06/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",CARDIFF UNIVERSITY,5106138964,"2,950.00"
