Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/09/2011,Payment of utilities,Land Forces,SGS UNITED KINGDOM LIMITED,CH65 3EN,839693,Utilities consumed - heating oil,1739.83
Ministry of Defence,Ministry of Defence,28/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,GL51 0EX,2E+11,Equipment support project costs,1739.82
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,849470,Cost of other material consumed,1729.6
Ministry of Defence,Ministry of Defence,15/09/2011,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,844099,Cost of clothing and textile services received,1726.55
Ministry of Defence,Ministry of Defence,02/09/2011,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,839171,Cost of other material consumed,1723.08
Ministry of Defence,Ministry of Defence,28/09/2011,Payment of utilities,Defence Equipment & Support,BUNDESWEHR DIENSTLEISTUNGSZENTRUM,,5000063156,Utilities consumed - water + sewage,1722.74
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,844026,Equipment support non-project costs,1721.63
Ministry of Defence,Ministry of Defence,19/09/2011,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,845226,General administration,1720.24
Ministry of Defence,Ministry of Defence,20/09/2011,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,Recreational facilities costs in support of social work,1716.84
Ministry of Defence,Ministry of Defence,08/09/2011,Fuel for military use,Air Command,SIGNATURE FLIGHT SUPPORT UK  REGIONS LIMITED,LU2 9NT,841756,Aviation fuel casual uplift consumed,1704.71
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,839176,Consumption of medical dental and veterinary inventory,1703.96
Ministry of Defence,Ministry of Defence,08/09/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,841411,Cost of food purchases,1699.28
Ministry of Defence,Ministry of Defence,30/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,850192,Consumption of medical dental and veterinary inventory,1699.25
Ministry of Defence,Ministry of Defence,06/09/2011,Purchase of inventory and services ,Defence Equipment & Support,LYRECO UK LTD,TF2 7NB,840013,Cost of other material consumed,1697.31
Ministry of Defence,Ministry of Defence,19/09/2011,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,845612,Cost of food services,1696.02
Ministry of Defence,Ministry of Defence,12/09/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Transport other hire charge,1694.71
Ministry of Defence,Ministry of Defence,23/09/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,847349,Consumption of medical dental and veterinary inventory,1691.92
Ministry of Defence,Ministry of Defence,28/09/2011,Payment of utilities,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,849177,Utilities consumed - gas,1682.73
Ministry of Defence,Ministry of Defence,09/09/2011,Estate management,Air Command,SODEXO LTD,M50 0AL,842285,Estate + facilities management services - accommodation inventory + service,1677.69
Ministry of Defence,Ministry of Defence,06/09/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Equipment support non-project costs,1669.87
Ministry of Defence,Ministry of Defence,13/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,843295,Equipment support project costs,1666.05
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Command Joint Operations,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1649.68
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,846194,Cost of other material consumed,1648.61
Ministry of Defence,Ministry of Defence,06/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,839812,Equipment support project costs,1647.2
Ministry of Defence,Ministry of Defence,30/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,ALLAN WEBB LTD,GL10 3RF,850200,Equipment support non-project costs,1631.13
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Defence Equipment & Support,LYRECO UK LTD,TF2 7NB,848782,Cost of other material consumed,1626.16
Ministry of Defence,Ministry of Defence,06/09/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,839842,Equipment support non-project costs,1615.7
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,1614.31
Ministry of Defence,Ministry of Defence,14/09/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,843849,Research and development excluding defence science and technology laboratory,1610.68
Ministry of Defence,Ministry of Defence,19/09/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,845173,Equipment support non-project costs,1610.13
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,846194,Cost of other material consumed,1608.1
Ministry of Defence,Ministry of Defence,08/09/2011,Administration,Central TLB,CANON (UK) LIMITED,RH2 8BF,841465,General administration,1603.72
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,848608,Consumption of general inventory,1600.48
Ministry of Defence,Ministry of Defence,05/09/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,839224,Transport other operating lease,1598.1
Ministry of Defence,Ministry of Defence,30/09/2011,Externally delivered education and training,Land Forces,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,850416,External military training ,1591.24
Ministry of Defence,Ministry of Defence,07/09/2011,Estate management,Air Command,AVENANCE PLC,SK11 6ET,840854,Estate + facilities management services - accommodation inventory + service,1588.63
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,849355,Consumption of medical dental and veterinary inventory,1578.78
Ministry of Defence,Ministry of Defence,08/09/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,841432,Transport other operating lease,1575
Ministry of Defence,Ministry of Defence,14/09/2011,Purchase of inventory and services ,Central TLB,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1573.64
Ministry of Defence,Ministry of Defence,30/09/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,850192,Consumption of medical dental and veterinary inventory,1571.25
Ministry of Defence,Ministry of Defence,14/09/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Transport other hire charge,1567.76
Ministry of Defence,Ministry of Defence,01/09/2011,Purchase of inventory and services ,Central TLB,SERCO LIMITED,RG27 9UY,838658,Cost of other material consumed,1566.8
Ministry of Defence,Ministry of Defence,09/09/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,841928,Cost of claims/compensation and related expenses against MOD,1558.58
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,IT Hardware,Operations,BARCLAYCARD,,G - 9000136094 - 00118774,,1557.51
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,IT Hardware,Operations,BARCLAYCARD,,G - 9000136094 - 00118774,,1557.51
Ministry of Defence,Ministry of Defence,20/09/2011,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,845776,General administration,1557.28
Ministry of Defence,Ministry of Defence,21/09/2011,Service and civilian recruitment,Central TLB,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,846435,Payments to former employees and dependants,1552.46
Ministry of Defence,Ministry of Defence,07/09/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,840841,Estate + facilities management services - accommodation inventory + service,1551.6
Ministry of Defence,Ministry of Defence,29/09/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,849470,Cost of claims/compensation and related expenses against MOD,1549.13
Ministry of Defence,Ministry of Defence,28/09/2011,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,849156,Estate + facilities management services - accommodation inventory + service,1543.96
Ministry of Defence,Ministry of Defence,07/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,841250,Civilian short term detached duty,1534.1
Ministry of Defence,Ministry of Defence,29/09/2011,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000012943,Bulk aviation fuel consumed,1532.78
Ministry of Defence,Ministry of Defence,22/09/2011,Building maintenance and accommodation stores,Navy Command,SODEXO LTD,M50 0AL,847226,Building maintenance accommodation inventory,1531.31
Ministry of Defence,Ministry of Defence,23/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,1524.56
Ministry of Defence,Ministry of Defence,20/09/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,846042,Cost of clothing and textile services received,1522.95
Ministry of Defence,Ministry of Defence,06/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,1521.68
Ministry of Defence,Ministry of Defence,12/09/2011,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,842478,Estate + facilities management services - accommodation inventory + service,1518.83
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,839798,Cost of other material consumed,1513.32
Ministry of Defence,Ministry of Defence,08/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,841506,Equipment support non-project costs,1511.13
Ministry of Defence,Ministry of Defence,26/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,848095,Movement of service personnel,1510.93
Ministry of Defence,Ministry of Defence,08/09/2011,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,841465,Estate + facilities management services - accommodation inventory + service,1508.57
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Navy Command,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1502.24
Ministry of Defence,Ministry of Defence,12/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,842473,Consumption of general inventory,1495.2
Ministry of Defence,Ministry of Defence,23/09/2011,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,847983,Other materal consumed on exercises,1494.49
Ministry of Defence,Ministry of Defence,14/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,TERSTAPPEN GMBH & CO KG,,5000062393,Movement of service personnel,1491.23
Ministry of Defence,Ministry of Defence,20/09/2011,Estate management,Defence Infrastructure Organisation ,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,Estate + facilities management services - accommodation inventory + service,1478.16
Ministry of Defence,Ministry of Defence,02/09/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,838860,Feasibility studies covering concept/assessment phase costs,1473.41
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,841838,Consumption of medical dental and veterinary inventory,1464.6
Ministry of Defence,Ministry of Defence,09/09/2011,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,841928,Equipment support non-project costs,1462.29
Ministry of Defence,Ministry of Defence,05/09/2011,Design services and minor equipment purchases,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,839322,Equipment support non-project costs,1459.74
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,844570,Works services - excluding United States forces/NATO + married quarters,1459.28
Ministry of Defence,Ministry of Defence,20/09/2011,Purchase of inventory and services ,Navy Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,Cost of other material consumed,1448.77
Ministry of Defence,Ministry of Defence,21/09/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,846143,Transport other operating lease,1443.36
Ministry of Defence,Ministry of Defence,20/09/2011,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,845838,Recreational facilities costs in support of social work,1424.78
Ministry of Defence,Ministry of Defence,01/09/2011,Fuel for military use,Defence Equipment & Support,ARAL AG.,,5000061891,Oil and lubricants consumed excluding those from the inventory system,1420.24
Ministry of Defence,Ministry of Defence,22/09/2011,IT and communication services,Defence Equipment & Support,RACKSPACE LIMITED,UB11 1ET,847168,Information technology services,1419
Ministry of Defence,Ministry of Defence,21/09/2011,Estate management,Land Forces,CANON (UK) LIMITED,RH2 8BF,846194,Estate + facilities management services - accommodation inventory + service,1416.69
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES OPTRONICS LTD,G51 4BZ,842876,Equipment support non-project costs,1409
Ministry of Defence,Ministry of Defence,30/09/2011,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,SP10 4JZ,850530,Cost of other material consumed,1408.15
Ministry of Defence,Ministry of Defence,06/09/2011,Food and clothing,Command Joint Operations,ITURRI SA,OX16 3TA,3000005892,Cost of purchasing and repairing clothing,1404.32
Ministry of Defence,Ministry of Defence,14/09/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,843488,Equipment support non-project costs,1403.5
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,848521,Cost of other material consumed,1402.85
Ministry of Defence,Ministry of Defence,16/09/2011,Payment of utilities,Defence Infrastructure Organisation ,PACE FUELCARE LIMITED,TW20 9AB,844943,Utilities consumed - heating oil,1399.09
Ministry of Defence,Ministry of Defence,14/09/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,843488,Equipment support non-project costs,1398.08
Ministry of Defence,Ministry of Defence,09/09/2011,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,841928,General administration,1397.5
Ministry of Defence,Ministry of Defence,08/09/2011,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,841465,General administration,1388.63
Ministry of Defence,British Defence Staff -United States,15/09/2011,"Transporation of personnel, freight and travel expenses",Air Command,THE DUPONT HOTEL,,284367,"Civilian permanent in the public interest movement including removal expenses, legal costs and transfer grants",1382.39
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,849470,Cost of other material consumed,1379.25
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,844656,Estate + facilities management services - accommodation inventory + service,1371.94
Ministry of Defence,Ministry of Defence,15/09/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,843978,Consumption of medical dental and veterinary inventory,1363.93
Ministry of Defence,British Defence Staff -United States,15/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,THE DUPONT HOTEL,,284367,RAF permanent posting long term detached duty,1361.45
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000136094 - 00118774,,1360.8
Ministry of Defence,Defence Science and Technology Laboratory,16/09/2011,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000136094 - 00118774,,1360.8
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of inventory and services ,Central TLB,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,848184,Cost of other material consumed,1358.69
Ministry of Defence,Ministry of Defence,30/09/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BROADY FLOW CONTROL LTD,HU3 2DU,850260,Raw materials and consumable engineering and technical fiscal inventory purchased,1357.62
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,841838,Consumption of medical dental and veterinary inventory,1351.36
Ministry of Defence,Ministry of Defence,15/09/2011,Food and clothing,Air Command,ITURRI SA,OX16 3TA,3000005920,Cost of purchasing and repairing clothing,1350.55
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,844656,Estate + facilities management services - accommodation inventory + service,1346.01
Ministry of Defence,Ministry of Defence,30/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,TRIMLINE LIMITED,SO14 5GN,850654,Equipment support project costs,1345.15
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,842801,Equipment support project costs,1332.2
Ministry of Defence,Ministry of Defence,15/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,843978,Consumption of medical dental and veterinary inventory,1328.67
Ministry of Defence,Ministry of Defence,13/09/2011,Development costs for military equipment,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,842960,Intangible fiscal asset  - in year capital addition,1320.26
Ministry of Defence,Ministry of Defence,13/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,1319.43
Ministry of Defence,Ministry of Defence,01/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,838645,Equipment support non-project costs,1317.26
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,OFFICE DEPOT UK LTD,SP10 4JZ,846527,Cost of other material consumed,1311.93
Ministry of Defence,Ministry of Defence,13/09/2011,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,843037,Works services - excluding United States forces/NATO + married quarters,1302.82
Ministry of Defence,Ministry of Defence,28/09/2011,IT and communication services,Defence Equipment & Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000063161,Line + telephone rental,1284.94
Ministry of Defence,Ministry of Defence,26/09/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,RH1 1RX,848481,Utilities consumed - gas,1280.26
Ministry of Defence,Ministry of Defence,29/09/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,849409,Equipment support non-project costs,1278.92
Ministry of Defence,Ministry of Defence,15/09/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,844099,Estate + facilities management services - accommodation inventory + service,1277.49
Ministry of Defence,Ministry of Defence,09/09/2011,IT and communication services,Defence Equipment & Support,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,841929,Information technology services,1270.78
Ministry of Defence,Ministry of Defence,27/09/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,848571,Equipment support non-project costs,1269.22
Ministry of Defence,Ministry of Defence,06/09/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,1269.2
Ministry of Defence,Ministry of Defence,08/09/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,841432,Transport other operating lease,1262.1
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Air Command,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,843985,Equipment support non-project costs,1253.57
Ministry of Defence,Ministry of Defence,22/09/2011,Administration,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,846779,General administration,1245.59
Ministry of Defence,Ministry of Defence,05/09/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,RH1 1RX,839756,Utilities consumed - gas,1244.27
Ministry of Defence,Ministry of Defence,14/09/2011,Purchase of inventory and services ,Navy Command,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1241.56
Ministry of Defence,Ministry of Defence,23/09/2011,Estate management,Command Joint Operations,SERCO LIMITED,RG27 9UY,847870,Works - estate management,1239.81
Ministry of Defence,Ministry of Defence,08/09/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,841832,Cost of other material consumed,1236.55
Ministry of Defence,Ministry of Defence,09/09/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Oil and lubricants consumed excluding those from the inventory system,1235.07
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,839291,Cost of other material consumed,1228.81
Ministry of Defence,Ministry of Defence,12/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,842373,Consumption of medical dental and veterinary inventory,1223.74
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,849355,Consumption of medical dental and veterinary inventory,1221.71
Ministry of Defence,Ministry of Defence,08/09/2011,Food and clothing,Defence Equipment & Support,SIGNATURE FLIGHT SUPPORT UK  REGIONS LIMITED,LU2 9NT,841756,Cost of food purchases,1210.7
Ministry of Defence,Ministry of Defence,01/09/2011,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,838437,Medical health services,1210.1
Ministry of Defence,Ministry of Defence,23/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,847820,Equipment support project costs,1207
Ministry of Defence,British Defence Staff -United States,15/09/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,INTERSTATE,,284366,Navy permanent posting long term detached duty,1205.33
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,842478,Equipment support non-project costs,1200
Ministry of Defence,Ministry of Defence,19/09/2011,Food and clothing,Defence Infrastructure Organisation ,SEYN INTERNATIONAL NV,,3000005939,Cost of purchasing and repairing clothing,1188.84
Ministry of Defence,Ministry of Defence,13/09/2011,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,SP10 4JZ,843274,Cost of other material consumed,1185.17
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Defence Infrastructure Organisation ,TURNER ESTATE SOLUTIONS LIMITED,KY11 2BL,845088,Estate core services charge,1183.1
Ministry of Defence,Ministry of Defence,27/09/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,848740,Fees for professional services excluding legal fees,1181.25
Ministry of Defence,Ministry of Defence,30/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,850565,Post design services which are not capitalised,1179
Ministry of Defence,Ministry of Defence,28/09/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,849156,Cost of other material consumed,1177.93
Ministry of Defence,Ministry of Defence,30/09/2011,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,SP10 4JZ,850530,Cost of other material consumed,1177.59
Ministry of Defence,Ministry of Defence,20/09/2011,Estate management,Central TLB,SODEXO LTD,M50 0AL,846042,Estate + facilities management services - accommodation inventory + service,1161.08
Ministry of Defence,Ministry of Defence,22/09/2011,Administration,Air Command,ROYAL MAIL GROUP LIMITED,PE4 5PG,847191,General administration,1160.92
Ministry of Defence,Ministry of Defence,29/09/2011,"Transporation of personnel, freight and travel expenses",Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,1159.14
Ministry of Defence,Ministry of Defence,16/09/2011,Estate management,Air Command,ASPIRE DEFENCE LIMITED,SP9 7QD,844570,Estate + facilities management services - accommodation inventory + service,1155.51
Ministry of Defence,Ministry of Defence,09/09/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,1155.4
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,849099,Cost of other material consumed,1155.26
Ministry of Defence,Ministry of Defence,29/09/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,1148.11
Ministry of Defence,Ministry of Defence,28/09/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,1140.78
Ministry of Defence,Ministry of Defence,28/09/2011,Purchase of inventory and services ,Navy Command,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,1137.55
Ministry of Defence,Ministry of Defence,14/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,1134.27
Ministry of Defence,Ministry of Defence,23/09/2011,Externally delivered education and training,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,External training - civilian,1133.77
Ministry of Defence,Ministry of Defence,08/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,1132.71
Ministry of Defence,Ministry of Defence,12/09/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,842804,Civilian short term detached duty,1128.1
Ministry of Defence,Ministry of Defence,23/09/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,847403,Equipment support non-project costs,1119.46
Ministry of Defence,Ministry of Defence,13/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,1112.8
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,841928,Cost of other material consumed,1103.62
Ministry of Defence,Ministry of Defence,08/09/2011,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,841465,Purchase of weapons for director of proof + experimental establishments (DPEE) below departmental capitalisation threshold of £25k.,1095.23
