Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Air Command,SAFESKYS LTD,727358,29104.68
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Air Command,SAFESKYS LTD,729041,26791.42
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Air Command,SAFESKYS LTD,737354,21762.51
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Air Command,SAFESKYS LTD,730118,16227.26
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Land Forces,SAFESKYS LTD,729041,4738.58
Ministry of Defence,Ministry of Defence,01/12/2010,Payments on behalf of Defence Support Group,Central TLB,SAFESKYS LTD,727358,4343.39
Ministry of Defence,Ministry of Defence,01/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,SAFESKYS LTD,727358,3780.75
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SAFT LTD,729612,57417.56
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,729613,387400.66
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,729613,422.71
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,727361,151512.45
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,729616,134157.63
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,735235,133274.15
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,727985,74897.47
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,730710,60784.97
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,731919,54664.06
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,734497,48111.63
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,733133,31294.58
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,736310,30226.43
Ministry of Defence,Ministry of Defence,03/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,728478,27576.76
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Defence Estates,SCHAL INTERNATIONAL MANAGEMENT LIMITED,730121,178072.21
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,SCHNEIDER ELECTRIC LTD,737622,29048.16
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCIENTIFIC SERVICES (PAISLEY) LIMITED,737623,35097.25
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,729618,44904.21
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,733135,4672.98
Ministry of Defence,United Kingdom Hydrographic Office,17/12/2010,Electricity,Facilities Management,Scottish Hydro Electric,2000052162,44105.15
Ministry of Defence,United Kingdom Hydrographic Office,10/12/2010,Electricity,Facilities Management,Scottish Hydro Electric,2000052048,39756.07
Ministry of Defence,Defence Support Group,16/12/2010,Electricity,Business Stream 1,Scottish Hydro- Electric,10117006,57866.65
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000128622 - 00097713,162906.42
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000128622 - 00097715,75890.03
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000128397 - 00096639,67478.77
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000128622 - 00097676,39273.61
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000128622 - 00097711,37915.07
Ministry of Defence,Met Office,21/12/2010,Accommodation,Chief Financial Officer,Scottish Hydro-Electric,302026,128776.30
Ministry of Defence,Ministry of Defence,16/12/2010,Externally delivered education and training.,Land Forces,SCOTTISH QUALIFICATIONS AUTHORITY,733794,3580.00
Ministry of Defence,Ministry of Defence,16/12/2010,Miscellaneous Administration Costs,Land Forces,SCOTTISH QUALIFICATIONS AUTHORITY,733794,24040.00
Ministry of Defence,Ministry of Defence,08/12/2010,Grants to NDPBs,Navy Command,SEA CADET CORPS,730126,503387.00
Ministry of Defence,Reserve Forces and Cadets Associations,14/12/2010,Building maintenance and accommodation stores,Infrastructure,SEALANE INSHORE LTD,5122,63143.44
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SEALION SHIPPING LTD,729621,70108.50
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010361,13963.00
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010286,4107.96
Ministry of Defence,Ministry of Defence,03/12/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010255,2487.42
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of buildings and military equipment ,Defence Estates,SECURITY SERVICES GROUP,200000010361,299502.99
Ministry of Defence,Ministry of Defence,17/12/2010,Building maintenance and accommodation stores,Defence Equipment & Support,SECURITY SERVICES GRP,AP09 GPC 10,33052.76
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of buildings and military equipment ,Defence Estates,SEFA CONTRACTORS JV,3000005001,1075481.80
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Work,Operations,SELEX COMMUNICATIONS LIMITED,V - 9000128827 - 00097947,210000.00
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Work,Operations,SELEX GALILEO LIMITED,V - 9000128828 - 00097159,72875.00
Ministry of Defence,Ministry of Defence,10/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,731295,91758.02
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,733797,39753.78
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,729624,20258.73
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,727369,7897.18
Ministry of Defence,Ministry of Defence,07/12/2010,Externally delivered education and training.,Air Command,SELEX GALILEO LTD,729625,41435.00
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SELEX GALILEO LTD,736319,19266.48
Ministry of Defence,Ministry of Defence,31/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,737831,28497.36
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128842 - 00097313,279009.35
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128640 - 00097623,131919.17
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128826 - 00098230,118848.91
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128842 - 00096798,90382.90
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128842 - 00096850,42640.57
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000128640 - 00097627,-100806.83
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,729626,1937939.38
Ministry of Defence,Ministry of Defence,21/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,735724,1621480.96
Ministry of Defence,Ministry of Defence,22/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,736320,1497276.00
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,727371,1148358.10
Ministry of Defence,Ministry of Defence,06/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,729049,478880.93
Ministry of Defence,Ministry of Defence,24/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,737365,461731.05
Ministry of Defence,Ministry of Defence,15/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,733144,352713.78
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,733800,154133.84
Ministry of Defence,Ministry of Defence,17/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,734506,119725.63
Ministry of Defence,Ministry of Defence,09/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,730716,108119.01
Ministry of Defence,Ministry of Defence,30/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,737628,91546.00
Ministry of Defence,Ministry of Defence,02/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,727997,72894.38
Ministry of Defence,Ministry of Defence,17/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,734506,58665.09
Ministry of Defence,Ministry of Defence,07/12/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,729626,31178.40
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,733800,21530.00
Ministry of Defence,Ministry of Defence,06/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,729049,9718.63
Ministry of Defence,Ministry of Defence,09/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,730716,4928.02
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Defence Estates,SERCO LIMITED,737365,850720.10
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Defence Estates,SERCO LIMITED,727371,814786.62
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Air Command,SERCO LIMITED,735724,430589.55
Ministry of Defence,Ministry of Defence,02/12/2010,Estate management,Air Command,SERCO LIMITED,727997,353855.17
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Defence Estates,SERCO LIMITED,731297,247185.17
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Air Command,SERCO LIMITED,730132,211559.76
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Air Command,SERCO LIMITED,736320,211559.76
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Air Command,SERCO LIMITED,732510,170176.78
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Defence Estates,SERCO LIMITED,736320,153772.99
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Air Command,SERCO LIMITED,730716,100328.52
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Air Command,SERCO LIMITED,727371,88468.36
Ministry of Defence,Ministry of Defence,23/12/2010,Estate management,Defence Estates,SERCO LIMITED,736895,77196.60
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Command Joint Operations,SERCO LIMITED,731297,10944.00
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Command Joint Operations,SERCO LIMITED,727371,6556.95
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Air Command,SERCO LIMITED,729049,692.00
Ministry of Defence,Ministry of Defence,30/12/2010,Estate management,Defence Estates,SERCO LIMITED,737628,156.28
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Facility Management Costs,Infrastructure,SERCO LIMITED,V - 9000128624 - 00097307,1578161.70
Ministry of Defence,Ministry of Defence,03/12/2010,Fees for professional services,Defence Equipment & Support,SERCO LIMITED,728486,111019.76
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,727371,39645.11
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,735724,39645.11
Ministry of Defence,Ministry of Defence,07/12/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,729626,27853.26
Ministry of Defence,Ministry of Defence,22/12/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,736320,17925.06
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000128399 - 00096531,739727.39
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000128399 - 00096528,91584.00
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000128399 - 00096529,56904.76
Ministry of Defence,Ministry of Defence,22/12/2010,IT and communication services,Command Joint Operations,SERCO LIMITED,736320,1020.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,IT Hardware,Infrastructure,SERCO LIMITED,V - 9000128624 - 00096691,337985.42
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,IT Hardware,Infrastructure,SERCO LIMITED,V - 9000128399 - 00096833,46430.00
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00097819,491699.38
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00097944,229614.64
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00096377,63976.03
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00098083,56636.86
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00097805,37766.83
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128624 - 00097310,31215.92
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00097951,30086.94
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00097943,29983.51
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128624 - 00097303,29458.61
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00096743,29017.37
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128624 - 00097298,26507.15
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128624 - 00093726,26422.47
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128640 - 00097300,25680.79
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128826 - 00098002,24741.01
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128624 - 00097496,-26422.47
Ministry of Defence,Ministry of Defence,01/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,SERCO LIMITED,727371,1128.51
Ministry of Defence,Ministry of Defence,15/12/2010,"Public relations, including marketing and advertising.",Navy Command,SERVICES SOUND & VISION CORPORATION,733146,1166.81
Ministry of Defence,United Kingdom Hydrographic Office,03/12/2010,Computer maintenance & hire,ICT Delivery Business Group,SevenCs GmbH,1500011862,77076.59
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,V - 9000128342 - 00096724,55476.00
Ministry of Defence,Ministry of Defence,23/12/2010,Payment of utilities,Defence Estates,SEVERN TRENT WATER LIMITED,736897,25948.58
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,736898,471289.93
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,729628,268083.78
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SFS FIRE SERVICES LIMITED,727999,214218.42
Ministry of Defence,Ministry of Defence,17/12/2010,NATO Funding,Central TLB,SHAPE,5000047551,40643.02
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Land Forces,SHAPE BUDFIN,2000010338,341520.89
Ministry of Defence,Ministry of Defence,08/12/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,730135,94680.00
Ministry of Defence,Ministry of Defence,01/12/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,727378,63120.00
Ministry of Defence,Ministry of Defence,03/12/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,SHELL MARINE PRODUCTS LIMITED,408,13818046.59
Ministry of Defence,Ministry of Defence,16/12/2010,Fuel for military use,Air Command,SHELL U.K.LIMITED,733804,81075.32
Ministry of Defence,Ministry of Defence,09/12/2010,Fuel for military use,Air Command,SHELL U.K.LIMITED,730723,79213.93
Ministry of Defence,Ministry of Defence,02/12/2010,Fuel for military use,Air Command,SHELL U.K.LIMITED,728002,37931.93
Ministry of Defence,Ministry of Defence,09/12/2010,Fuel for military use,Land Forces,SHELL U.K.LIMITED,730723,1731.23
Ministry of Defence,Ministry of Defence,16/12/2010,Fuel for military use,Land Forces,SHELL U.K.LIMITED,733804,1087.09
Ministry of Defence,Ministry of Defence,17/12/2010,Rent and rates,Defence Estates,SHEPWAY DISTRICT COUNCIL,734508,56093.32
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,SHROPSHIRE COUNCIL,733151,108257.64
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of plant and machinery,Defence Equipment & Support,SILKMEAD TUBULAR LTD,727380,61523.00
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of buildings and military equipment ,Defence Estates,SKANSKA UK PLC,734511,8718919.48
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of buildings and military equipment ,Defence Estates,SKANSKA UK PLC,728005,6131819.55
Ministry of Defence,Ministry of Defence,17/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,SKI AMIS LIMITED,734512,28000.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Materials & Equipment,Operations,SMITHS DETECTION WATFORD LIMITED,V - 9000128588 - 00096138,132054.40
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Materials & Equipment,Operations,SMITHS DETECTION WATFORD LIMITED,V - 9000128787 - 00097895,55515.00
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Materials & Equipment,Operations,SMITHS DETECTION WATFORD LIMITED,V - 9000128372 - 00096126,26075.00
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of inventory and services ,Defence Equipment & Support,SMITHS MEDICAL INTERNATIONAL LIMITED,730137,25664.94
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of inventory and services ,Command Joint Operations,SMITHS MEDICAL INTERNATIONAL LIMITED,730137,370.13
Ministry of Defence,Ministry of Defence,30/12/2010,Fees for professional services,Defence Equipment & Support,SNR DENTON UK LLP,155726,58901.52
Ministry of Defence,Ministry of Defence,23/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,SOARING (OXFORD) LTD,736903,81296.37
Ministry of Defence,Ministry of Defence,15/12/2010,Building maintenance and accommodation stores,Defence Equipment & Support,SODEXO LTD,733158,12581.94
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Land Forces,SODEXO LTD,730732,1081779.75
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Land Forces,SODEXO LTD,734515,491116.70
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Land Forces,SODEXO LTD,735732,460699.68
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Land Forces,SODEXO LTD,727383,402887.62
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Air Command,SODEXO LTD,733158,112493.80
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Central TLB,SODEXO LTD,731311,104283.08
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Land Forces,SODEXO LTD,733158,93439.14
Ministry of Defence,Ministry of Defence,16/12/2010,Estate management,Land Forces,SODEXO LTD,733810,77829.14
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,735732,77547.21
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Land Forces,SODEXO LTD,737372,64449.88
Ministry of Defence,Ministry of Defence,03/12/2010,Estate management,Air Command,SODEXO LTD,728493,44572.77
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,734515,30144.55
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Land Forces,SODEXO LTD,731311,19688.02
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Defence Estates,SODEXO LTD,735732,18994.22
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Air Command,SODEXO LTD,735732,17229.37
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Central TLB,SODEXO LTD,735732,16540.76
Ministry of Defence,Ministry of Defence,31/12/2010,Estate management,Land Forces,SODEXO LTD,737836,12577.30
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Land Forces,SODEXO LTD,736328,10696.46
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Central TLB,SODEXO LTD,736328,8972.71
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Central TLB,SODEXO LTD,734515,7774.74
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Defence Estates,SODEXO LTD,730732,7331.22
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Air Command,SODEXO LTD,730732,6632.32
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Navy Command,SODEXO LTD,734515,4257.31
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Central TLB,SODEXO LTD,727383,3811.18
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Air Command,SODEXO LTD,734515,3467.05
Ministry of Defence,Ministry of Defence,03/12/2010,Estate management,Navy Command,SODEXO LTD,728493,3302.36
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Central TLB,SODEXO LTD,733158,3046.18
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Central TLB,SODEXO LTD,730732,1930.94
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,733158,1909.57
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Navy Command,SODEXO LTD,733158,1572.42
Ministry of Defence,Ministry of Defence,16/12/2010,Estate management,Navy Command,SODEXO LTD,733810,1163.57
Ministry of Defence,Ministry of Defence,16/12/2010,Estate management,Air Command,SODEXO LTD,733810,1023.76
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Defence Estates,SODEXO LTD,734515,817.46
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Central TLB,SODEXO LTD,737372,632.16
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,737372,488.73
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Defence Estates,SODEXO LTD,733158,482.38
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,730732,458.88
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Navy Command,SODEXO LTD,727383,323.93
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,727383,254.38
Ministry of Defence,Ministry of Defence,31/12/2010,Estate management,Central TLB,SODEXO LTD,737836,167.27
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Defence Estates,SODEXO LTD,737372,165.47
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Air Command,SODEXO LTD,727383,124.94
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Defence Estates,SODEXO LTD,731311,59.53
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Defence Estates,SODEXO LTD,727383,59.00
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,731311,18.59
Ministry of Defence,Ministry of Defence,03/12/2010,Estate management,Land Forces,SODEXO LTD,728493,-74.93
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Land Forces,SODEXO LTD,732512,-372.32
Ministry of Defence,Ministry of Defence,30/12/2010,Estate management,Defence Equipment & Support,SODEXO LTD,737632,-8701.73
Ministry of Defence,Ministry of Defence,30/12/2010,Estate management,Land Forces,SODEXO LTD,737632,-8799.11
Ministry of Defence,Ministry of Defence,20/12/2010,Estate management,Land Forces,SODEXO LTD,735253,-26164.56
Ministry of Defence,Ministry of Defence,15/12/2010,Food and clothing,Land Forces,SODEXO LTD,733158,478330.87
Ministry of Defence,Ministry of Defence,09/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,730732,298499.10
Ministry of Defence,Ministry of Defence,20/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,735253,166413.11
Ministry of Defence,Ministry of Defence,06/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,729057,74464.91
Ministry of Defence,Ministry of Defence,02/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,728008,53524.09
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,735732,36657.67
Ministry of Defence,Ministry of Defence,17/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,734515,34887.99
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,727383,28620.09
Ministry of Defence,Ministry of Defence,31/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,737836,25563.67
Ministry of Defence,Ministry of Defence,21/12/2010,Food and clothing,Land Forces,SODEXO LTD,735732,19033.85
Ministry of Defence,Ministry of Defence,10/12/2010,Food and clothing,Land Forces,SODEXO LTD,731311,16617.29
Ministry of Defence,Ministry of Defence,15/12/2010,Food and clothing,Central TLB,SODEXO LTD,733158,11553.19
Ministry of Defence,Ministry of Defence,13/12/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,731934,8214.48
Ministry of Defence,Ministry of Defence,13/12/2010,Food and clothing,Land Forces,SODEXO LTD,731934,4668.04
