Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1040776,-5816.1, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1040776,60000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Health & Safety Training,Finance & Commercial Group - Commercial Directorate,BRITISH RED CROSS SOCIETY,4029714,345, -Health & Safety Training,PA1 1EA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Financial Advice and Services,Shareholder Executive - Shareholder Executive,HOGAN LOVELLS INTERNATIONAL LLP,4029983,862.1, -Financial Advice and Services,EC1A 2FG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Financial Advice and Services,Shareholder Executive - Shareholder Executive,HOGAN LOVELLS INTERNATIONAL LLP,4029983,60000, -Financial Advice and Services,EC1A 2FG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Finance & Accounting Advice,Shareholder Executive - Shareholder Executive,CITIGATE DEWE ROGERSON LTD,4029984,4000, -Finance & Accounting Advice,EC2M 5SY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,4029985,481.44, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,4029986,602.88, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Maintenance (Programme),Shareholder Executive - Shareholder Executive,BRISTOL SECURITY & PROPERTY MANAGEMENT LTD,4029987,100, -Maintenance (Programme),BS2 9YA,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Rail Fares,Business & Skills Group - Business & Skills,"Personal Expense, Name Witheld",4507097,97.5, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Mileage Allowances,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",4507098,240, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Other UK Travel & Subsistence,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",4507098,5.7, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10279758,9.5, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10279758,19.9, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10279758,47.7, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279759,1337.44, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Human Resources","Personal Expense, Name Witheld",10279760,1048.35, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279762,2.89, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Taxis Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279762,18, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279762,35.39, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279762,10, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279763,5, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279763,18.17, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279763,42.22, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279763,27.83, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279764,26.1, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279764,129.6, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279764,53.4, -Subsistence Payments,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Other UK Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279764,48.6, -Other UK Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Cash Expenditure during the Year - Other Programme Provisions,Market Frameworks - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10279766,253.83, -Cash Expenditure during the Year - Other Programme Provisions,HU12 8XW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence (Programme),Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279767,151.1, -Other Overseas Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/11/2011,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Human Resources","Personal Expense, Name Witheld",10279768,750.52, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279770,10.8, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279771,6.28, -Subsistence Payments (Programme),SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279771,9.4, -Others UK Travel & Subsistence (Programme),SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279772,20.8, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Hospitality - UK,ESBR - Analysis Directorate,"Personal Expense, Name Witheld",10279773,45.7, -Hospitality - UK,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Office Supplies,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10279775,37.23, -Office Supplies,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279776,130, -Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares - Overseas (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279777,50.73, -Rail Fares - Overseas (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Mileage Allowances - Overseas (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279777,48.6, -Mileage Allowances - Overseas (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Hotels- Overseas  (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279777,232.02, -Hotels- Overseas  (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments- Overseas (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279777,105.7, -Subsistence Payments- Overseas (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279777,47.03, -Other Overseas Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,20.5, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Mileage Allowances,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,170.09, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,66.59, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,26.31, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,6.84, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279778,20.04, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279779,3.8, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279779,3.14, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279779,39.91, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279779,12.83, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares Overseas,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10279780,6.88, -Rail Fares Overseas,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments Overseas,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10279780,33.1, -Subsistence Payments Overseas,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence,Market Frameworks - Export Control Organisation,"Personal Expense, Name Witheld",10279780,14.74, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279781,8.1, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279781,14.06, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279781,40.65, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279781,1.44, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279781,15.2, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Taxis,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10279785,12, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services","Personal Expense, Name Witheld",10279785,16.1, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279792,85, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279792,5, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279792,577.6, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279792,44.7, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279792,90.03, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Taxis,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279795,28, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279795,3.75, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279795,3.16, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279797,148.51, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279798,10.96, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279798,8.33, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10279798,10, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279806,19, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10279807,24.7, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10279808,25.9, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Taxis,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10279808,22, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hotels,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10279808,145, -Hotels,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Subsistence Payments,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10279808,50, -Subsistence Payments,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Higher Education - Student Funding,"Personal Expense, Name Witheld",10279808,20.6, -Other UK Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,8, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,13, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,18.9, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,18.05, -Subsistence Payments,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Other UK Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,7.6, -Other UK Travel & Subsistence,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Office Supplies,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279809,7, -Office Supplies,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279810,64.83, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10279811,126, -Professional Subscriptions,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,External Training,Business & Skills Group - Business & Skills,"Personal Expense, Name Witheld",10279812,354, -External Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,4, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,12.67, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,7.05, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hotels Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,446.42, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,20.02, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hospitality - Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279816,12.5, -Hospitality - Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279817,710, -Grants - Current - Other,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279818,15.33, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279818,15.93, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279818,168.42, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279818,15.93, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279818,20.03, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279819,67, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279819,112.9, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279819,10, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expense, Name Witheld",10279819,21.16, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279821,9.2, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279821,105.88, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279822,30.07, -Mileage Allowances,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279823,25.8, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expense, Name Witheld",10279824,1.9, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279824,5.7, -Rail Fares,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279824,3.6, -Taxis,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Subsistence Payments,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10279824,35.3, -Subsistence Payments,SW1H 0ET,,,,
