Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Other UK Travel & Subsistence,Legal Services - Legal Services,"Personal Expense, Name Witheld",10286218,20.20, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Rail Fares,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286219,5.75, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Mileage Allowances,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286219,80.40, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Subsistence Payments,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286219,25.69, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Mileage Allowances,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10286220,175.50, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Other UK Travel & Subsistence,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10286220,6.00, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Hotels,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10286221,406.00, - Hotels,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Rail Fares,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286222,78.80, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Rail Fares,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286222,66.65, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Other UK Travel & Subsistence,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286222,6.00, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Mileage Allowances,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286223,38.20, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Subsistence Payments,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286223,28.98, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Other UK Travel & Subsistence,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286223,30.00, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Mileage Allowances,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286224,33.20, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Subsistence Payments,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286224,32.74, - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/08/2012,Other UK Travel & Subsistence,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286224,30.00, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286227,7.00, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286228,147.60, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other UK Travel & Subsistence,Market Frameworks - Economic Development Directorate,"Personal Expense, Name Witheld",10286228,9.00, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286229,10.00, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10286230,20.00, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares,Finance & Commercial Group - Modernisation Fund and Shared Services,"Personal Expense, Name Witheld",10286231,186.20, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Subsistence Payments,Finance & Commercial Group - Modernisation Fund and Shared Services,"Personal Expense, Name Witheld",10286231,13.70, - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Mileage Allowances,Finance & Commercial Group - Modernisation Fund and Shared Services,"Personal Expense, Name Witheld",10286232,320.40, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other UK Travel & Subsistence,Finance & Commercial Group - Modernisation Fund and Shared Services,"Personal Expense, Name Witheld",10286232,21.30, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other UK Travel & Subsistence,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286233,39.68, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other Training Costs,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10286237,158.00, - Other Training Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10286238,59.00, - Eye Tests,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,24.50, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,71.00, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,3.25, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,46.99, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,362.86, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,113.25, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286240,76.05, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286241,17.00, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286241,14.00, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Taxis Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286241,30.40, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Subsistence Payments Overseas,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286241,70.96, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Other Overseas Travel & Subsistence,"Strategy, Analysis and Better Regulation - DG & Group Support","Personal Expense, Name Witheld",10286241,44.20, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2012,Rail Fares Overseas,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286242,320.31, - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10286243,19.45, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10286244,104.10, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286245,201.50, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Taxis,Business & Skills Group - Skills,"Personal Expense, Name Witheld",10286245,8.00, - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Other UK Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286246,48.90, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286247,28.80, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286248,257.40, - Rail Fares (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Subsistence Payments (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286248,9.20, - Subsistence Payments (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Mileage Allowances,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286249,119.58, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Mileage Allowances (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10286250,87.59, - Mileage Allowances (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Eye Tests,Finance & Commercial Group - Commercial Directorate,"Personal Expense, Name Witheld",10286256,28.00, - Eye Tests,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Mileage Allowances,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286257,69.75, - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Other UK Travel & Subsistence,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286257,22.50, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Subsistence Payments Overseas,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286257,16.75, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Other Overseas Travel & Subsistence,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286257,7.67, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Rail Fares,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286258,35.05, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Taxis,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286258,13.50, - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/08/2012,Other Overseas Travel & Subsistence (Programme),Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286259,308.00, - Other Overseas Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286260,4.50, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other UK Travel & Subsistence,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286260,10.50, - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Taxis Overseas,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286260,58.25, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Hotels Overseas,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286260,140.94, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Market Frameworks - Business Environment,"Personal Expense, Name Witheld",10286260,10.02, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Hotels Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286261,193.54, - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286261,20.03, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Entertaining Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286261,137.32, - Entertaining Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Taxis Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286262,43.12, - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Entertaining Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286262,25.25, - Entertaining Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Entertaining Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Witheld",10286263,14.29, - Entertaining Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286264,4.00, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares Overseas,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286264,4.86, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Subsistence Payments Overseas,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286264,26.71, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Market Frameworks - Consumer and Competition Policy,"Personal Expense, Name Witheld",10286264,10.02, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Market Frameworks - BIS Local,"Personal Expense, Name Witheld",10286265,38.51, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Mileage Allowances,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286266,84.15, - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other UK Travel & Subsistence,Market Frameworks - RDA Transition and Closures,"Personal Expense, Name Witheld",10286266,13.30, - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10286267,304.90, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286268,113.20, - Research & Development Expenditure (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286269,113.20, - Research & Development Expenditure (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286275,41.00, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Subsistence Payments Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286275,6.28, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286275,57.16, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286276,39.90, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Subsistence Payments Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286276,6.24, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286276,124.14, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286277,1.49, - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Taxis Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286277,10.00, - Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Subsistence Payments Overseas,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286277,2.86, - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Rail Fares,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286278,18.00, - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2012,Other Overseas Travel & Subsistence,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10286278,145.51, - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Rail Fares,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286288,5.10, - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Rail Fares Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286288,9.34, - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Subsistence Payments Overseas,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286288,18.49, - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Other Overseas Travel & Subsistence,Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286288,9.92, - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Other Overseas Travel & Subsistence (Programme),Market Frameworks - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10286289,241.96, - Other Overseas Travel & Subsistence (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286290,155.53, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286290,-31.00, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286291,103.89, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286291,-20.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286292,219.49, - Other Staff Costs,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286292,-1.20, - BIS Tax Deductions,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286293,181.94, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286293,-36.40, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286294,167.65, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286294,-33.40, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286295,211.07, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286295,-42.20, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286296,187.03, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286296,-87.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286297,293.44, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286297,-58.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286298,202.17, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286298,-40.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286299,168.10, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286299,-33.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Other Staff Costs,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10286300,72.95, - Other Staff Costs,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,BIS Tax Deductions,Corporate Payments,"Personal Expense, Name Witheld",10286300,-14.60, - BIS Tax Deductions,SW1H 0ET,,,,Programme
