Ministry of Defence,Ministry of Defence,27/10/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,710875,2373.18
Ministry of Defence,Ministry of Defence,04/10/2010,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,699966,2364.35
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Central TLB,XMA LTD,708652,2363.82
Ministry of Defence,Ministry of Defence,05/10/2010,Design services and minor equipment purchases,Air Command,BLAKLEY ELECTRICS LTD,700372,2349.41
Ministry of Defence,Ministry of Defence,21/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,707986,2347.09
Ministry of Defence,Ministry of Defence,11/10/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,702730,2329.95
Ministry of Defence,Ministry of Defence,27/10/2010,IT and communication services,Air Command,XMA LTD,711332,2315.46
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,708083,2309.32
Ministry of Defence,Ministry of Defence,08/10/2010,Fees for professional services,Defence Equipment & Support,M.P.I. AVIATION LTD,702378,2300.97
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Professional Services,Operations,BARCLAYCARD,G - 9000126986 - 00093760,2295.71
Ministry of Defence,Ministry of Defence,28/10/2010,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,711383,2291.33
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,707935,2288.72
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,PLANT SPEED LIMITED,710494,2280.40
Ministry of Defence,Ministry of Defence,18/10/2010,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,706032,2277.46
Ministry of Defence,Ministry of Defence,25/10/2010,Purchase of inventory and services ,Defence Equipment & Support,IVECO LIMITED,709735,2276.31
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,702786,2268.14
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,700353,2263.05
Ministry of Defence,Ministry of Defence,12/10/2010,Estate management,Air Command,SODEXO LTD,703769,2252.78
Ministry of Defence,Ministry of Defence,14/10/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,704541,2236.81
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,705225,2218.66
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,707630,2216.12
Ministry of Defence,Ministry of Defence,04/10/2010,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,699804,2206.01
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CTS (GB) LIMITED,706162,2203.27
Ministry of Defence,Ministry of Defence,07/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009803,2184.49
Ministry of Defence,Ministry of Defence,06/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000009791,2162.94
Ministry of Defence,Ministry of Defence,27/10/2010,Fuel for military use,Central TLB,EUROSHELL DEUTSCHLAND GMBH,5000044203,2155.91
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,707369,2155.47
Ministry of Defence,Ministry of Defence,07/10/2010,Externally delivered education and training.,Air Command,DEFENCE SUPPORT GROUP  (DSG),701598,2154.40
Ministry of Defence,Ministry of Defence,08/10/2010,Building maintenance and accommodation stores,Land Forces,L WHITAKER & SONS (1983) LIMITED,702361,2136.21
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,702683,2134.65
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of information and communications technology,Defence Estates,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,704141,2114.67
Ministry of Defence,Ministry of Defence,19/10/2010,Research and development,Defence Equipment & Support,QINETIQ LIMITED,707176,2109.98
Ministry of Defence,Ministry of Defence,21/10/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,708529,2109.80
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Defence Equipment & Support,VT FLAGSHIP LTD,710066,2107.96
Ministry of Defence,Ministry of Defence,28/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,711967,2095.12
Ministry of Defence,Ministry of Defence,22/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,NEW PIG LTD,709098,2094.29
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Command Joint Operations,SERCO LIMITED,708497,2087.12
Ministry of Defence,Ministry of Defence,22/10/2010,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,708691,2085.60
Ministry of Defence,Met Office,06/10/2010,11 Services,Operations,Bt Plc,298531,2083.00
Ministry of Defence,Ministry of Defence,05/10/2010,Fees for professional services,Defence Estates,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,700428,2077.14
Ministry of Defence,Ministry of Defence,04/10/2010,Research and development,Defence Equipment & Support,ATKINS LIMITED,699759,2075.00
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,700903,2059.43
Ministry of Defence,Ministry of Defence,12/10/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,703341,2047.50
Ministry of Defence,Ministry of Defence,26/10/2010,Payment of utilities,Central TLB,BRITISH GAS TRADING LIMITED,710174,2038.59
Ministry of Defence,Ministry of Defence,22/10/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009923,2022.18
Ministry of Defence,Ministry of Defence,15/10/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,705463,2021.00
Ministry of Defence,Ministry of Defence,15/10/2010,Externally delivered education and training.,Air Command,UNIVERSITY OF SOUTHAMPTON,705954,2000.00
Ministry of Defence,Ministry of Defence,04/10/2010,Medical treatment & stores and welfare services.,Air Command,LIFE FITNESS (U K) LTD,699984,1992.99
Ministry of Defence,Ministry of Defence,04/10/2010,Medical treatment & stores and welfare services.,Land Forces,COYLE PERSONNEL PLC,699844,1980.00
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Travel & Subsistence,Operations,BARCLAYCARD,G - 9000126986 - 00093759,1962.07
Ministry of Defence,Ministry of Defence,07/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,701445,1956.67
Ministry of Defence,Ministry of Defence,27/10/2010,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000009955,1928.85
Ministry of Defence,Ministry of Defence,22/10/2010,Design services and minor equipment purchases,Air Command,NEW PIG LTD,709098,1924.79
Ministry of Defence,Ministry of Defence,15/10/2010,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000009867,1918.78
Ministry of Defence,Ministry of Defence,12/10/2010,Estate management,Central TLB,SODEXO LTD,703769,1918.47
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Defence Equipment & Support,SODEXO LTD,706585,1909.57
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,706617,1895.27
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Navy Command,XMA LTD,703297,1883.33
Ministry of Defence,Ministry of Defence,27/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,711170,1830.88
Ministry of Defence,Ministry of Defence,27/10/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,711222,1828.43
Ministry of Defence,Ministry of Defence,22/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,708703,1819.50
Ministry of Defence,Ministry of Defence,14/10/2010,Estate management,Navy Command,SODEXO LTD,705101,1800.06
Ministry of Defence,Ministry of Defence,07/10/2010,Official entertainment and hospitality.,Air Command,AVENANCE PLC,701486,1800.00
Ministry of Defence,Ministry of Defence,01/10/2010,Estate management,Navy Command,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,699216,1798.26
Ministry of Defence,Ministry of Defence,20/10/2010,Estate management,Air Command,SODEXO LTD,707838,1791.94
Ministry of Defence,Ministry of Defence,07/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,GHC LTD,5000043105,1776.36
Ministry of Defence,Ministry of Defence,27/10/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,710954,1774.05
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Central TLB,XMA LTD,701434,1772.78
Ministry of Defence,Ministry of Defence,28/10/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,711867,1737.54
Ministry of Defence,Ministry of Defence,01/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,699698,1734.00
Ministry of Defence,Ministry of Defence,13/10/2010,Fees for professional services,Defence Equipment & Support,SERCO LIMITED,704406,1732.50
Ministry of Defence,Ministry of Defence,06/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,700847,1725.70
Ministry of Defence,Ministry of Defence,15/10/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,705869,1725.68
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,707935,1725.07
Ministry of Defence,Ministry of Defence,05/10/2010,Miscellaneous Administration Costs,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,700428,1708.21
Ministry of Defence,Ministry of Defence,04/10/2010,Design services and minor equipment purchases,Command Joint Operations,NEW PIG LTD,700040,1702.05
Ministry of Defence,Ministry of Defence,14/10/2010,IT and communication services,Command Joint Operations,THALES ATM LIMITED,705143,1695.00
Ministry of Defence,Ministry of Defence,14/10/2010,IT and communication services,Defence Equipment & Support,SERCO LIMITED,705090,1692.60
Ministry of Defence,Ministry of Defence,19/10/2010,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,707270,1687.08
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CTS (GB) LIMITED,706162,1671.14
Ministry of Defence,Ministry of Defence,06/10/2010,Fees for professional services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,701067,1661.24
Ministry of Defence,Ministry of Defence,28/10/2010,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009966,1644.00
Ministry of Defence,Ministry of Defence,08/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,702234,1623.36
Ministry of Defence,Ministry of Defence,11/10/2010,Externally delivered education and training.,Navy Command,CRANFIELD UNIVERSITY,702827,1600.00
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Central TLB,CAPITA SYMONDS LTD,708057,1584.00
Ministry of Defence,Ministry of Defence,08/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000043252,1575.32
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Navy Command,XMA LTD,707926,1573.85
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Navy Command,SODEXO LTD,706585,1572.42
Ministry of Defence,Ministry of Defence,29/10/2010,Food and clothing,Land Forces,ITURRI SA,3000004793,1570.19
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Defence Estates,NEW ENERGIE GMBH,5000044353,1568.39
Ministry of Defence,Ministry of Defence,25/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,710060,1553.28
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Travel & Subsistence,Infrastructure,BARCLAYCARD,G - 9000126986 - 00093759,1552.54
Ministry of Defence,Ministry of Defence,12/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,703304,1550.39
Ministry of Defence,Ministry of Defence,06/10/2010,Estate management,Defence Equipment & Support,TURNER FACILITIES MANAGEMENT LTD,701390,1542.31
Ministry of Defence,Ministry of Defence,25/10/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,709761,1529.75
Ministry of Defence,Ministry of Defence,11/10/2010,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,702815,1520.05
Ministry of Defence,Ministry of Defence,08/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009812,1509.53
Ministry of Defence,Ministry of Defence,06/10/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,700965,1509.33
Ministry of Defence,Ministry of Defence,07/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,701499,1508.64
Ministry of Defence,Ministry of Defence,07/10/2010,Purchase of inventory and services ,Central TLB,XMA LTD,702096,1494.01
Ministry of Defence,Ministry of Defence,13/10/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,LOCUM LINK (DIRECT) LIMITED,704187,1488.00
Ministry of Defence,Ministry of Defence,25/10/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,709717,1468.76
Ministry of Defence,Ministry of Defence,14/10/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,704711,1464.96
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,706617,1462.50
Ministry of Defence,Ministry of Defence,12/10/2010,Purchase of inventory and services ,Navy Command,FORBO FLOORING UK LIMITED,703479,1454.52
Ministry of Defence,Ministry of Defence,22/10/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009923,1443.14
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,702821,1440.07
Ministry of Defence,British Defence Staffs - United States,28/10/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,MERITAIN HEALTH,255859,1428.95
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,706689,1415.00
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Other Services & Office costs,Corporate,BARCLAYCARD,G - 9000126986 - 00093760,1403.80
Ministry of Defence,Ministry of Defence,12/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,703304,1395.47
Ministry of Defence,Ministry of Defence,20/10/2010,Miscellaneous Administration Costs,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,707518,1387.25
Ministry of Defence,Ministry of Defence,28/10/2010,Externally delivered education and training.,Air Command,SANDY ARTHUR TRAINING SERVICES LIMITED,30678,1380.00
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,710060,1369.84
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,701434,1356.01
Ministry of Defence,Ministry of Defence,08/10/2010,Fuel for military use,Land Forces,QINETIQ LIMITED,702536,1345.54
Ministry of Defence,Ministry of Defence,29/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,711975,1336.99
Ministry of Defence,Ministry of Defence,05/10/2010,Preparation of land & buildings for disposal,Defence Estates,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,700428,1336.57
Ministry of Defence,Ministry of Defence,19/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,S.COM GROUP LTD,707209,1334.59
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,700537,1332.46
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Central TLB,XMA LTD,703297,1323.66
Ministry of Defence,Ministry of Defence,06/10/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009791,1323.02
Ministry of Defence,Ministry of Defence,20/10/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,707838,1316.73
Ministry of Defence,Ministry of Defence,29/10/2010,Purchase of inventory and services ,Defence Equipment & Support,PERFORMANCE CHEMICALS LIMITED,712410,1316.00
Ministry of Defence,Ministry of Defence,13/10/2010,Estate management,Air Command,AVENANCE PLC,703908,1315.37
Ministry of Defence,Ministry of Defence,08/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009815,1314.79
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Consumable Materials,Infrastructure,BARCLAYCARD,G - 9000126986 - 00093760,1311.80
Ministry of Defence,Ministry of Defence,26/10/2010,Estate management,Land Forces,CARILLIONENTERPRISE LIMITED,710197,1292.00
Ministry of Defence,Ministry of Defence,07/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,701978,1281.19
Ministry of Defence,Ministry of Defence,22/10/2010,"Purchase of munitions, other inventory or fuel",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009923,1279.80
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,702104,1278.90
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,704314,1278.64
Ministry of Defence,Ministry of Defence,04/10/2010,IT and communication services,Air Command,XMA LTD,700308,1255.80
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,710507,1252.60
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,701499,1251.11
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,CTS (GB) LIMITED,706162,1250.20
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,702104,1247.99
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,707926,1244.16
Ministry of Defence,Ministry of Defence,19/10/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,706960,1237.50
Ministry of Defence,Ministry of Defence,08/10/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,702333,1237.28
Ministry of Defence,Ministry of Defence,20/10/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,707614,1237.28
Ministry of Defence,Ministry of Defence,26/10/2010,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,710174,1237.28
Ministry of Defence,Ministry of Defence,22/10/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,COYLE PERSONNEL PLC,708813,1214.00
Ministry of Defence,Ministry of Defence,15/10/2010,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,705320,1202.19
Ministry of Defence,Ministry of Defence,08/10/2010,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,702214,1194.37
Ministry of Defence,Ministry of Defence,12/10/2010,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,703341,1191.34
Ministry of Defence,British Defence Staffs - United States,28/10/2010,Medical treatment & stores and welfare services.,Land Forces,MERITAIN HEALTH,255859,1184.58
Ministry of Defence,Ministry of Defence,19/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,707179,1174.90
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,705225,1170.07
Ministry of Defence,Ministry of Defence,26/10/2010,Fuel for military use,Navy Command,SPA INTERNATIONAL OIL SERVICES LIMITED,710569,1164.00
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Command Joint Operations,XMA LTD,705975,1144.47
Ministry of Defence,Ministry of Defence,08/10/2010,Fuel for military use,Land Forces,BP OIL INTERNATIONAL LIMITED,2000009654,1129.48
Ministry of Defence,Ministry of Defence,12/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,703740,1128.27
Ministry of Defence,Ministry of Defence,27/10/2010,Food and clothing,Central TLB,SODEXO LTD,711222,1123.66
Ministry of Defence,Ministry of Defence,13/10/2010,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,703958,1113.73
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,700316,1094.05
Ministry of Defence,Ministry of Defence,14/10/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,704821,1091.00
Ministry of Defence,Ministry of Defence,22/10/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,708658,1089.55
Ministry of Defence,Ministry of Defence,07/10/2010,Fuel for military use,Land Forces,THE ROYAL AIR FORCE CHARITABLE TRUST ENTERPRISES,702046,1087.07
Ministry of Defence,Ministry of Defence,28/10/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009966,1087.01
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,706152,1081.97
Ministry of Defence,Ministry of Defence,22/10/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,709422,1074.54
Ministry of Defence,Ministry of Defence,28/10/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009966,1064.11
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Command Joint Operations,XMA LTD,707363,1061.35
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,703297,1060.40
Ministry of Defence,Ministry of Defence,28/10/2010,Purchase of inventory and services ,Navy Command,UNIPART GROUP LIMITED,711933,1055.84
Ministry of Defence,Ministry of Defence,06/10/2010,Miscellaneous Administration Costs,Central TLB,ROYAL MAIL GROUP PLC,701292,1054.63
Ministry of Defence,Ministry of Defence,07/10/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,702059,1054.41
Ministry of Defence,Ministry of Defence,26/10/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009941,1052.59
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,700316,1051.50
Ministry of Defence,Ministry of Defence,21/10/2010,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,5000043887,1051.15
Ministry of Defence,Ministry of Defence,22/10/2010,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,5000044010,1051.15
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,700316,1037.80
Ministry of Defence,Ministry of Defence,21/10/2010,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,708053,1037.74
Ministry of Defence,Ministry of Defence,13/10/2010,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,703905,1035.61
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Conferences & Catering,Programme Office,BARCLAYCARD,G - 9000126986 - 00093760,1035.57
Ministry of Defence,Ministry of Defence,12/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,703715,1032.00
Ministry of Defence,Ministry of Defence,28/10/2010,Food and clothing,Air Command,SODEXO LTD,711867,1031.79
Ministry of Defence,Defence Support Group,20/10/2010,Oth facilities costs,Corporate,JOHNSTON SWEEPERS LI,000000448209,1028.90
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,709604,1020.80
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,707369,1014.45
Ministry of Defence,Ministry of Defence,14/10/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEE RECRUITMENT.COM LTD,704821,1007.30
Ministry of Defence,Ministry of Defence,06/10/2010,Externally delivered education and training.,Land Forces,UNIVERSITY OF SOUTHAMPTON,701403,1000.00
Ministry of Defence,Ministry of Defence,22/10/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,708691,995.04
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,706180,992.51
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Defence Equipment & Support,UNIPART GROUP LIMITED,702653,986.39
Ministry of Defence,Ministry of Defence,29/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,712511,956.00
Ministry of Defence,Ministry of Defence,14/10/2010,Purchase of inventory and services ,Central TLB,XMA LTD,705217,954.41
Ministry of Defence,Ministry of Defence,18/10/2010,Food and clothing,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,706450,950.58
Ministry of Defence,Ministry of Defence,20/10/2010,IT and communication services,Defence Estates,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000043827,946.98
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Staff Training,Infrastructure,BARCLAYCARD,G - 9000126986 - 00093760,925.00
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,706761,924.83
Ministry of Defence,Ministry of Defence,20/10/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,HCL HEALTHCARE LIMITED,707599,921.62
Ministry of Defence,Ministry of Defence,21/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,VIRGIN ATLANTIC AIRWAYS LIMITED,708622,912.00
Ministry of Defence,Ministry of Defence,27/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,711319,912.00
Ministry of Defence,Ministry of Defence,04/10/2010,Fuel for military use,Land Forces,QINETIQ LIMITED,700161,910.02
Ministry of Defence,Ministry of Defence,25/10/2010,Fuel for military use,Land Forces,QINETIQ LIMITED,709924,910.02
Ministry of Defence,Ministry of Defence,28/10/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,711342,908.22
