Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281749,1659.75, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281750,46.00, -Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Business & Skills Group-Enterprise Directorate,"Personal Expense, Name Witheld",10281751,20.25, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281751,25.20, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281751,0.40, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Taxis,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,5.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,4.92, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Taxis Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,26.72, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Hotels Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,137.93, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,44.90, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281753,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Hotels Overseas,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281755,73.72, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other Overseas Travel & Subsistence,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281755,16.79, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281756,87.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281756,181.80, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281756,31.35, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281756,7.60, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281757,127.50, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281757,265.05, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281757,39.05, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281757,16.60, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281758,52.20, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281758,4.25, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Finance & Commercial Group-Finance Group,"Personal Expense, Name Witheld",10281759,21.60, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Taxis,Finance & Commercial Group-Finance Group,"Personal Expense, Name Witheld",10281759,27.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Finance & Commercial Group-Finance Group,"Personal Expense, Name Witheld",10281759,16.20, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281760,21.10, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281761,135.00, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281761,19.65, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281761,5.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281762,198.00, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281762,5.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Professional Training,Finance & Commercial Group-Finance Group,"Personal Expense, Name Witheld",10281764,255.00, -Professional Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Overseas Advances,Corporate Payments-,"Personal Expense, Name Witheld",10281774,200.00,Overseas Advances,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,6.00, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Mileage Allowances,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,2.70, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other UK Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,2.30, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Rail Fares Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,6.88, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Taxis Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,9.17, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Hotels Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,281.65, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Subsistence Payments Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,97.14, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281775,20.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Air Fares Overseas,Market Frameworks-Export Control Organisation,"Personal Expense, Name Witheld",10281776,2244.17, -Air Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281777,232.37, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281777,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281778,103.79, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281778,25.34, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281778,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Rail Fares Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281779,1.53, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281779,61.76, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281779,21.84, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281779,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281780,21.72, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281780,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281781,102.06, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281781,12.32, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281781,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281782,205.82, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281782,27.93, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281782,20.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281783,102.91, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281783,6.37, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281783,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281784,103.78, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281784,21.22, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281784,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281785,132.91, -Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Subsistence Payments Overseas,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281785,3.76, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Economic Development Directorate,"Personal Expense, Name Witheld",10281785,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Mileage Allowances,Finance & Commercial Group-Commercial Directorate,"Personal Expense, Name Witheld",10281794,110.40, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Hotels,Finance & Commercial Group-Commercial Directorate,"Personal Expense, Name Witheld",10281794,95.50, -Hotels,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Taxis,Business & Skills Group-Skills,"Personal Expense, Name Witheld",10281795,15.00, -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Rail Fares,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10281796,20.80, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Taxis,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10281796,32.50, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Rail Fares,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281797,43.95, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Mileage Allowances,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281797,186.30, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Other UK Travel & Subsistence,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281797,61.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Postage,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281798,26.08, -Postage,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Office Supplies,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281798,6.88, -Office Supplies,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Mileage Allowances,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281802,27.00, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares (Programme),Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281803,118.00, -Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares Overseas,Business & Skills Group-Enterprise Directorate,"Personal Expense, Name Witheld",10281806,2.52, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Subsistence Payments Overseas,Business & Skills Group-Enterprise Directorate,"Personal Expense, Name Witheld",10281806,25.70, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Enterprise Directorate,"Personal Expense, Name Witheld",10281806,10.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Hospitality - UK,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281807,23.93, -Hospitality - UK,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Finance Training,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281808,19.00, -Finance Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281809,369.75, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281810,23.33, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281811,121.01, -Accelerated Development Programme/Fast Stream Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,"Legal, People & Communications Group-Human Resources","Personal Expense, Name Witheld",10281812,30.00, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281813,6.60, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Mileage Allowances,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281813,89.40, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281813,11.20, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Subsistence Payments Overseas,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281813,82.14, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,Business & Skills Group-Advanced Manufacturing Services,"Personal Expense, Name Witheld",10281813,40.06, -Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other UK Travel & Subsistence,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281814,4.55, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281814,2.12, -Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Subsistence Payments Overseas,Knowledge and Innovation Group-Research Base,"Personal Expense, Name Witheld",10281814,7.29, -Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281815,33.20, -Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares Overseas,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281815,8.55, -Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Taxis Overseas,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281815,15.96, -Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Hotels Overseas,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281815,285.06, -Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other Overseas Travel & Subsistence,Market Frameworks-Europe Trade & International Directorate,"Personal Expense, Name Witheld",10281815,38.02, -Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Mileage Allowances,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",10281816,90.90, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Taxis,Business & Skills Group-Enterprise Directorate,"Personal Expense, Name Witheld",10281817,14.00, -Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Mileage Allowances,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281818,112.50, -Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other UK Travel & Subsistence,Business & Skills Group-BIS Local,"Personal Expense, Name Witheld",10281818,6.40, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Taxis,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281819,10.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Subsistence Payments,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281819,4.89, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Other UK Travel & Subsistence,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281819,5.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Mileage Allowances Overseas,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281819,5.85, -Mileage Allowances Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Rail Fares,Office of Manpower Economics-Office of Manpower Economics,"Personal Expense, Name Witheld",10281820,10.60, -Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Taxis,Business & Skills Group-Information Economy,"Personal Expense, Name Witheld",10281832,20.00, -Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Subsistence Payments,Business & Skills Group-Information Economy,"Personal Expense, Name Witheld",10281832,20.00, -Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Other UK Travel & Subsistence,Business & Skills Group-Information Economy,"Personal Expense, Name Witheld",10281832,8.00, -Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Taxis Overseas,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281833,38.46, -Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/03/2012,Hotels Overseas,Market Frameworks-Labour Market,"Personal Expense, Name Witheld",10281833,76.06, -Hotels Overseas,SW1H 0ET,,,,Administration
