Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,07/12/2011,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,877326,Spend on Inventory - General,291.46
Ministry of Defence,Ministry of Defence,08/12/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,877819,Consumption of medical dental and veterinary inventory,291.04
Ministry of Defence,Ministry of Defence,09/12/2011,Food and clothing,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000012982,Cost of purchasing and repairing clothing,290.81
Ministry of Defence,Ministry of Defence,05/12/2011,"Transportation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,876541,Military short term detached duty,288.8
Ministry of Defence,Ministry of Defence,22/12/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,883785,Cost of other material consumed,288.65
Ministry of Defence,Ministry of Defence,08/12/2011,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,877921,Computer equipment costing below the capitalisation threshold,288
Ministry of Defence,Ministry of Defence,08/12/2011,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,877921,Computer equipment costing below the capitalisation threshold,288
Ministry of Defence,Ministry of Defence,16/12/2011,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,881244,Building maintenance accommodation inventory,287.89
Ministry of Defence,Ministry of Defence,19/12/2011,Administration,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,881840,General administration,287.04
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,IT Hardware,Operations,BARCLAYCARD,,G - 9000138736 - 00125511,,283.2
Ministry of Defence,Ministry of Defence,01/12/2011,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,875118,Civilian short term detached duty,279.9
Ministry of Defence,Ministry of Defence,14/12/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,880179,Works - estate management,279.59
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000138736 - 00125511,,278.17
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,IT Software,Operations,BARCLAYCARD,,G - 9000138736 - 00125511,,277.8
Ministry of Defence,Ministry of Defence,16/12/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,881709,Utilities consumed - electricity,277.18
Ministry of Defence,Ministry of Defence,05/12/2011,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,876280,Spend on Inventory - General,273.17
Ministry of Defence,Ministry of Defence,22/12/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013058,Oil and lubricants consumed excluding those from the inventory system,273.09
Ministry of Defence,Ministry of Defence,15/12/2011,Purchase of inventory and services ,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000068272,Cost of other material consumed,270.5
Ministry of Defence,Ministry of Defence,06/12/2011,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,876824,Cost of purchasing and repairing clothing,270
Ministry of Defence,Ministry of Defence,14/12/2011,Estate management,Land Forces,CANON (UK) LIMITED,RH2 8BF,880067,Estate + facilities management services - accommodation inventory + service,269.98
Ministry of Defence,Ministry of Defence,16/12/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,881803,Cost of other material consumed,269.4
Ministry of Defence,Ministry of Defence,09/12/2011,Estate management,Air Command,ARAMARK LTD,LS16 6QY,878366,Estate + facilities management services - accommodation inventory + service,268.76
Ministry of Defence,Ministry of Defence,20/12/2011,Estate management,Land Forces,AVENANCE PLC,SK11 6ET,882521,Estate + facilities management services - accommodation inventory + service,265.52
Ministry of Defence,Ministry of Defence,08/12/2011,Food and clothing,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000067829,Cost of food services,264.78
Ministry of Defence,Ministry of Defence,01/12/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,874750,Operating lease IT and communications,264.72
Ministry of Defence,Ministry of Defence,05/12/2011,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,876541,Civilian short term detached duty,264.5
Ministry of Defence,Ministry of Defence,16/12/2011,Spend on Inventory - General,Land Forces,REXEL UK LTD,EN6 9EB,881645,Spend on Inventory - General,264.49
Ministry of Defence,Ministry of Defence,30/12/2011,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,885157,Movement of service personnel,262.09
Ministry of Defence,Ministry of Defence,05/12/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,876229,Cost of other material consumed,261.48
Ministry of Defence,Ministry of Defence,15/12/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,880621,Computer equipment costing below the capitalisation threshold,260.95
Ministry of Defence,Ministry of Defence,15/12/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,880621,Estate + facilities management services - accommodation inventory + service,260.5
Ministry of Defence,Ministry of Defence,20/12/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,882545,Consumption of engineering and technical inventory,259.68
Ministry of Defence,Ministry of Defence,12/12/2011,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,DEPARTMENT FOR REGIONAL DEVELOPMENT,BT1 9DJ,34109,Works in aid of disposal,256.11
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,Repairs & Maintenance,Corporate,BARCLAYCARD,,G - 9000138736 - 00125511,,256.08
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,Consumable Materials,Operations,BARCLAYCARD,,G - 9000138736 - 00125510,,255.73
Ministry of Defence,Ministry of Defence,16/12/2011,Estate management,Air Command,ASPIRE DEFENCE LIMITED,SP9 7QD,881244,Estate + facilities management services - accommodation inventory + service,255.2
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000139022 - 00125505,,252.75
Ministry of Defence,Ministry of Defence,09/12/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000012982,Line + telephone rental including commercial charge for use of radio frequencies,252.65
Ministry of Defence,Ministry of Defence,12/12/2011,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,879007,Estate + facilities management services - accommodation inventory + service,251.19
Ministry of Defence,Ministry of Defence,21/12/2011,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,883055,Estate + facilities management services - accommodation inventory + service,250.56
Ministry of Defence,Ministry of Defence,12/12/2011,Estate management,Air Command,AVENANCE PLC,SK11 6ET,878929,Estate + facilities management services - accommodation inventory + service,247.97
Ministry of Defence,Ministry of Defence,06/12/2011,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,876748,Works - estate management,243.84
Ministry of Defence,Ministry of Defence,16/12/2011,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,881236,Cost of clothing and textile services received,243.84
Ministry of Defence,Ministry of Defence,02/12/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,875397,Cost of other material consumed,242.28
Ministry of Defence,Defence Science and Technology Laboratory,16/12/2011,Publications/Subscriptions,Operations,BARCLAYCARD,,G - 9000138736 - 00125511,,242.06
Ministry of Defence,Ministry of Defence,19/12/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,881917,Cost of claims/compensation and related expenses against MOD,240.45
Ministry of Defence,Ministry of Defence,08/12/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000012969,Cost of claims/compensation and related expenses against MOD,238.98
Ministry of Defence,Ministry of Defence,19/12/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,AL7 1TW,882454,Information technology services,236.8
Ministry of Defence,Ministry of Defence,13/12/2011,General services and support,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,879577,Purchase of defence support equipment below capitalisation threshold of £25k.,236.26
Ministry of Defence,Ministry of Defence,06/12/2011,IT and communication services,Central TLB,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000067591,Line + telephone rental including commercial charge for use of radio frequencies,235.1
