Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BUNZL UK LIMITED,760041,45095.23
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Land Forces,BUNZL UK LIMITED,760041,26698.92
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Navy Command,BUNZL UK LIMITED,760041,6080.67
Ministry of Defence,Ministry of Defence,24/02/2011,"Adminstration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,760056,309.69
Ministry of Defence,Ministry of Defence,24/02/2011,"Adminstration, claims, compensation and awards",Defence Equipment & Support,CANON (UK) LIMITED,760056,171.30
Ministry of Defence,Ministry of Defence,24/02/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,760056,1972.35
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Air Command,CANON (UK) LIMITED,760056,445.31
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,760056,226.54
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,760056,479.90
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Air Command,CANON (UK) LIMITED,760056,8832.48
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Land Forces,CANON (UK) LIMITED,760056,5220.40
Ministry of Defence,Ministry of Defence,24/02/2011,General services and support,Air Command,CANON (UK) LIMITED,760056,816.36
Ministry of Defence,Ministry of Defence,24/02/2011,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,760056,758.09
Ministry of Defence,Ministry of Defence,24/02/2011,General services and support,Navy Command,CANON (UK) LIMITED,760056,492.80
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Central TLB,CANON (UK) LIMITED,760056,965.52
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,760056,8046.84
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,760056,1055.34
Ministry of Defence,Ministry of Defence,24/02/2011,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,760056,981.31
Ministry of Defence,Ministry of Defence,24/02/2011,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,760056,532.36
Ministry of Defence,Ministry of Defence,24/02/2011,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,760056,2652.60
Ministry of Defence,Ministry of Defence,24/02/2011,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,760056,2240.52
Ministry of Defence,Ministry of Defence,24/02/2011,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,760056,4697.96
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,760056,9436.04
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,760056,5004.48
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,760056,1571.60
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,760056,244.10
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,760056,25395.99
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,760056,811.34
Ministry of Defence,Ministry of Defence,24/02/2011,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,760056,1905.15
Ministry of Defence,Ministry of Defence,24/02/2011,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,760056,914.81
Ministry of Defence,Ministry of Defence,24/02/2011,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,760056,1889.57
Ministry of Defence,Ministry of Defence,24/02/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,760056,17287.72
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,760057,747431.50
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,760061,907858.68
Ministry of Defence,Ministry of Defence,24/02/2011,"Public relations, including marketing and advertising.",Central TLB,CENTRAL OFFICE OF INFORMATION,760070,29000.00
Ministry of Defence,Ministry of Defence,24/02/2011,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,760070,1044930.88
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,760098,47380.53
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,760144,15498.83
Ministry of Defence,Ministry of Defence,24/02/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,760144,109466.83
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Land Forces,ESPRESSO EDUCATION LIMITED,760151,117581.00
Ministry of Defence,Ministry of Defence,24/02/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,760163,82414.06
Ministry of Defence,Ministry of Defence,24/02/2011,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,760163,1502.40
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Central TLB,G J SUCKLING,760165,21864.19
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Navy Command,G J SUCKLING,760165,9833.00
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,760167,29212.98
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Air Command,GVA GRIMLEY LIMITED,760177,11720.00
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,760177,12708.12
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Air Command,GVA GRIMLEY LIMITED,760177,13784.87
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HAMWORTHY WATER SYSTEMS LIMITED,760181,224736.02
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,760190,64929.74
Ministry of Defence,Ministry of Defence,24/02/2011,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,760196,13423.49
Ministry of Defence,Ministry of Defence,24/02/2011,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,760196,28136.34
Ministry of Defence,Ministry of Defence,24/02/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,760199,1386.00
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Land Forces,HYBECK ESTATES LTD,760208,25350.00
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,760212,436827.35
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,760212,69385.35
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Air Command,M.P.I. AVIATION LTD,760259,77010.42
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,760263,29853.23
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,760271,868.95
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,760283,2360.10
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,760291,144810.80
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,760466,1590199.01
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Air Command,QINETIQ LIMITED,760468,5373.00
Ministry of Defence,Ministry of Defence,24/02/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,760468,31469.97
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,760470,13442.00
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,RUBB BUILDINGS LTD,760501,9462.14
Ministry of Defence,Ministry of Defence,24/02/2011,Externally delivered education and training.,Land Forces,RYDER PUBLIC LIMITED COMPANY,760502,136036.67
Ministry of Defence,Ministry of Defence,24/02/2011,Fees for professional services,Land Forces,S.COM GROUP LTD,760503,234.15
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,760503,112.80
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Navy Command,S.COM GROUP LTD,760503,70682.50
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,760505,73853.86
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,760505,11389.72
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,760508,41176.95
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,760518,63408.56
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Air Command,SERCO LIMITED,760518,1268.02
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Air Command,SODEXO LTD,760533,5054.11
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Defence Equipment & Support,SODEXO LTD,760533,56.40
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Defence Estates,SODEXO LTD,760533,45.12
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Land Forces,SODEXO LTD,760533,8385.06
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,760533,18.86
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Land Forces,SODEXO LTD,760533,20432.28
Ministry of Defence,Ministry of Defence,24/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,760533,24.42
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,760547,459123.33
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,760547,48717.47
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,760547,25440.19
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,760547,46836.63
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Central TLB,THE CROWN ESTATE,760580,9782.07
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Defence Equipment & Support,THE CROWN ESTATE,760580,16089.88
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Land Forces,THE CROWN ESTATE,760580,84000.00
Ministry of Defence,Ministry of Defence,24/02/2011,Rent and rates,Navy Command,THE CROWN ESTATE,760580,9753.31
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,760596,765427.00
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Command Joint Operations,TOTAL GAS & POWER LIMITED,760596,69730.70
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,760596,29441.23
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,760596,396.76
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,760596,25187.59
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,760598,33246.27
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,760598,335131.90
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,760598,83116.29
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,760600,85479.10
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,760610,10412.25
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Navy Command,VEGA CONSULTING SERVICES LTD,760610,14160.00
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of buildings and military equipment ,Defence Estates,VSM ESTATES LIMITED,760616,413704.80
Ministry of Defence,Ministry of Defence,24/02/2011,Design services and minor equipment purchases,Air Command,VT FLAGSHIP LTD,760617,384598.48
Ministry of Defence,Ministry of Defence,24/02/2011,IT and communication services,Air Command,XMA LTD,760633,16.80
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Air Command,XMA LTD,760633,6704.62
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Central TLB,XMA LTD,760633,9418.52
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,760633,6981.70
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Estates,XMA LTD,760633,235.36
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Land Forces,XMA LTD,760633,28605.96
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Navy Command,XMA LTD,760633,275.65
Ministry of Defence,Ministry of Defence,24/02/2011,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000010913,52005.43
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Air Command,ITURRI SA,3000005201,659.91
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Central TLB,ITURRI SA,3000005201,376.79
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Command Joint Operations,ITURRI SA,3000005201,40.74
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Defence Equipment & Support,ITURRI SA,3000005201,1578.80
Ministry of Defence,Ministry of Defence,24/02/2011,Food and clothing,Land Forces,ITURRI SA,3000005201,896.95
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000005201,71517.37
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000051152,52695.03
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000051158,146452.80
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,NAMSA,5000051168,491765.79
Ministry of Defence,Ministry of Defence,24/02/2011,Research and development,Central TLB,NATO CONSULTATION COMMAND AND CONTROL AGENCY,5000051169,123524.79
Ministry of Defence,Ministry of Defence,24/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000051171,14.51
Ministry of Defence,Ministry of Defence,24/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000051174,12607.65
Ministry of Defence,Ministry of Defence,24/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000051174,12422.54
Ministry of Defence,Ministry of Defence,24/02/2011,Estate management,Defence Estates,OBERFINANZDIREKTION NIEDERSACHSEN,5000051175,25957.10
Ministry of Defence,Ministry of Defence,24/02/2011,Transport hire charges,Defence Estates,RYDER DEUTSCHLAND GMBH,5000051183,182714.06
Ministry of Defence,Ministry of Defence,24/02/2011,Payment of utilities,Land Forces,STADTWERKE BOEHMETAL GMBH,5000051192,331996.15
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,WARTSILA UK LIMITED,5000051203,23654.45
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Air Command,NHS BUSINESS SERVICES AUTHORITY,200000010855,1662.56
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Command Joint Operations,NHS BUSINESS SERVICES AUTHORITY,200000010855,11629.06
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Defence Equipment & Support,NHS BUSINESS SERVICES AUTHORITY,200000010855,457.63
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Land Forces,NHS BUSINESS SERVICES AUTHORITY,200000010855,12161.40
Ministry of Defence,Ministry of Defence,24/02/2011,Purchase of inventory and services ,Navy Command,NHS BUSINESS SERVICES AUTHORITY,200000010855,859.20
Ministry of Defence,Defence Support Group,24/02/2011,Accommodation Stores,Corporate,BABCOCK SUPPORT SERVICES LTD,10119918,111462.90
Ministry of Defence,Reserve Forces and Cadets Associations,24/02/2011,Building maintenance and accommodation stores,Estates Management,BPS FACILITIES,7569," 33,819.60 "
Ministry of Defence,Reserve Forces and Cadets Associations,24/02/2011,Building maintenance and accommodation stores,Estates Management,PEARCE PROPERTY MAINTENANCE LTD,7580," 30,438.63 "
Ministry of Defence,Reserve Forces and Cadets Associations,24/02/2011,Building maintenance and accommodation stores,Estates Management,MKR Construction Projects Ltd,8233," 43,594.80 "
Ministry of Defence,Ministry of Defence,24/02/2011,Estates - Equipment/Works,Defence Estate - SSG,MYCO INSTALLATIONS LTD,PMT - AP11004,77647.96
Ministry of Defence,Ministry of Defence,24/02/2011,Estates - Equipment/Works,Defence Estate - SSG,CITYSYNC LTD,PMT - AP11008,37118.26
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,51.72
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,631.83
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,1605.20
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,2119.55
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,3788.05
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,3807.61
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,5647.60
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,8812.38
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459367,11381.50
Ministry of Defence,Defence Support Group,24/02/2011,FM Contract var chgs,Business Stream 2,BABCOCK SUPPORT SERV,000000459374,27046.79
Ministry of Defence,Defence Support Group,24/02/2011,Oth facilities costs,Corporate,LAND ROVER,000000458947,7.14
Ministry of Defence,Defence Support Group,24/02/2011,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000459382,42195.49
Ministry of Defence,Defence Support Group,24/02/2011,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000459385,32522.71
Ministry of Defence,Defence Support Group,24/02/2011,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000459386,25436.16
Ministry of Defence,Defence Support Group,24/02/2011,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000459388,22222.26
Ministry of Defence,Met Office,24/02/2011,Plant And Equipment,Operations,Rohde & Schwarz Uk Ltd,13015,56094.59
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,DEPARTMENT FOR REGIONAL DEVELOPMENT,31689,30773.87
Ministry of Defence,Ministry of Defence,25/02/2011,Preparation of land & buildings for disposal,Defence Estates,DEPARTMENT FOR REGIONAL DEVELOPMENT,31689,349.80
Ministry of Defence,Ministry of Defence,25/02/2011,Fees for professional services,Central TLB,CABINET OFFICE,157445,28690.98
Ministry of Defence,Ministry of Defence,25/02/2011,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,157468,94427.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,760643,14236.33
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,760643,478.20
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,760643,1253.13
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,760643,4465.33
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,760643,31362.64
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,760643,437.62
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Defence Equipment & Support,ACTICA CONSULTING LIMITED,760646,86456.10
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Defence Equipment & Support,ALLAN WEBB LTD,760660,59.86
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,ATLAS ELEKTRONIK UK LIMITED,760680,40065.25
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AVON POLYMER PRODUCTS LTD,760684,244058.40
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,B M T DEFENCE SERVICES LTD,760687,1700.00
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Defence Equipment & Support,B M T DEFENCE SERVICES LTD,760687,16786.80
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,760691,28469.05
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,760694,3885.48
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,760694,24190.25
Ministry of Defence,Ministry of Defence,25/02/2011,Rental of plant and machinery,Defence Equipment & Support,BARLOWORLD HANDLING LTD,760711,462245.68
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,760742,974.72
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Central TLB,BRITISH GAS TRADING LIMITED,760742,2532.40
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,760742,3401.55
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,760742,28765.10
Ministry of Defence,Ministry of Defence,25/02/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,760742,39248.51
Ministry of Defence,Ministry of Defence,25/02/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,760755,432.67
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Air Command,CANON (UK) LIMITED,760755,1112.88
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,760755,354.96
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,760755,181.75
Ministry of Defence,Ministry of Defence,25/02/2011,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,760755,648.63
Ministry of Defence,Ministry of Defence,25/02/2011,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,760755,242.18
Ministry of Defence,Ministry of Defence,25/02/2011,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,760755,335.52
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,760755,337.98
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,760755,1527.30
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,760755,964.99
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,760755,4650.40
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,760755,193.38
Ministry of Defence,Ministry of Defence,25/02/2011,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,760755,118.61
Ministry of Defence,Ministry of Defence,25/02/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,760755,1050.23
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Central TLB,CENTRAL OFFICE OF INFORMATION,760766,2397.00
Ministry of Defence,Ministry of Defence,25/02/2011,Service and civilian recruitment,Air Command,CENTRAL OFFICE OF INFORMATION,760766,61918.25
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,760799,490206.00
Ministry of Defence,Ministry of Defence,25/02/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,760800,10046.05
Ministry of Defence,Ministry of Defence,25/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),760802,78.39
Ministry of Defence,Ministry of Defence,25/02/2011,Fees for professional services,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,760804,145774.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,760805,539479.73
Ministry of Defence,Ministry of Defence,25/02/2011,Estate management,Land Forces,DYRMS - AN ACADEMY WITH MILITARY TRADITIONS,760824,25903.04
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of inventory and services ,Land Forces,DYRMS - AN ACADEMY WITH MILITARY TRADITIONS,760824,2007.27
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Central TLB,ELAN COMPUTING LTD,760833,8320.00
Ministry of Defence,Ministry of Defence,25/02/2011,IT and communication services,Defence Equipment & Support,ELAN COMPUTING LTD,760833,17610.00
Ministry of Defence,Ministry of Defence,25/02/2011,Purchase of buildings and military equipment ,Central TLB,FORD MOTOR COMPANY LTD,760849,226102.89
