Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,ROYAL STATISTICAL SOCIETY,1033978,18026.4,SCIENCE AND MEDIA -Grants - Current - Other,EC1Y 8LX,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/08/2011,External Legal Advice,Business & Skills Group - Information Economy,GOVERNMENT ACTUARYS DEPARTMENT,1033979,665.75,SPONSORSHIP : POSTAL SERVICES -External Legal Advice,EC1A 1AB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Purchase of Completed Research,Business & Skills Group - Advanced Manufacturing Services,ISSB LTD,1033980,1075,MATERIALS-SPONSORSHIP SUPPORT -Purchase of Completed Research,SW1Y 5DB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Project Management Costs (Programme),Knowledge and Innovation Group - Research Base,TNS UK LTD,1033981,80000,SCIENCE FOR ALL -Project Management Costs (Programme),W5 1UA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA),1033982,605.51,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),TW9 1BN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,CORE ACHIEVEMENT LTD,1033983,2100,CAREERS ADVICE -Outsourced Programme Management Services,NR33 7SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Other Telephone Costs,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,DAISY COMMUNICATIONS LTD,1033992,43.92,RUNNING COSTS DEVOLVED -Other Telephone Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Technical Advice,Shareholder Executive - Shareholder Executive,CONCERTO CONSULTING LTD,1033993,18300,PROPERTY UNIT -Technical Advice,SW1 5ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,M J FERGUSON LTD,1033994,4548.18,Leased Buildings - Clearing,CM12 0BT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1033996,4542.3,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,EDUSERV TECHNOLOGIES LTD,1033997,21010.83,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service,BA1 1SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,International Subscriptions,Business & Skills Group - Skills,MERGERMARKET LTD,1033998,9540,BIO - SPONSORSHIP SUPPORT -International Subscriptions,WC2R 0RL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Financial Advice and Services,Knowledge and Innovation Group - Innovation,CAPITAL FOR ENTERPRISE LTD,1034002,8333.33,UK INNOVATION INVESTMENT FUND - SUPPORT ACTIVITIES -Financial Advice and Services,S8 0XN,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Technical Advice / Services & Support,Finance & Commercial Group - Commercial Directorate,ENVIRONMENT AGENCY,1034003,1290,RUNNING COSTS NON DEVOLVED -Technical Advice / Services & Support,PE2 8YD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Printing (Programme),Shareholder Executive - Shareholder Executive,REARDON SMITH ARCHITECTS LTD,1034004,180,PROPERTY UNIT -Printing (Programme),SE1 3ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,INTERNATIONAL ORGANISATION FOR MIGRATION,1034005,308.17,FORESIGHT -Research & Development Expenditure (Programme),CH-1211,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROFESSOR HEAVEN CRAWLEY,1034006,500,FORESIGHT -Research & Development Expenditure (Programme),SA19 7DX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034017,48.42,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034018,48.42,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1034019,34.28,RUNNING COSTS NON DEVOLVED -Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Electricity (Programme),Shareholder Executive - Shareholder Executive,CB RICHARD ELLIS,1034022,18.49,PROPERTY UNIT -Electricity (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Electricity (Programme),Shareholder Executive - Shareholder Executive,CB RICHARD ELLIS,1034025,0.94,PROPERTY UNIT -Electricity (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Communications & Marketing Training,"Legal, People & Communications Group - Communications Directorate",COI COMMUNICATIONS,1034026,1600,RUNNING COSTS DEVOLVED -Communications & Marketing Training,SE1 7DU,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Estates Consultancy and Professional Services,Shareholder Executive - Shareholder Executive,INVESTMENT PROPERTY DATABANK LTD,1034027,53250,PROPERTY UNIT -Estates Consultancy and Professional Services,EC1M 4BL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Estates Consultancy and Professional Services,Shareholder Executive - Shareholder Executive,INVESTMENT PROPERTY DATABANK LTD,1034029,35500,PROPERTY UNIT -Estates Consultancy and Professional Services,EC1M 4BL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Legal Costs (Programme),Shareholder Executive - Shareholder Executive,BEACHCROFT LLP,1034030,950,PROPERTY UNIT -Legal Costs (Programme),BS99 7UR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Publications,"Legal, People & Communications Group - Legal Services",LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) lTD),1034032,727.95,RUNNING COSTS DEVOLVED -Publications,SM2 5AS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1034034,5154.7,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1034034,11498.9,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,External Training,ESBR - Assistant Economists,BIRKBECK COLLEGE,1034035,4632,RUNNING COSTS NON DEVOLVED -External Training,WC1E 7HX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,THE ROYAL SOCIETY,1034036,59483.27,INTERNATIONAL POLICY EU AND UK (SCIENCE BUDGET) -Grants - Current - Other,SW1Y 5AG,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Outsourced Programme Management Services,Knowledge and Innovation Group - Research Base,AEA TECHNOLOGY ENVIRONMENT,1034037,56660.4,SCIENCE FOR ALL -Outsourced Programme Management Services,OX11 0QR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1034038,825.12,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034040,749.35,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,NORTHWEST REGIONAL DEVELOPMENT AGENCY,1034041,13260.28,OLYMPIC LEGACY -Grants - Current - Other,WA1 1QN,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034042,303.68,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,BRADFORD COLLEGE,1034043,44199.17,SCIENCE AND CAREERS -Grants - Current - Other,BD7 1HR,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROF JAMES MUIR,1034045,1851.96,FORESIGHT -Research & Development Expenditure (Programme),EH7 5DD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,1966.19,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,62540.97,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,7298.05,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,5084.9,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,18967.55,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,45986.64,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,673.2,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,671.86,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,3996,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,1310.05,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,1379.82,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1034046,2738.68,RUNNING COSTS NON DEVOLVED -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034047,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034049,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034050,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,SINTONS SOLICITORS,1034051,5462,VOSPER GAP- BRITISH SHIPBUILDERS -Cash Expenditure during the Year - Other Programme Provisions,NE4 6DB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1034052,579.84,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1034053,523.92,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1034054,687.31,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034055,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034056,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,VIRGIN MEDIA BUSINESS LTD,1034057,791.84,RUNNING COSTS NON DEVOLVED -Telecommunications,BN13 1XP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Conference and Exhibition Services,"Legal, People & Communications Group - Communications Directorate",THE QUEEN ELIZABETH II CONFERENCE CENTRE,1034058,7543.75,RUNNING COSTS NON DEVOLVED -Conference and Exhibition Services,SW1P 3EE,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034059,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034060,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034061,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",HUDSON GLOBAL RESOURCES LTD,1034062,1548,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Professional/Management),G2 5HF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034063,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034064,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1034065,1020,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,PRIORITY EXHIBITIONS LTD,1034069,1260,RUNNING COSTS NON DEVOLVED -Maintenance,CV2 5DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,US-UK FULBRIGHT COMMISSION,1034070,50000,JIU - INTERNATIONAL PROGRAMME -Grants - Current - Other,SW8 5BN,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Grant in Aid - Current -Other,Business & Skills Group - Advanced Manufacturing Services,THE LONDON BUSINESS CLUB,1034071,18000,OLYMPIC LEGACY -Grant in Aid - Current -Other,WC2H 7HA,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,External Legal Advice and Services,Shareholder Executive - Shareholder Executive,FRESHFIELDS BRUCKHAUS DERINGER,1034072,140253.87,RUNNING COSTS DEVOLVED -External Legal Advice and Services,EC4Y 1HS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,External Legal Advice and Services,Finance & Commercial Group - Finance Group,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1034074,240,RUNNING COSTS DEVOLVED -External Legal Advice and Services,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,External Legal Advice and Services,Finance & Commercial Group - Finance Group,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1034074,154,RUNNING COSTS DEVOLVED -External Legal Advice and Services,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Maintenance (Programme),Finance & Commercial Group - Commercial Directorate,GREG ASSEMAKIS & MARION ASSEMAKIS T/A SILKSTREAM,1034079,119.75,CD SPEND RELATING TO EX-LSC PROPERTIES -Maintenance (Programme),SG19 2QY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Financial Advice and Services,Business & Skills Group - Advanced Manufacturing Services,UBS LTD,1034080,2000,PRIVATE SECTOR ADVICE ON LAUNCH INVESTMENT APPLICATIONS -Financial Advice and Services,EC2M 2PP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,COMPANIES HOUSE,1034088,873.22,RUNNING COSTS NON DEVOLVED -Telecommunications,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,SVETLANA BRYZGALOVA,1034089,900,FORESIGHT -Research & Development Expenditure (Programme),NW1 3QJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1034090,4236,RUNNING COSTS NON DEVOLVED -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1034091,912,RUNNING COSTS NON DEVOLVED -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,SHRED-IT LTD,1034092,722.4,TECs -Outsourced Programme Management Services,M33 7JQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Mobile Phones,"Legal, People & Communications Group - Legal Services",VODAFONE LTD,1034096,27.94,RUNNING COSTS DEVOLVED -Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",OMEGA LEGAL SERVICES LTD,1034099,198,PROSECUTION CASE WITNESS AND OTHER EXPENSES -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROFESSOR MARK TEWDWR-JONES,1034101,1200,FORESIGHT -Research & Development Expenditure (Programme),SW16 2AL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",ROBERT ALTHAM,1034102,120,PROSECUTION COUNSEL'S FEES -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,External Legal Advice and Services,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1034103,5298.62,RUNNING COSTS DEVOLVED -External Legal Advice and Services,WC2B 4TS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,External Legal Advice and Services,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1034103,2484.91,RUNNING COSTS DEVOLVED -External Legal Advice and Services,WC2B 4TS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1034104,16.04,RUNNING COSTS NON DEVOLVED -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Postage,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1034105,10302,RUNNING COSTS NON DEVOLVED -Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2011,Economic Consultancy & Research,Business & Skills Group - Skills,DUN & BRADSTREET LTD,1034106,6320,RUNNING COSTS DEVOLVED -Economic Consultancy & Research,SL7 1AJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,ESBR - Better Regulation Executive (BRE),TELEFONICA O2 UK LTD,1034107,53.68,RUNNING COSTS DEVOLVED -Telecommunications,MK77 1UB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,ESBR - Better Regulation Executive (BRE),TELEFONICA O2 UK LTD,1034107,3.5,RUNNING COSTS DEVOLVED -Telecommunications,MK77 1UB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/08/2011,Library Services,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1034108,49586.22,RUNNING COSTS DEVOLVED -Library Services,WC2B 4TS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Conference Facilities,Knowledge and Innovation Group - Government Office For Science,THOMAS TELFORD LTD T/A ONE GREAT GEORGE STREET,1034111,469.5,RUNNING COSTS DEVOLVED -Hire of Conference Facilities,E14 9TP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1034112,1141.5,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Telecommunications,ESBR - Better Regulation Executive (BRE),VODAFONE LTD,1034113,2.4,RUNNING COSTS DEVOLVED -Telecommunications,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,TUC,1034114,1015841,UNION LEARNING FUND -Grants - Current - Other,WC1B 3LS,,,,Grants
