Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,15/06/2012,Sub Contracted Work,Operations,COBHAM TCS LIMITED,,V - 9000143470 - 00137540,,"45,282.58"
Ministry of Defence,Defence Science and Technology Laboratory,15/06/2012,Sub Contracted Work,Programme Office,UNIVERSITY OF YORK,,V - 9000143489 - 00137475,,"45,088.80"
Ministry of Defence,Ministry of Defence,14/06/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,950818,Works - estate management,"45,051.83"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Energy & Utility,Infrastructure,CORONA ENERGY RETAIL 4 LIMITED,,V - 0000002162 - 00139348,,"45,024.59"
Ministry of Defence,Ministry of Defence,08/06/2012,Spend on Inventory - General,Defence Equipment & Support,REVISION MILITARY BV,,3000007109,Spend on Inventory - General,"45,000.00"
Ministry of Defence,Ministry of Defence,26/06/2012,Rent and rates,Defence Infrastructure Organisation ,PORTLAND PORT LIMITED,DT5 1PP,956386,Rent buildings - non civil estate property and married quarter property,"45,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,,V - 9000143810 - 00132599,,"45,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/06/2012,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000143199 - 00134029,,"45,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Sub Contracted Research,Programme Office,UNIVERSITY OF BRISTOL,,V - 9000143807 - 00139168,,"45,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000143861 - 00137746,,"45,000.00"
Ministry of Defence,Ministry of Defence,18/06/2012,Medical treatment & stores and welfare services,Joint Forces Command,ROYAL SURREY COUNTY HOSPITAL N H S TRUST,GU2 7XX,952279,Medical health services,"44,897.23"
Ministry of Defence,Ministry of Defence,21/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,954037,Equipment support non-project costs,"44,844.44"
Ministry of Defence,Ministry of Defence,27/06/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS LAND SYSTEMS PINZGAUER LIMITED,NP15 1XL,956596,Spend on Inventory - General,"44,814.32"
Ministry of Defence,Defence Science and Technology Laboratory,01/06/2012,Professional Services,Operations,CRANFIELD UNIVERSITY,,V - 9000143209 - 00137086,,"44,684.50"
Ministry of Defence,Ministry of Defence,07/06/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,947380,Freight movement costs,"44,679.56"
Ministry of Defence,Defence Science and Technology Laboratory,08/06/2012,Sub Contracted Research,Programme Office,IBM UNITED KINGDOM LIMITED,,V - 0000002133 - 00133915,,"44,622.43"
Ministry of Defence,Ministry of Defence,14/06/2012,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,950701,Spend on Inventory - General,"44,561.40"
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,947033,Cost of other material consumed,"44,537.21"
Ministry of Defence,Ministry of Defence,06/06/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,946509,Utilities consumed - heating oil,"44,496.98"
Ministry of Defence,Ministry of Defence,27/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,UNDERHILL ENGINEERING LTD,PL6 7LQ,957319,Equipment support non-project costs,"44,444.00"
Ministry of Defence,Ministry of Defence,08/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,INTERSOFT  ELECTRONICS  N V,,3000007108,Equipment support project costs,"44,411.02"
Ministry of Defence,Ministry of Defence,29/06/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,958099,Utilities consumed - electricity,"44,403.34"
Ministry of Defence,Ministry of Defence,08/06/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,947568,Freight movement costs,"44,382.90"
Ministry of Defence,Ministry of Defence,07/06/2012,Rent and rates,Defence Infrastructure Organisation ,SAVILLS COMMERCIAL LTD,M2 4AW,947388,Rent buildings - non civil estate property and married quarter property,"44,253.41"
Ministry of Defence,Ministry of Defence,06/06/2012,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,SN16 9SH,946256,Cost of purchasing and repairing clothing,"44,046.89"
Ministry of Defence,Ministry of Defence,15/06/2012,Research and development,Defence Equipment & Support,GKN AEROSPACE SERVICES LIMITED,PO3 5PE,951212,Feasibility studies covering concept/assessment phase costs,"44,034.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000143683 - 00135667,,"43,990.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,25/06/2012,Purchase of buildings and military equipment ,Capital Expenditure,JOHN MARTIN-HOYES LTD,,1679,Assets in the Course of Construction,"43,983.44"
Ministry of Defence,Ministry of Defence,22/06/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH GLOUCESTERSHIRE COUNCIL,BS37 5YU,954948,Rent buildings - non civil estate property and married quarter property,"43,970.40"
Ministry of Defence,Ministry of Defence,19/06/2012,Purchase of inventory and services ,Defence Equipment & Support,BOSSOMS BOATYARD LTD,OX2 0NL,952512,Raw material and consumable or capital spare purchased,"43,963.04"
Ministry of Defence,Ministry of Defence,22/06/2012,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,954866,Spend on Inventory - General,"43,954.53"
Ministry of Defence,Ministry of Defence,14/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,950441,Movement of service personnel,"43,892.46"
Ministry of Defence,Ministry of Defence,25/06/2012,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,955765,Aviation fuel casual uplift consumed,"43,851.32"
Ministry of Defence,Ministry of Defence,07/06/2012,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,D-30169,5000078818,Works - estate management,"43,820.54"
Ministry of Defence,Ministry of Defence,14/06/2012,Spend on Inventory - General,Defence Equipment & Support,ALLAERO LIMITED,RH10 9RA,950045,Spend on Inventory - General,"43,741.54"
Ministry of Defence,Ministry of Defence,14/06/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000079019,Works - estate management,"43,721.40"
Ministry of Defence,Ministry of Defence,11/06/2012,Spend on Inventory - General,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,948354,Spend on Inventory - General,"43,625.56"
Ministry of Defence,Ministry of Defence,21/06/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,953803,Spend on Inventory - General,"43,603.47"
Ministry of Defence,Ministry of Defence,08/06/2012,Property leases,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,947883,Property dwellings private finance initiative - service concession arrangement service charge,"43,529.74"
Ministry of Defence,Ministry of Defence,15/06/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,951202,Utilities consumed - heating oil,"43,437.75"
Ministry of Defence,Ministry of Defence,20/06/2012,Estate management,Air Command,SODEXO LTD,M50 0AL,953646,Estate + facilities management services - accommodation inventory + service,"43,404.13"
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Land Forces,AGUSTAWESTLAND LIMITED,BA20 2YB,955911,Equipment support non-project costs,"43,398.73"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000143794 - 00137440,,"43,395.00"
Ministry of Defence,Ministry of Defence,14/06/2012,Spend on Inventory - General,Defence Equipment & Support,YAMAHA MOTOR (U K) LTD,KT13 0UZ,950871,Spend on Inventory - General,"43,335.52"
Ministry of Defence,Ministry of Defence,06/06/2012,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,946706,Cost of food purchases,"43,157.41"
Ministry of Defence,Ministry of Defence,11/06/2012,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,948638,Operating costs grant in aid for the National Museum Royal Navy,"43,083.82"
Ministry of Defence,Ministry of Defence,21/06/2012,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,954112,Cost of clothing and textile services received,"43,078.25"
Ministry of Defence,Ministry of Defence,27/06/2012,Rent and rates,Defence Infrastructure Organisation ,WEST BERKSHIRE DISTRICT COUNCIL,RG14 5LD,957352,Rent buildings - non civil estate property and married quarter property,"43,075.54"
Ministry of Defence,Ministry of Defence,21/06/2012,"Purchase of munitions, other inventory or fuel",Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,953903,Raw materials and consumable aviation fuel inventory purchased,"43,032.60"
Ministry of Defence,Ministry of Defence,27/06/2012,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,957197,Cost of purchasing and repairing clothing,"43,002.96"
Ministry of Defence,Ministry of Defence,15/06/2012,"Purchase of munitions, other inventory or fuel",Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,951033,Raw materials and consumable aviation fuel inventory purchased,"42,964.07"
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Defence Infrastructure Organisation ,STADT DETMOLD,,5000079953,Estate + facilities management services - accommodation inventory + service,"42,875.04"
Ministry of Defence,Ministry of Defence,08/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,NUCLEAR ENGINEERING SERVICES LIMITED,WV4 6JX,947843,Equipment support project costs,"42,793.81"
Ministry of Defence,Ministry of Defence,20/06/2012,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,953730,Spend on Inventory - General,"42,772.42"
Ministry of Defence,Ministry of Defence,12/06/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,948724,Cost of food purchases,"42,685.67"
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,947099,Consumption of medical dental and veterinary inventory,"42,652.41"
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of plant and machinery,Defence Equipment & Support,SOMERS TOTALKARE LIMITED,B62 8RP,947926,Plant and machinery Asset - in year capital addition,"42,546.00"
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,957530,Estate + facilities management services - accommodation inventory + service,"42,499.93"
Ministry of Defence,Ministry of Defence,08/06/2012,Spend on Inventory - General,Defence Equipment & Support,MCKAY EUROPE LTD,OL16 3NJ,947799,Spend on Inventory - General,"42,480.00"
Ministry of Defence,Ministry of Defence,28/06/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,957574,Utilities consumed - electricity,"42,435.17"
Ministry of Defence,Defence Science and Technology Laboratory,19/06/2012,Sub Contracted Research,Programme Office,THALES UK LIMITED,,V - 9000143579 - 00134271,,"42,389.44"
Ministry of Defence,Ministry of Defence,08/06/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,947542,Transport other operating lease,"42,361.46"
Ministry of Defence,Ministry of Defence,22/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,954729,Equipment support project costs,"42,300.00"
Ministry of Defence,Ministry of Defence,25/06/2012,Spend on Inventory - General,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,TA14 6QD,955779,Spend on Inventory - General,"42,259.25"
Ministry of Defence,Ministry of Defence,27/06/2012,Design services and minor equipment purchases,Central TLB,ABDUL LATIF JAMEEL RETAIL CO. LTD.,,CO AP03 074,Equipment support non-project costs,"42,200.00"
Ministry of Defence,Ministry of Defence,28/06/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,957434,Spend on Inventory - General,"42,142.08"
Ministry of Defence,Ministry of Defence,07/06/2012,Estate management,Defence Infrastructure Organisation ,REMONDIS GMBH & CO KG,,5000078824,Estate + facilities management services - accommodation inventory + service,"42,111.56"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Sub Contracted Work,Programme Office,QINETIQ LIMITED,,V - 9000143856 - 00138681,,"42,044.82"
Ministry of Defence,Ministry of Defence,12/06/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,949036,Medical health services,"42,037.91"
Ministry of Defence,Defence Science and Technology Laboratory,12/06/2012,Sub Contracted Work,Operations,CORDA LIMITED,,V - 9000143432 - 00137547,,"41,924.33"
Ministry of Defence,Ministry of Defence,14/06/2012,Externally delivered education and training,Land Forces,RIGHT MANAGEMENT LIMITED,EC4N 7BE,950666,External military training ,"41,850.23"
Ministry of Defence,Ministry of Defence,02/06/2012,Estate management,Central TLB,UNIQUE CATERING SERVICES LTD.,,CO AP03 001,Estate + facilities management services - accommodation inventory + service,"41,815.33"
Ministry of Defence,Ministry of Defence,26/06/2012,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,956007,Cost of other material consumed,"41,803.71"
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,951746,Equipment support non-project costs,"41,675.73"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002156 - 00138980,,"41,538.68"
Ministry of Defence,Ministry of Defence,15/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,TUV SUD PRODUCT SERVICE LTD,PO15 5RL,951587,Equipment support non-project costs,"41,496.00"
Ministry of Defence,Ministry of Defence,11/06/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,948632,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Ministry of Defence,18/06/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,952368,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Ministry of Defence,27/06/2012,Rent and rates,Defence Infrastructure Organisation ,WOKINGHAM DISTRICT COUNCIL,RG40 1BN,957371,Rent buildings - non civil estate property and married quarter property,"41,383.07"
