Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER FIRE,5000141934,"3,124,666.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER POL AUTH,5000141935,"9,418,874.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000141939,"3,530,945.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE FIRE & RESCUE SERVICE,5000141944,"1,920,590.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE POLICE AUTH,5000141945,"5,679,286.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000141954,"3,468,796.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000141966,"6,924,893.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000141971,"9,290,081.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK COUNTY COUNCIL,5000141972,"9,882,001.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK POLICE AUTHORITY,5000141973,"1,566,752.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000141979,"3,018,393.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000141991,"3,646,215.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE CC,5000141994,"4,328,348.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE FIRE & RESCUE AUTH,5000141995,"537,875.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE POLICE AUTHORITY,5000141996,"1,364,412.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE COUNTY COUNCIL,5000141999,"6,392,282.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE POLICE AUTH,5000142000,"1,353,611.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBRIA POLICE AUTH,5000142001,"5,902,573.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000142005,"7,158,760.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE COUNTY CNCL,5000142006,"7,303,057.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTS & CITY NOTTINGHAM FIRE AUTH,5000142007,"1,037,330.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE POLICE AU,5000142008,"2,708,407.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000142017,"5,043,513.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORDSHIRE CC,5000142022,"4,409,886.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000142028,"4,397,481.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000142032,"3,630,057.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000142040,"4,065,505.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000142042,"2,849,921.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000142053,"4,549,469.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000142061,"5,115,864.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SALFORD CITY CNCL,5000142076,"5,401,619.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SANDWELL MBC,5000142078,"7,603,265.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SEFTON MBC,5000142085,"5,171,078.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000142091,"11,514,162.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE & WREKIN FIRE AUTHORITY,5000142095,"342,918.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOMERSET COUNTY CNCL,5000142100,"4,558,226.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000142132,"3,744,783.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH YORKSHIRE FIRE & CD,5000142133,"1,525,135.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH YORKSHIRE P A,5000142134,"4,238,903.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHEND ON SEA BC,5000142137,"2,550,796.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHWARK LB,5000142140,"9,569,961.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000142149,"3,649,791.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE COUNTY CNCL,5000142152,"6,521,879.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE  FIRE & RESCUE SERV,5000142153,"771,462.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE POLICE AUTHORITY,5000142156,"2,208,895.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000142164,"5,279,738.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK COUNTY CNCL,5000142169,"7,006,677.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK POLICE AUTHORITY,5000142172,"1,242,264.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000142173,"6,531,065.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY COUNTY CNCL,5000142175,"5,287,798.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY POLICE AUTHORITY,5000142178,"1,509,372.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUSSEX POLICE AUTHORITY,5000142179,"2,985,604.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000142187,"4,375,811.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",THAMES VALLEY POLICE AUTHORITY,5000142204,"3,986,269.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000142213,"2,446,805.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TYNE & WEAR FIRE AUTHORITY,5000142223,"1,475,325.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000142228,"5,857,935.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000142231,"5,692,461.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000142233,"5,100,092.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000142234,"6,230,036.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE COUNTY CNCL,5000142240,"3,819,698.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE POLICE AUTHORITY,5000142241,"910,503.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MERCIA POLICE AUTH,5000142264,"2,283,639.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS FIRE & CIVIL DEFENCE,5000142265,"3,351,884.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS POLICE AUTH,5000142266,"9,783,415.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX CC,5000142271,"4,093,493.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",W YORKSHIRE FIRE & RESCUE AUTH,5000142272,"2,384,518.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST YORKSHIRE POLICE AUTHORITY,5000142273,"6,714,111.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000142281,"5,519,812.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE & SWINDON FIRE AUTHORITY,5000142282,"397,631.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE POLICE,5000142283,"1,121,656.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000142289,"6,547,600.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000142296,"5,976,575.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,5000142299,"3,739,530.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY-FIRE,5000142310,"10,766,401.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000142318,"8,861,604.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000142320,"9,595,359.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000142322,"5,401,941.00"
Communities & Local Government,DCLG,19/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE COUNCIL,5000142323,"3,877,595.00"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029244,"-374,943.00"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029246,"-263,413.16"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029248,"-33,931.08"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029269,"374,943.00"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029270,"263,413.16"
Communities & Local Government,DCLG,19/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,RENAISSANCE SOUTH YORKSHIRE LTD,7500029271,"33,931.08"
Communities & Local Government,DCLG,19/10/2010,Property/Estates Consultancy,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106148741,"6,632.50"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",EMPLOYERS ORG FOR LOCAL GOV,5000142467,"306,544.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",IMPROVEMENT & DEVEL AGENCY LOC GOV,5000142468,"2,585,215.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",LACORS,5000142469,"173,264.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",LOCAL GOVERNMENT INTNL BUREAU,5000142470,"149,690.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL FOUNDATION  EDUCATIONAL RE,5000142471,"109,206.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL INST ADULT CONTINUING EDUC,5000142472,"57,810.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL YOUTH AGENCY,5000142473,"121,701.00"
Communities & Local Government,DCLG,19/10/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",PUBLIC PRVT PARTNERSHIP PRGM (4PS),5000142474,"245,735.00"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106148862,450.06
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106148863,450.06
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106148856,"3,249.76"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106148860,"3,172.50"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,BIRMINGHAM CITY COUNCIL,5106148776,"4,845.78"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,PARITY RESOURCES LTD,5106148762,"24,831.92"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,PARITY RESOURCES LTD,5106148767,"14,844.83"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148872,545.59
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148874,"1,776.17"
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148878,806.26
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148892,632.17
Communities & Local Government,DCLG,20/10/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106148827,"3,958.88"
Communities & Local Government,DCLG,20/10/2010,Fixed Maintenance,Communities Group,INTERSERVE PROJECT SERVICES LTD,5106148995,"88,544.23"
Communities & Local Government,DCLG,20/10/2010,Office Machinery Rental,Finance and Corporate Services,DANWOOD GROUP LTD,5106148911,825.46
Communities & Local Government,DCLG,20/10/2010,Current Grants to Non Profit Bodies,Communities Group,LONDON METROPOLITAN UNIVERSITY,2100196124,"40,000.00"
Communities & Local Government,DCLG,20/10/2010,Current Grants to Non Profit Bodies,Communities Group,OXFORDSHIRE COMMUNITY VOL ACTION,2100196185,"17,500.00"
Communities & Local Government,DCLG,20/10/2010,Current Grants to Non Profit Bodies,Communities Group,YOUNG ADVISORS COMPANY LTD,2100196206,"43,744.00"
Communities & Local Government,DCLG,20/10/2010,Current Grants to Non Profit Bodies,Communities Group,JAIN NETWORK,2100196184,"3,120.00"
Communities & Local Government,DCLG,20/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BUSINESS INNOVATION & SKILLS,2100196193,"90,500.00"
Communities & Local Government,DCLG,20/10/2010,Publishing,Communities Group,LIAISON,5106148886,500.00
Communities & Local Government,DCLG,20/10/2010,Rent,Communities Group,CB RICHARD ELLIS,5106148853,"4,154.73"
Communities & Local Government,DCLG,20/10/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDIA TRUST,5106148025,"88,125.00"
Communities & Local Government,DCLG,20/10/2010,Security,Finance and Corporate Services,FIRE ALARM SOLUTIONS LTD,5106148854,"1,821.25"
Communities & Local Government,DCLG,20/10/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106148991,"1,852.00"
Communities & Local Government,DCLG,20/10/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106148993,"1,852.00"
Communities & Local Government,DCLG,20/10/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106148800,945.00
Communities & Local Government,DCLG,20/10/2010,Telephone call costs,Finance and Corporate Services,B T PAYMENT SERVICES LTD,5106148885,"3,123.10"
Communities & Local Government,DCLG,20/10/2010,Telephone call costs,Communities Group,7E COMMUNICATIONS LIMITED,5106148866,"8,083.06"
Communities & Local Government,DCLG,20/10/2010,Services provided by other Govt Orgs,Housing and Planning,LIVERPOOL UNIVERSITY,5106148914,"18,932.00"
Communities & Local Government,DCLG,20/10/2010,Services provided by other Govt Orgs,Housing and Planning,SANCTUARY HOUSING ASSOCIATION,5106148899,"269,698.00"
Communities & Local Government,DCLG,20/10/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100196181,"25,423,520.00"
Communities & Local Government,DCLG,21/10/2010,EC Current Grants to Local Authorities,Regions and Communities,SHEFFIELD CITY COUNCIL,7500029218,"-1,272.16"
Communities & Local Government,DCLG,22/10/2010,Legal Fees,Finance and Corporate Services,TREASURY SOLICITORS DEPT,5106148893,"2,350.01"
Communities & Local Government,DCLG,22/10/2010,Stationery,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106149036,501.82
Communities & Local Government,DCLG,22/10/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106148998,"11,274.52"
Communities & Local Government,DCLG,22/10/2010,AME Subsidy CFER,Housing and Planning,LEWISHAM LB (HSG),5000141321,"-559,612.00"
Communities & Local Government,DCLG,22/10/2010,AME Subsidy CFER,Housing and Planning,LONDON BOROUGH OF HACKNEY,5000141444,"-9,452,598.00"
Communities & Local Government,DCLG,22/10/2010,AME Subsidy CFER,Housing and Planning,WESTMINSTER CITY CNCL,5000141536,"-1,265,410.00"
Communities & Local Government,DCLG,22/10/2010,AME Subsidy CFER,Housing and Planning,WESTMINSTER CITY CNCL,5000141537,"-410,873.00"
Communities & Local Government,DCLG,25/10/2010,Goods Received/Invoice Received,Communities Group,FIRE SERVICE COLLEGE,2300001719,"-2,645.00"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106149044,"1,903.50"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106149056,"1,889.28"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106149057,"1,322.50"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106149058,"1,889.28"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106149059,"1,889.28"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Communities Group,NW NETWORK,5106149105,"4,592.47"
Communities & Local Government,DCLG,25/10/2010,Agency Staff,Communities Group,NW NETWORK,5106149108,"4,592.47"
Communities & Local Government,DCLG,25/10/2010,Catering,Communities Group,SGP PROPERTY & FACILITIES MANAGEMEN,5106149041,237.75
Communities & Local Government,DCLG,25/10/2010,Travel and Subsistence Account,Communities Group,WILTSHIRE & SWINDON FIRE AUTHORITY,5106149177,579.15
Communities & Local Government,DCLG,25/10/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100196253,158.62
Communities & Local Government,DCLG,25/10/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100196253,641.72
Communities & Local Government,DCLG,25/10/2010,Office Machinery Rental,Housing and Planning,DANWOOD GROUP LTD,5106149096,605.56
Communities & Local Government,DCLG,25/10/2010,Current Grants to Non Profit Bodies,Housing and Planning,HOUSING ASSOC CHARITABLE TRUST,2100196252,"50,000.00"
Communities & Local Government,DCLG,25/10/2010,Current Grants to Non Profit Bodies,Communities Group,JOSEPH INTERFAITH FOUNDATION,2100196222,"2,485.00"
Communities & Local Government,DCLG,25/10/2010,Current Grants to Non Profit Bodies,Communities Group,CHRISTIAN MUSLIM FORUM,2100196221,"2,500.00"
Communities & Local Government,DCLG,25/10/2010,Current Grants to Non Profit Bodies,"Local Gov & Reg(LG DEL,AME, RfR2)",NIACE,2100196247,"14,000.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,DORSET COUNTY COUNCIL,2100196223,"2,494.08"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,SOMERSET COUNTY COUNCIL,2100196232,"2,719.32"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,NORTHUMBERLAND CC,2100196231,"9,856.44"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BARROW-IN-FURNESS BC,2100196246,"67,400.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BENJAMIN FOUNDATION,2100196233,"20,816.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,PENDLE BC,2100196248,"48,355.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BARNSLEY MBC,2100196243,"42,216.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,ROTHERHAM MBC,2100196237,"50,408.65"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTH EAST LINCOLN DC,2100196240,"43,158.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,MANCHESTER CITY COUNCIL,2100196234,"46,660.00"
Communities & Local Government,DCLG,25/10/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GROUNDWORK,2100196238,"53,870.00"
